entity,plan_vintage,pin,variant,name,county,in_wfrc_region,forecast_start_year,cost,status,funding_source_raw,description,source_layer
wfrc_mpo,2023-2028,19630,,9000 South & 700 West Southbound Dual Left Lanes,Salt Lake,1,2027,6832000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19631,,1300 East; 4220 South to 4500 South,Salt Lake,1,2027,3486000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19632,,SLC Metro - Signal Timing and Optimization,Salt Lake,1,2027,600000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"Traffic Signal Coordination includes the analysis, design and construction of exiting traffic signals in order to improve signal timing enabling progressive corridor management.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19633,,700 North; 2200 West to Redwood Rd (1700 West),Salt Lake,1,2027,4681000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19634,,NB Acceleration Lane from Rosecrest Rd to MVC,Salt Lake,1,2023,1600000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,This project will add a lane to accommodate additional vehicles or improve traffic flow.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19665,,RUC Customer Experience Federal STSFA Grant,Salt Lake,1,2025,2500000,Scoping,REGION S - Statewide MASTER PIN,"Research studies allow UDOT to incorporate new solutions that may include the latest design and construction techniques, safety improvements and concepts to improve mobility.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19676,,1300 W & Shield's Lane Intersection Improvements,Salt Lake,1,2027,3776000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,19677,,4705 South 1500 East Full Stop Pedestrian Crossing,Salt Lake,1,2027,417000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,19678,,Point of the Mountain Transit Environmental Study,Salt Lake,1,2027,8000000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,This project includes planning cooperative agreements with transit organizations.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19679,,Cougar Lane; Niagara Way to Kearns High Drive,Salt Lake,1,2027,2804000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,This project will add a lane to accommodate additional vehicles or improve traffic flow.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19681,,Brigham City Park n Ride Lot 1100 So (HWY 91),Box Elder,1,2027,1582000,Scoping,WFRC OGDEN/ LAYTON CMAQ,This project includes planning cooperative agreements with transit organizations.,TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,19682,,200 No/ I-15 Interchange Left Turn Lanes (NB & SB),Davis,1,2027,906000,Scoping,WFRC OGDEN/ LAYTON CMAQ,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19683,,Electrified Truck Parking Facility John Glenn Rd,Salt Lake,1,2027,9682000,Scoping,WFRC SALT LAKE/ WEST VALLEY CMAQ,Other,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19684,,East Downtown 200 So Transit Hub (400 E to 300 E),Salt Lake,1,2027,1991000,Scoping,WFRC SALT LAKE/ WEST VALLEY CMAQ,This project includes planning cooperative agreements with transit organizations.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19685,,5490 West 7800 South Roundabout,Salt Lake,1,2027,1500000,Scoping,WFRC SALT LAKE/ WEST VALLEY CMAQ,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,19688,,Juniper Crest Crosswalk & Mt Ogden Peak Dr,Salt Lake,1,2027,330000,Scoping,WFRC SALT LAKE/ WEST VALLEY TAP,"This project will improve safety around schools. It begins with traffic engineers evaluating current safety levels in school zones and making recommendations for improvements. Additionally, UDOT works to educate school administrators, parents and students",TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,19689,,TRAX Rail Trail Design,Salt Lake,1,2027,160000,Scoping,WFRC SALT LAKE/ WEST VALLEY TAP,"To help UDOT make good informed decisions a study is sometimes required. Teams involved with studies will include subject area experts, public meetings, periods of public comment and final reports and recommendations.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19690,,Weber River Parkway Trailhead Connection Phase 1,Davis,1,2027,384000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19691,,Clearfield Canal Trail; 200 So to 300 No,Davis,1,2027,146000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19736,,U&SL Canal SUP; Midway Dr to 6200 S,Salt Lake,1,2022,3400000,Scoping,REGION TWO MASTER PIN,Transportation Alternatives,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19737,,3100 S Buffered Bike Ln; 8000 W to 4000 W,Salt Lake,1,2022,900000,Scoping,REGION TWO MASTER PIN,Transportation Alternatives,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19738,,Tooele Cnty Soundwall Trail; SR-138 to Village Blv,Tooele,1,2022,668000,Scoping,REGION TWO MASTER PIN,Transportation Alternatives,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19821,,SR-201; MVC to Bangerter Barrier,Salt Lake,1,2022,1000000,Scoping,REGION TWO MASTER PIN,"Besides preserving infrastructure with traditional large construction contracts there are also small spot specific projects to maintain the overall health of the state's transportation system. Examples of daily efforts would be improving mobility such as building right turn pockets at intersections or improving access onto interstates by extending lanes. Projects could also include replacing guardrail, repairing or installing drainage and paving shoulders.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19854,,I-15 Reconstruction; Farmington to Salt Lake City,Various,,2025,1768000000,Scoping,I-15 RECONSTRUCTION; 600 SOUTH TO FARMINGTON PROJECT,TIF - Transportation Investment Fund,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,19855,,SR-193 Extension; SR-110 to SR-177,Davis,1,2023,7500000,Scoping,SR-177; WEST DAVIS HIGHWAY PROJECT,New Capacity,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20138,,33rd Parkway in Tooele County,Tooele,1,2025,4559000,Scoping,REGION TWO MASTER PIN,Small Urban,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20300,,1300 North and 1500 West Improvements,Davis,1,2028,3876000,Scoping,WFRC OGDEN/ LAYTON STP,Reconstruct & Widening,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20301,,"1100 West; 200 North to 400 North, West Bountiful",Davis,1,2028,1048000,Scoping,WFRC OGDEN/ LAYTON STP,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20302,,1100 West; 2185 South to 1100 North (2600 South),Davis,1,2028,3943000,Scoping,WFRC OGDEN/ LAYTON STP,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20303,,1900/1975 North; 2700 West to 3600 West (Phase 1),Weber,1,2028,2662000,Scoping,WFRC OGDEN/ LAYTON STP,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20304,,400 East - 100 South to Porter Lane (400 South),Davis,1,2028,1415000,Scoping,WFRC OGDEN/ LAYTON STP,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20305,,"1800 South; 2050 West to 1900 West, West Haven",Weber,1,2028,1957000,Scoping,WFRC OGDEN/ LAYTON STP,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20306,,"1200\ 1100 West; 1100 South to 1600 South, Perry",Box Elder,1,2028,5002000,Scoping,WFRC OGDEN/ LAYTON STP,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20307,,25th Str & 4400 So. Pavement Reconstructiion,Weber,1,2028,9086000,Scoping,WFRC OGDEN/ LAYTON STP,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20308,,Frontrunner ROW; 12th Str to Weber Co Border,Weber,1,2028,11306000,Scoping,WFRC OGDEN/ LAYTON STP,This project will allow UDOT to preserve a right of way for future transportation projects. It allows the department to assist home and property owners before actual design or construction occurs.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20309,,900 West; North Temple to 600 North,Salt Lake,1,2028,7689000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20310,,1300 East: 3300 South to 3600 South,Salt Lake,1,2028,6965000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20311,,4000 W & South Jordan Parkway Intersection,Salt Lake,1,2028,5152000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,20312,,7200 West; 3500 South to Copper Hill Drive,Salt Lake,1,2028,7082000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20313,,5600 South; 900 East to 1300 East,Salt Lake,1,2028,8579000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20314,,Tuscany View Rd Extension; 800 W to Holden,Salt Lake,1,2028,6109000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,Other-Roadway Project,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20315,,Midvalley Connector; Operations,Salt Lake,1,2028,29035000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,This project includes planning cooperative agreements with transit organizations.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20316,,700 East (SR-71); 2100 South to 1300 South,Salt Lake,1,2028,2986000,Scoping,WFRC SALT LAKE/ WEST VALLEY STP,"UDOT is committed to providing the highest degree of accessibility and safety for pedestrian and bicyclists. Through the construction of sidewalks and ADA ramps, trails, bike paths and striping of shoulders where appropriate for bike lanes.",TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20317,,Kay's Creek Trail Overpass @ Layton FrontRunner,Davis,1,2028,6000000,Scoping,WFRC OGDEN/ LAYTON CMAQ,This project will build a new bridge. The bridge will be built to current design standards that will provide for improved safety and mobility.,TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,20318,,Ogden Green Bike Share Expansion,Weber,1,2028,760000,Scoping,WFRC OGDEN/ LAYTON CMAQ,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,20320,,4500 West & 300 North Round-about,Davis,1,2028,1357000,Scoping,WFRC OGDEN/ LAYTON CMAQ,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,20321,,7800 South & 6400 West Roundabout,Salt Lake,1,2028,1461000,Scoping,WFRC SALT LAKE/ WEST VALLEY CMAQ,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,20322,,Phase I Welby Jacob Canal  Ped/ Bike Trail,Salt Lake,1,2028,1390000,Scoping,WFRC SALT LAKE/ WEST VALLEY CMAQ,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20323,,Salt Lake Green Bike Share Expansion,Salt Lake,1,2028,644000,Scoping,WFRC SALT LAKE/ WEST VALLEY CMAQ,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L1_points
wfrc_mpo,2023-2028,20326,,3200 West Safe Route to School,Davis,1,2024,166000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20327,,Weber River Parkway Trailhead Connection Phase 3,Davis,1,2024,499000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20328,,Redwood Road Missing Sidewalks; 75 No to 965 No,Davis,1,2024,283000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20332,,Weber River Parkway Trailhead Connection Phase 2,Davis,1,2024,474000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20334,,1500 North Sidewallk - Safe Route to School,Weber,1,2024,128000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20335,,Parrish Lane/ Legacy Trail Connection,Davis,1,2024,500000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20336,,Utha Idaho Central Railroad - Trail Design,Box Elder,1,2024,200000,Scoping,WFRC OGDEN/ LAYTON TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20337,,Cross Towne Trail; 2700 West to Bangerter Highway,Salt Lake,1,2024,1784000,Scoping,WFRC SALT LAKE/ WEST VALLEY TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20338,,Foothill Drive; 1300 East to Parley's Interchange,Salt Lake,1,2024,584000,Scoping,WFRC SALT LAKE/ WEST VALLEY TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
wfrc_mpo,2023-2028,20340,,Utah Lake Distribution Canal Trail So. Segment,Salt Lake,1,2024,167000,Scoping,WFRC SALT LAKE/ WEST VALLEY TAP,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2023_2028_gdb__L0_lines
