entity,pin,name_latest,n_vintages,first_vintage,last_vintage,vintages,entered_tip,left_censored,exited_tip,first_forecast_year,last_forecast_year,slip_years,first_cost,last_cost,cost_drift_pct,last_status,statuses,counties,in_wfrc_region,rtp_unique_id,rtp_match_confidence
wfrc_mpo,17100,Pleasant Grove Safe Routes to School FY20,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,47601,47601,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17101,Richmond Safe Routes to School FY20,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,25000,25000,,Scoping,Scoping,Cache,0,,
wfrc_mpo,17102,SR-158; Lane Level MP 6-10,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,2500,2500,,Scoping,Scoping,Weber,1,,
wfrc_mpo,17103,Disaster Recovery Duchesne County,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,150000,150000,,Active,Active,Duchesne,0,,
wfrc_mpo,17104,Foothill Drive Study,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,100000,100000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17107,SR-126; Right Hand Turn Pocket at 4000 North,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,100000,100000,,Scoping,Scoping,Various,,,
wfrc_mpo,17108,SR-158; Powder Mtn. Truck Ramp Study,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,125000,125000,,Active,Active,Weber,1,,
wfrc_mpo,17109,SR-193; Safety Improvements at North Hills Drive,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,35000,35000,,Active,Active,Davis,1,,
wfrc_mpo,17111,Juab County Frontage Road Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,50000,50000,,Close Out,Close Out,Juab,0,,
wfrc_mpo,17117,"SR-114 & 220 North (MP 1.75), Provo",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,100000,100000,,Substantially Compl,Substantially Compl,Utah,0,,
wfrc_mpo,17118,"US-89 (State St) & Gregson Ave (MP 374.82), SSL",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,250000,250000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17119,R/W Environmental Assement (Kennecott Prop),1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,15000,15000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17121,US-89; Provo/Orem Hill Drainage Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,40000,40000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17125,SR-172; School Crossing at 5600 W and Paulette Ave,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,14000,14000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17126,SR-190; Roundabout at Brighton Loop,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,42000,42000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17127,American Fork Main & State St. Area Bike Signing,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,6900,6900,,Close Out,Close Out,Utah,0,,
wfrc_mpo,17128,"SR-21; Curb and Gutter, MP 76.8 to 76.85",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,13000,13000,,Close Out,Close Out,Beaver,0,,
wfrc_mpo,17129,SR-130; Main Street Lighting Partnership,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,75000,75000,,Active,Active,Iron,0,,
wfrc_mpo,17130,US-89; Bear Lake Marina Access Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2021,2021,0,4829000,4829000,,STIP,STIP,Rich,0,,
wfrc_mpo,17131,US-89;  Intersection Improvements at SR-30,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2021,2021,0,694000,694000,,STIP,STIP,Rich,0,,
wfrc_mpo,17132,US-89; Center Turn Lanes at 300 West,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2021,2021,0,946000,946000,,STIP,STIP,Rich,0,,
wfrc_mpo,17133,SR-30; Center Turn Lanes at Buttercup Lane,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2022,2022,0,1591000,1591000,,STIP,STIP,Rich,0,,
wfrc_mpo,17141,White River Bridge Replacement #047032C,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,2277000,2277000,,Active,Active,Uintah,0,,
wfrc_mpo,17144,"SR-9 (500 North) & Main St (MP 12.58), La Verkin",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,120000,120000,,Active,Active,Washington,0,,
wfrc_mpo,17145,"SR-210 (MP 11.97), Alta",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,45000,45000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17146,"SR-266 (4500 South) & Highland Drive, SLC",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,320000,320000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17147,"SR-186 (Foothill Drive) & 1700 South, SLC",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,325000,325000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17148,US-89; Drainage Fix in American Fork,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,22000,22000,,Active,Active,Utah,0,,
wfrc_mpo,17150,SR-204; Ogden City Sewer at MP 1.7 @ Ellis Mill,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,10000,10000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,17151,"SR-260; 480 S to 576 S, Aurora, R4 FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,15000,15000,,Active,Active,Sevier,0,,
wfrc_mpo,17153,Aqueduct relocation at Bangerter Hwy @ 6200 South,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,10000000,10000000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,17155,"SR-71; 3430 E to Redmaple Rd, Millcreek, FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,62250,62250,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17156,"SR-171; 1885 E to 1940 E, Millcreek, FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,57000,57000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17157,"SR-171; Pioneer St to 2300 E, Millcreek, FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,88000,88000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17158,"SR-73; MP 25.17 - 25.30, Cedar Fort, R3 FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,29735,29735,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17159,"US-40; MP 146.4 to 146.5, Naples, R3 FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,17250,17250,,Scoping,Scoping,Uintah,0,,
wfrc_mpo,17160,"SR-52; 600 W to 675 W, Orem, R3 FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,13850,13850,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17161,"US-89; 50 E to 200 E, Gunnison, R4 FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,39375,39375,,Active,Active,Sanpete,0,,
wfrc_mpo,17162,"SR-22; 130 N to 340 N, Antimony, R4 FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,15000,15000,,Active,Active,Garfield,0,,
wfrc_mpo,17166,SF Traffic Modeling of New Road,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,30000,30000,,Close Out,Close Out,Utah,0,,
wfrc_mpo,17183,SR-106; Sidewalk and Ped Ramp Improvements at MP 7,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,21500,21500,,Scoping,Scoping,Davis,1,,
wfrc_mpo,17186,"US-89 (Washington) & 34th St (MP 412.48), Ogden",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,330801,330801,,Active,Active,Weber,1,,
wfrc_mpo,17191,"SR-21 & SR-153; Curb & Gutter Partnership, Beaver",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,15700,15700,,Active,Active,Beaver,0,,
wfrc_mpo,17192,5400 South Flex Lane Study,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,50000,50000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17204,SR-282 Median Curbing and Access Management,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,48000,48000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17206,I-15; Tech Corridor Supplimental Environmental,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,10000,10000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17209,I-80 & SR-40 Bluetooth,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,16000,16000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,17211,SR-30; Fence Replacement MP 1-8.7,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,55000,55000,,Scoping,Scoping,Box Elder,1,,
wfrc_mpo,17212,Concept Reports for 2020 Pavement Program,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,30000,30000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,17214,SR-114; 200 South Lindon Intersection Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2021,2021,0,1056000,1056000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17216,US-89; Cattleguard Removal at MP 484.9,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,15000,15000,,Scoping,Scoping,Cache,0,,
wfrc_mpo,17217,"US-191 (Main Street) & 400 East (MP 124.48), Moab",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,80000,80000,,Active,Active,Grand,0,,
wfrc_mpo,17223,"SR-60; 1069 E to 1165 E, S Weber, R1 FY19 SSW",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,188186,188186,,Proposed,Proposed,Davis,1,,
wfrc_mpo,17227,SR-227 and SR-225 Ramp Rehabilitations,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,2972187,2972187,,Awarded,Awarded,Davis,1,,
wfrc_mpo,17247,I-215; Various Locations,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,1000000,1000000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17248,SR-190; MP 8 to Brighton Ski Resort,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,4500000,4500000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17265,Fence replacement along I-80; Fire damange,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,100000,100000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,17266,"SR-68 & Aspen Hills Blvd (MP 33.26), Saratoga",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,30000,30000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17267,I-15 @ 7800 South Pumps,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,150000,150000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17268,SR-7; I-15 to Exit 7,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1500000,1500000,,Awarded,Awarded,Washington,0,,
wfrc_mpo,17269,State Route Definition Study,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,200000,200000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17274,"SR-68 & 9400 South (MP 46.32), West Jordan",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,340000,340000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17275,"SR-186 (Foothill) & SR-282 (Mario Capecchi), SLC",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,118000,118000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17282,2019 Legislative Fact Sheets,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,15000,15000,,Scoping,Scoping,Various,,,
wfrc_mpo,17285,Fiber Optic Relocation at Canyon Rd and US-6,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,20000,20000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17288,SR-302: Rockport shoulder widening,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,125000,125000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,17289,RWIS; Lambs Canyon and SR-32 MP 16.4,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,100000,100000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,17291,"SR-56 (200 N) & Cove Dr (MP 59.84), Cedar City",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,225000,225000,,Scoping,Scoping,Iron,0,,
wfrc_mpo,17308,US-6; Between RR Overpass and SR-141,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,20000,20000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17314,Hoytsville Interchange Concept,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,20000,20000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,17315,I-15; 400 South to I-215 North,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,35000,35000,,Scoping,Scoping,Various,,,
wfrc_mpo,17316,Signs for Uintah Basin Technical College,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1000,1000,,Scoping,Scoping,Uintah,0,,
wfrc_mpo,17318,SR-224; Bonanza Drive - Marsac roundabout,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,16000,16000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,17319,Pleasant Grove Interchange Corr. Pres.,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,5000000,5000000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17321,SR-210; Snowbird Entry 4 & Wildcat  Alta - High T,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,37384.88,37384.88,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17322,I-15; Park Lane Wrong Way Flashers,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,32420.72,32420.72,,Scoping,Scoping,Davis,1,,
wfrc_mpo,17323,US-91; Deer Guard at Mantua,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,50000,50000,,Scoping,Scoping,Box Elder,1,,
wfrc_mpo,17324,I-84;  I-84 Ramp over I-15 Curve Signs,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,45000,45000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,17325,SR-97; Intersection of SR-97 at 4700 West,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,75000,75000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,17326,SR-39; Wall Ave to Tracks Utility Collar Repairs,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,20000,20000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,17330,"SR-85; MP 3.52-20.84, Various Improvements",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,2514000,2514000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17350,Station 2223 Drainage Improvement,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,33500,33500,,Scoping,Scoping,Tooele,1,,
wfrc_mpo,17364,I-80; Emory Interchange Bridge (2C 500),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2023,2023,0,2000000,2000000,,Funding,Funding,Summit,0,,
wfrc_mpo,17365,Adams Ave over I-84 Deck Replacement (0C 644),7,2020-2025,2026-2031,2020-2025|2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031,2020-2025,1,2027-2032,2023,2023,0,6100000,6599000,8.2,Under Construction,Funding|STIP|Scoping|Under Construction,Davis,1,,
wfrc_mpo,17366,Durfee St; Quirk - Willow sidewalk (state TAP),1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,233270,233270,,Scoping,Scoping,Tooele,1,,
wfrc_mpo,17367,Foothill Dr and 400 South; Kamas - (state TAP),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,204160,204160,,Scoping,Scoping,Summit,0,,
wfrc_mpo,17368,4705 S; 1380-1450 E sidewalk (state TAP),1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,70325,70325,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17369,SR-16 Over Salaratus Creek Replacement (0C 297),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2023,2023,0,1400000,1400000,,Funding,Funding,Rich,0,,
wfrc_mpo,17370,"Lodestone Ave (6000S); 5600-5565 West, state tap",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,41190,41190,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17371,4100 N Over N Fork Ogden River Bridge Replacement,4,2020-2025,2023-2028,2020-2025|2021-2026|2022-2027|2023-2028,2020-2025,1,2024-2029,2023,2023,0,1324000,1324000,0.0,Scoping,Funding|STIP|Scoping,Weber,1,,
wfrc_mpo,17372,8600 South; 1530-1676 East sidewalk state tap,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,239459,239459,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17376,"SR-85 (MVC) & Old Bingham Hwy (MP 12.46),W Jordan",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,95000,95000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17378,2020 Regionwide Drainage Improvments,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,2500000,2500000,,Funding,Funding,Various,,,
wfrc_mpo,17379,US-191; SR-44 Cattle Guards MP 275.5 and MP 390,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,160000,160000,,Scoping,Scoping,Various,,,
wfrc_mpo,17381,"SR-273 & Nicholls Rd (MP 1.04), Fruit Hgts/Kays",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,200000,200000,,Active,Active,Davis,1,,
wfrc_mpo,17383,Downtown Moab Dispersed Parking,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1700000,1700000,,Scoping,Scoping,Grand,0,,
wfrc_mpo,17385,I-15; Lighting for Fillmore Interchanges,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,405000,405000,,Active,Active,Millard,0,,
wfrc_mpo,17386,"Region 4 Continuous Count Stations, Phase 1",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,350000,350000,,Scoping,Scoping,Various,,,
wfrc_mpo,17387,"SR-9; Fiber & Conduit, 2 Locations",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1800000,1800000,,Scoping,Scoping,Washington,0,,
wfrc_mpo,17388,US-89; Kanab Station Turn Lanes,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1100000,1100000,,Scoping,Scoping,Kane,0,,
wfrc_mpo,17389,"Region 4 Culvert Program, Phase 8",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,825000,825000,,Scoping,Scoping,Various,,,
wfrc_mpo,17390,I-70; N/A Line Fence Replacement,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,275000,275000,,Scoping,Scoping,Sevier,0,,
wfrc_mpo,17392,SR-18; Veyo Shoulder Gap Project,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,400000,400000,,Active,Active,Washington,0,,
wfrc_mpo,17397,I-80; Culvert Rehabilitation,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1640000,1640000,,Scoping,Scoping,Various,,,
wfrc_mpo,17398,I-15 SB; 400 South to 600 North,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,1500000,1500000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17404,New Lane Road Trail (state TAP),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,28362,28362,,Scoping,Scoping,Summit,0,,
wfrc_mpo,17406,3500 South 7000 West; Sidewalk,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,30000,30000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17407,I-80; SL Co and Tooele Co fire damage repair,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,85000,85000,,Scoping,Scoping,Various,,,
wfrc_mpo,17410,I-80 & 7200 West Drainage emergency repair,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,150000,150000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17413,I-15 Sign Upgrades in Utah County,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,35000,35000,,Active,Active,Utah,0,,
wfrc_mpo,17415,SR-85; MVC Extension in UT Cty - Foothill Blvd CPF,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2025,2025,0,5000000,5000000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17416,I-15; Springville/Spanish Fork Interchange CP Fund,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2025,2025,0,20000000,20000000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17417,US-89;  SR-203 to 40th Street,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,5000000,5000000,,STIP,STIP,Weber,1,,
wfrc_mpo,17433,ZRC Muiti-use Path Feasibility Study,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,60000,60000,,Scoping,Scoping,Washington,0,,
wfrc_mpo,17434,"SR-198 & 750 North (MP 9.51), Salem",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,225000,225000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17440,5600 S over Jordan & SL Canal Bridge Replacement,3,2020-2025,2022-2027,2020-2025|2021-2026|2022-2027,2020-2025,1,2023-2028,2023,2023,0,997000,997000,0.0,Scoping,Funding|Scoping,Salt Lake,1,,
wfrc_mpo,17441,"SR-19; Green River Curb & Gutter, Phase 3",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,77000,77000,,Active,Active,Emery,0,,
wfrc_mpo,17442,I-15; Exit 57 NB On Ramp Widening,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,80000,80000,,Active,Active,Iron,0,,
wfrc_mpo,17443,I-15; Exit 75 & 78 Interchange Lighting,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,30000,30000,,Scoping,Scoping,Iron,0,,
wfrc_mpo,17444,Cedar City Paint Shop Bridge,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,25000,25000,,Close Out,Close Out,Iron,0,,
wfrc_mpo,17445,SR-120; Flying J Drive Intersection Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,82000,82000,,Active,Active,Sevier,0,,
wfrc_mpo,17458,"Brush Wellman Road, Millard County",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,8404000,8404000,,Scoping,Scoping,Millard,0,,
wfrc_mpo,17461,SR-56 (200 N) & Airport Rd/College Way (MP 60.16),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,100000,100000,,Active,Active,Iron,0,,
wfrc_mpo,17462,"US-6 & 800 North (MP 173.98), Spanish Fork",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,105000,105000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17468,US-40 Drainage project North of Heber,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,750000,750000,,Active,Active,Various,,,
wfrc_mpo,17469,5600 W Cantilevers,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,570000,570000,,Active,Active,Salt Lake,1,,
wfrc_mpo,17479,SR-60; Sidewalk Improvements South Weber TAP,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,216500,216500,,Scoping,Scoping,Weber,1,,
wfrc_mpo,17492,R3 Maintenance Shed Fiber Connections,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,15000,15000,,Scoping,Scoping,Various,,,
wfrc_mpo,17494,"SR-145 & 2300 W and SR-145 & 500 W, Lehi",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,200000,200000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17510,"SR-126; MP 10.73, Free Right Elimination",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,550000,550000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,17513,US-40; Sinusoidal Rumblestrips from SR-32 to Heber,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,100000,100000,,Scoping,Scoping,Wasatch,0,,
wfrc_mpo,17523,Heber Valley Parkway Environmental,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2022,2022,0,4000000,4000000,,Scoping,Scoping,Wasatch,0,,
wfrc_mpo,17526,US-89; Farmington to I-84 Tree Removal,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,1125000,1125000,,Under Construction,Under Construction,Davis,1,,
wfrc_mpo,17538,3500 South Merry Lane intersection improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,20000,20000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,17545,"I-15; Slide Stablization, MP 35.3",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,150000,150000,,Close Out,Close Out,Washington,0,,
wfrc_mpo,17561,"SR-129 (North County Blvd) & 380 N (MP 3.97), AF",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,125000,125000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17562,"SR-68 (Redwood Rd) & 400 S (MP 30.47), Saratoga Sp",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,30000,30000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,17578,RUC STSFA Federal Grant,4,2020-2025,2023-2028,2020-2025|2021-2026|2022-2027|2023-2028,2020-2025,1,2024-2029,2022,2022,0,2500000,2500000,0.0,Scoping,Active|Scoping,Salt Lake,1,,
