date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,event_id,file_id,size_mb,stored_locally
2024-04-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4500,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-04-10/PlanningCommission_e344_agenda.pdf,344,4500,0.135,yes
2024-04-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4505,plainText=false)",2026-07-05,na,civicclerk_odata,,344,4505,258.205,no
2024-04-11,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4507,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-04-11/Council_e233_agenda.pdf,233,4507,0.15,yes
2024-04-11,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4508,plainText=false)",2026-07-05,na,civicclerk_odata,,233,4508,20.276,no
2024-04-24,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4524,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-04-24/PlanningCommission_e356_agenda.pdf,356,4524,0.138,yes
2024-04-24,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4525,plainText=false)",2026-07-05,na,civicclerk_odata,,356,4525,318.66,no
2024-04-25,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4534,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-04-25/Council_e235_agenda.pdf,235,4534,0.151,yes
2024-04-25,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4535,plainText=false)",2026-07-05,na,civicclerk_odata,,235,4535,20.932,no
2024-05-01,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4543,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-05-01/HistoricPreservationBoard_e281_agenda.pdf,281,4543,0.118,yes
2024-05-01,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4544,plainText=false)",2026-07-05,na,civicclerk_odata,,281,4544,30.887,no
2024-05-02,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4552,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-05-02/Council_e236_agenda.pdf,236,4552,0.161,yes
2024-05-02,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4553,plainText=false)",2026-07-05,na,civicclerk_odata,,236,4553,34.645,no
2024-05-08,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4559,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-05-08/PlanningCommission_e345_agenda.pdf,345,4559,0.127,yes
2024-05-08,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4560,plainText=false)",2026-07-05,na,civicclerk_odata,,345,4560,18.122,no
2024-05-16,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4574,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-05-16/Council_e238_agenda.pdf,238,4574,0.157,yes
2024-05-16,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4575,plainText=false)",2026-07-05,na,civicclerk_odata,,238,4575,29.098,no
2024-05-22,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4584,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-05-22/PlanningCommission_e357_agenda.pdf,357,4584,0.126,yes
2024-05-22,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4585,plainText=false)",2026-07-05,na,civicclerk_odata,,357,4585,241.824,no
2024-05-23,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4586,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-05-23/Council_e239_agenda.pdf,239,4586,0.167,yes
2024-05-23,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4587,plainText=false)",2026-07-05,na,civicclerk_odata,,239,4587,44.69,no
2024-06-05,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4606,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-06-05/Council_e2317_agenda.pdf,2317,4606,0.11,yes
2024-06-05,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4608,plainText=false)",2026-07-05,na,civicclerk_odata,,2317,4608,1.87,no
2024-06-06,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4873,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-06-06/Council_e241_agenda.pdf,241,4873,0.151,yes
2024-06-06,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4874,plainText=false)",2026-07-05,na,civicclerk_odata,,241,4874,32.053,no
2024-06-12,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4618,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-06-12/PlanningCommission_e346_agenda.pdf,346,4618,0.123,yes
2024-06-12,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4619,plainText=false)",2026-07-05,na,civicclerk_odata,,346,4619,47.859,no
2024-06-20,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4642,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-06-20/Council_e243_agenda.pdf,243,4642,0.174,yes
2024-06-20,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4643,plainText=false)",2026-07-05,na,civicclerk_odata,,243,4643,21.322,no
2024-06-26,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4661,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-06-26/PlanningCommission_e358_agenda.pdf,358,4661,0.134,yes
2024-06-26,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4662,plainText=false)",2026-07-05,na,civicclerk_odata,,358,4662,140.082,no
2024-06-27,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4645,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-06-27/Council_e244_agenda.pdf,244,4645,0.114,yes
2024-06-27,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4649,plainText=false)",2026-07-05,na,civicclerk_odata,,244,4649,123.215,no
2024-06-28,City Council Special Meeting,Council,City Council Special Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4672,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-06-28/Council_e2319_agenda.pdf,2319,4672,0.155,yes
2024-06-28,City Council Special Meeting,Council,City Council Special Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4675,plainText=false)",2026-07-05,na,civicclerk_odata,,2319,4675,5.498,no
2024-07-03,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4677,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-07-03/HistoricPreservationBoard_e283_agenda.pdf,283,4677,0.124,yes
2024-07-03,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4678,plainText=false)",2026-07-05,na,civicclerk_odata,,283,4678,39.63,no
2024-07-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4690,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-07-10/PlanningCommission_e347_agenda.pdf,347,4690,0.138,yes
2024-07-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4691,plainText=false)",2026-07-05,na,civicclerk_odata,,347,4691,90.759,no
2024-07-11,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4709,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-07-11/Council_e246_agenda.pdf,246,4709,0.152,yes
2024-07-11,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4710,plainText=false)",2026-07-05,na,civicclerk_odata,,246,4710,251.869,no
2024-08-05,Joint City Council and County Council Meeting,Council,Joint City Council and County Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4804,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-08-05/Council_e2339_agenda.pdf,2339,4804,0.117,yes
2024-08-05,Joint City Council and County Council Meeting,Council,Joint City Council and County Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4805,plainText=false)",2026-07-05,na,civicclerk_odata,,2339,4805,6.053,no
2024-08-07,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4807,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-08-07/HistoricPreservationBoard_e284_agenda.pdf,284,4807,0.133,yes
2024-08-07,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4808,plainText=false)",2026-07-05,na,civicclerk_odata,,284,4808,90.549,no
2024-08-14,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4820,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-08-14/PlanningCommission_e348_agenda.pdf,348,4820,0.149,yes
2024-08-14,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4821,plainText=false)",2026-07-05,na,civicclerk_odata,,348,4821,76.769,no
2024-08-15,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4829,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-08-15/Council_e251_agenda.pdf,251,4829,0.161,yes
2024-08-15,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4830,plainText=false)",2026-07-05,na,civicclerk_odata,,251,4830,38.753,no
2024-08-22,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4847,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-08-22/Council_e252_agenda.pdf,252,4847,0.13,yes
2024-08-22,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4848,plainText=false)",2026-07-05,na,civicclerk_odata,,252,4848,0.918,no
2024-08-28,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4852,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-08-28/PlanningCommission_e360_agenda.pdf,360,4852,0.153,yes
2024-08-28,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4853,plainText=false)",2026-07-05,na,civicclerk_odata,,360,4853,98.989,no
2024-09-04,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4863,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-09-04/HistoricPreservationBoard_e285_agenda.pdf,285,4863,0.127,yes
2024-09-04,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4864,plainText=false)",2026-07-05,na,civicclerk_odata,,285,4864,208.435,no
2024-09-05,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4860,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-09-05/Council_e254_agenda.pdf,254,4860,0.149,yes
2024-09-05,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4862,plainText=false)",2026-07-05,na,civicclerk_odata,,254,4862,174.168,no
2024-09-11,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4869,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-09-11/PlanningCommission_e349_agenda.pdf,349,4869,0.164,yes
2024-09-11,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4870,plainText=false)",2026-07-05,na,civicclerk_odata,,349,4870,213.39,no
2024-09-25,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4885,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-09-25/PlanningCommission_e361_agenda.pdf,361,4885,0.128,yes
2024-09-25,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4886,plainText=false)",2026-07-05,na,civicclerk_odata,,361,4886,99.196,no
2024-09-26,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4889,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-09-26/Council_e257_agenda.pdf,257,4889,0.164,yes
2024-09-26,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4890,plainText=false)",2026-07-05,na,civicclerk_odata,,257,4890,20.514,no
2024-10-02,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4896,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-10-02/HistoricPreservationBoard_e286_agenda.pdf,286,4896,0.12,yes
2024-10-02,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4897,plainText=false)",2026-07-05,na,civicclerk_odata,,286,4897,4.825,no
2024-10-09,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4909,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-10-09/PlanningCommission_e350_agenda.pdf,350,4909,0.13,yes
2024-10-09,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4910,plainText=false)",2026-07-05,na,civicclerk_odata,,350,4910,255.577,no
