ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,date_precision,adoption_date_source,pdf_month_year,note
22-44,,2022-09-26,AN ORDINANCE AMENDING THE MODERATE INCOME HOUSING ELEMENT OF THE GENERAL PLAN TO INCLUDE MODERATE INCOME HOUSING STRATEGIES AND AN IMPLEMENT ATION PLAN PURSUANT TO UTAH CODE ANN. § 10-9A-403,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1664812765_ORD%2022-44.pdf,2026-07-06,text,pdftext,raw/22-44.pdf,yes,,2022-09-26,2,high,day,motion,2022-09,
22-45,,2022-09-26,AN ORDINANCE NOTIFYING THE PUBLIC OF A PENDING ORDINANCE THAT WOULD AMEND THE FLAG LOT POLICY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1664303093_ORD%2022-45.pdf,2026-07-06,text,pdftext,raw/22-45.pdf,no,,2022-09-26,3,high,day,motion,2022-09,
22-46,,2022-10-10,AN ORDINANCE AMENDING THE 2022-23 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1665508965_ORD%2022-46.pdf,2026-07-06,text,pdftext,raw/22-46.pdf,no,,2022-10-10,4,high,day,motion,2022-10,
22-47,,2022-11-14,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1668540718_ORD%2022-47.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2022-11-14,3,medium,day,motion,,
22-48,,2022-11-28,"AN ORDINANCE APPROVING A MONET ARY CONTRIBUTION OF UP TO $5,000 TO THE MILLCREEK COMMUNITY THEATER",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1669742900_ORD%2022-48.pdf,2026-07-06,text,pdftext,raw/22-48.pdf,no,,2022-11-28,5,high,day,motion,2022-11,
22-49,,2022-12-12,AN ORDINANCE OF THE MILLCREEK COUNCIL AJ)OPTING MILLCREEK'S 2023 REGULAR MEETINGS SCHEDULE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1670952347_ORD%2022-49.pdf,2026-07-06,text,pdftext,raw/22-49.pdf,no,,,,none,day,pdf,2022-12,
22-50,,2022-12-12,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1670952366_ORD%2022-50.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2022-12-12,3,medium,day,motion,,
22-51,,2022-12-12,AN ORDINANCE ADOPTING THE 3300 SOUTH CORRIDOR STUDY AS AN ELEMENT OF THE GENERAL PLAN,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1670952386_ORD%2022-51.pdf,2026-07-06,na,text-layer(oversize),,yes,,,,none,day,pdf,2022-12,
23-01,,2023-01-10,"AN ORDINANCE AMENDING SECTION 2.82.100 0F THE MILLCREEK CODE OF ORDINANCES REGARDING APPEALS OF THE CITY'S CLASSIFICATION OF A RECORD, THE FEES CHARGED FOR A RECORD, OR BY A RESPONSE TO A RECORD REQUE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1673459065_ORD%2023-01.pdf,2026-07-06,text,pdftext,raw/23-01.pdf,no,,2023-01-10,8,medium,day,motion,2022-01,
23-02,,2023-01-23,"AN ORDINANCE AMENDING THE 2022-23 FISCAI, YEAR BUDGET",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1674582244_ORD%2023-02.pdf,2026-07-06,text,pdftext,raw/23-02.pdf,no,,2023-01-23,4,high,day,motion,2023-01,
23-03,,2023-01-23,AN ORDINANCE APPROVING AND AMENDING A DEVELOPMENT AGREEMENT FOR A MIXED-USE DEVELOPMENT WITH RESPECT TO APPROXIMATELY O.64 ACRES OF REAL PROPERTY LOCATED AT APPROXIMATELY 4080-4090 S HIGHLAND DRIVE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1733765921_ORD%2023-03.pdf,2026-07-06,text,pdftext,raw/23-03.pdf,yes,,2023-01-23,1,high,day,motion,2023-01,
23-04,,2023-02-27,"AN ORDINANCE APPROVING A MONET ARY CONTRIBUTION OF UP TO $45,000 TO THE COMMUNITY COUNCILS, UP TO $150,000 TO UTAH VENTURE OUTDOORS, UP TO $15,000 TO THE UT AH RIVERS COUNCIL, AND UP TO $12,000 TO THE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1677624665_ORD%2023-04.pdf,2026-07-06,text,pdftext,raw/23-04.pdf,no,,2023-02-27,8,high,day,motion,2023-02,
23-05,,2023-02-27,AN ORDINANCE REMOVING THREE ZONE CONDITIONS FROM PROPERTY LOCATED AT 3701 SOUTH HIGHLAND DRIVE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1677624679_ORD%2023-05.pdf,2026-07-06,text,pdftext,raw/23-05.pdf,yes,,2023-02-27,3,high,day,motion,2023-02,
23-06,,2023-02-27,AN ORDINANCE REZONING THE SOUTHERN PORTION OF PROPERTY LOCATED AT APPROXIMATELY 1200 EAST ELGIN AVENUE FROM THE R-2-6.5 (MEDIUM DENSITY RESIDENTIAL) ZONE TO THE R-M (MULTIFAMILY RESIDENTIAL) ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1677624694_ORD%2023-06.pdf,2026-07-06,text,pdftext,raw/23-06.pdf,yes,,2023-02-27,4,high,day,motion,2023-02,
23-07,,2023-03,"AN ORDINANCE APPROVIIING AN DEVELOPMENT AGREEMENT FOR PRI MILLCREEK, LLC FOR PROPERTY LOCATED AT OR NEAR 175 WEST CENTRAL AVENUE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1733766370_ORD%2023-07.pdf,2026-07-06,text,pdftext,raw/23-07.pdf,yes,,,,none,month,pdf,2023-03,
23-08,,2023-03-13,AN ORDINANCE AMENDING TITLE 19 0F THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO THE BULK AND YARD REGULATIONS OF THE CITY CENTER OVERLAY ZONE CHAPTER 19.73,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1678897439_ORD%2023-08.pdf,2026-07-06,text,pdftext,raw/23-08.pdf,yes,,,,none,day,pdf,2023-03,
23-09,,2023-03-13,"AN ORDINANCE REPEALING SECTION 19.02.055, REPEAI,ING AND REENACTING TITLE 18 SUBDIVISIONS OF THE MILLCREEK CODE OF ORDINANCES, AND ADOPTING A SUBDIVISION REQUIREMENTS CHECKLIST AS AN APPENDIX TO TITLE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1678906992_ORD%2023-09.pdf,2026-07-06,text,pdftext,raw/23-09.pdf,yes,,2023-03-13,3,high,day,motion,2023-03,
23-10,,2023-04-10,AN ORDINANCE AMENDING TITLE 2 CHAPTER 11 0F THE MILLCREEK CODE OF ORDINANCES ENTITLED DECLARATION OF CANDIDACY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1681333548_ORD%2023-10.pdf,2026-07-06,text,pdftext,raw/23-10.pdf,no,,2023-04-10,16,high,day,motion,2023-04,
23-11,,2023-04-10,"AN ORDINANCE OF MILLCREEK AUTHORIZING THE AMENDMENT TO VARIOUS SECTIONS OF THE MILLCREEK CODE OF ORDINANCES TO REPLACE OUTDATED REFERENCES TO OTHER SECTIONS OF CODE, FIX TYPOS AND GRAMMAR ERRORS, PRON",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1681333476_ORD%2023-11.pdf,2026-07-06,text,pdftext,raw/23-11.pdf,no,,2023-04-10,17,high,day,motion,2023-04,
23-12,,2023-04-10,"AN ORDINANCE AMENDING TITLE 19 0F THE MILLCREEK CODE OF ORDINANCES BY AMENDING CHAPTER 19.04 DEFmITIONS, REPEALING CHAPTER 19.77 WATER EFFICIENT LANDSCAPE DESIGN AND DEVELOPMENT STANDARDS, ENACTING A",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1681401928_ORD%2023-12.pdf,2026-07-06,text,pdftext,raw/23-12.pdf,yes,,2023-04-10,5,high,day,motion,2023-04,
23-13,,2023-04-10,"AN ORDINANCE AMENDING TITLE 19 0F THE MILLCREEK CODE OF ORDINANCES BY AMENDING VARIOUS SECTIONS OF TITLE 19, REPEALING CHAPTER 19.80 0FF-STREET PARKING REQUIREMENTS, AND ENACTING A REVISED CHAPTER 19.",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1681420235_ORD%2023-13.pdf,2026-07-06,text,pdftext,raw/23-13.pdf,yes,,2023-04-10,6,high,day,motion,2023-04,
23-14,,2023-04-10,"AN ORDINANCE DECLARING APPROXIMATELY 10,753 SQUARE FEET OF REAL PROPERTY LOCATED AT 3210 SOUTH HIGHLAND DRIVE, MILLCREEK, UT AH, AS SURPLUS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1681318151_ORD%2023-14.pdf,2026-07-06,scanned,pdftext+ocrL,raw/23-14.pdf,no,,2023-04-10,19,high,day,motion,2023-04,
23-15,,2023-04-10,"AN ORDINANCE DECLARING APPROXIMATELY 2,614 SQUARE FEET OF REAL PROPERTY LOCATED AT 3210 SOUTH HIGHLAND DRIVE, MILLCREEK, UT AH, AND APPROXIMATELY 1,742 SQUARE FEET OF REAL PROPERTY LOCATED AT 3254 SOU",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1681318163_ORD%2023-15.pdf,2026-07-06,text,pdftext,raw/23-15.pdf,no,,2023-04-10,20,high,day,motion,2023-04,
23-16,,2023-04-24,AN ORDINANCE AMENDING THE 2022-23 FISCAL YEAR BtJDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1682445029_ORD%2023-16.pdf,2026-07-06,text,pdftext,raw/23-16.pdf,no,,2023-04-24,9,high,day,motion,2023-04,
23-17,,2023-04-24,"AN ORDINANCE APPROVING A MONET ARY CONTRIBUTION OF UP TO $2,500 TO THE FRIENDS OF MILLCREEK SENIOR CENTER",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1682445042_ORD%2023-17.pdf,2026-07-06,text,pdftext,raw/23-17.pdf,no,,2023-04-24,11,high,day,motion,2023-04,
23-18,,2023-04-24,"AN ORDINANCE REGULATING, PREVENTING, AND BANNING THE DISCHARGE OF FIREWORKS WITHIN CERT AIN AREAS OF THE CITY",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1682445054_ORD%2023-18.pdf,2026-07-06,text,pdftext,raw/23-18.pdf,no,,2023-04-24,13,high,day,motion,2023-04,
23-19,,2023-05-08,AN ORDINANCE EXTENDING THE MAYOR'S EMERGENCY PROCLAMATION N0. 1 0F 2023 DECLARING A LOCAL ST ATE OF EMERGENCY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1683649657_ORD%2023-19.pdf,2026-07-06,text,pdftext,raw/23-19.pdf,no,,2023-05-08,2,high,day,motion,2023-05,
23-20,,2023-06-12,AN ORDINANCE REZONING THE PROPERTIES LOCATED AT APPROXIMATELY 3956-3960 SOUTH 300 EAST FROM THE R-2-10 (MEDIUM DENSITY RESIDENTIAl) ZONE TO THE R-M (MULTIFfflY RESIDENTIAL) ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1686677077_ORD%2023-20.pdf,2026-07-06,text,pdftext,raw/23-20.pdf,yes,,2023-06-12,2,high,day,motion,2023-06,
23-21,,2023-06-12,"AN ORDINANCE OF THE CITY COUNCIL OF MILLCREEK APPROVING AND AUTHORIZING MILLCREEK TO ENTER INTO A DEVELOPMENT AGREEMENT WITH LM HTJANG LLC, PERT AINING TO PROPERTY LOCATED AT 3956 & 3960 SOUTH 300 EAS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1686758710_ORD%2023-21.pdf,2026-07-06,text,pdftext,raw/23-21.pdf,yes,,,,none,day,pdf,2023-06,
23-22,,2023-06-12,AN ORDINANCE OF MILLCREEK ADOPTING A FINAL BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1686694442_ORD%2023-22.pdf,2026-07-06,text,pdftext,raw/23-22.pdf,no,,2023-06-12,4,high,day,motion,2023-06,
23-23,,2023-06-26,AN ORDINANCE AMENDING THE 2022-23 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717610747_ORD%2023-23.pdf,2026-07-06,text,pdftext,raw/23-23.pdf,no,,2023-06-26,6,high,day,motion,2023-06,
23-24,,2023-06-26,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 3564 S 1100 E FROM THE R-1-8 ZONE TO THE R-1-5 ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717610784_ORD%2023-24.pdf,2026-07-06,text,pdftext,raw/23-24.pdf,yes,,2023-06-26,2,high,day,motion,2023-06,
23-25,,2023-06-26,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR A 3 LOT SUBDIVSION IN THE R-1-5 ZONE WITH RESPECT TO APPROXIMATELY O.72 ACRES OF REAL PROPERTY LOCATED AT APPROXIMATELY 3564,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717610806_ORD%2023-25.pdf,2026-07-06,text,pdftext,raw/23-25.pdf,yes,,2023-06-26,3,high,day,motion,2023-06,
23-26,,2023-06-26,AN ORDINANCE ADOPTING A COMPENSATION SCHEDULE FOR ELECTIVE AND ST ATUTORY EMPLOYEES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717610642_ORD%2023-26.pdf,2026-07-06,text,pdftext,raw/23-26.pdf,no,,2023-06-26,9,high,day,motion,2023-06,
23-27,,2023-07-10,AN ORDINANCE AMENDING CHAPTER 3.48 0F THE MILLCREEK CODE OF ORDINANCES REGARDING PLANNING AND ENGINEERING FEES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1689092366_ORD%2023-27.pdf,2026-07-06,scanned,pdftext+ocrL,raw/23-27.pdf,no,,2023-07-10,3,high,day,motion,2023-07,
23-28,,2023-07-25,"AN ORDINANCE AMENDING CHAPTER 2.56 0F THE MILLCREEK CODE OF ORDINANCES REGARDING COMMUNITY COUNCIL ELECTIONS, COMMUNITY COUNCIL RECOMMENDATIONS, AND APPROPRIATION OF FUNDS TO COMMUNITY COUNCILS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1690400949_ORD%2023-28.pdf,2026-07-06,text,pdftext,raw/23-28.pdf,no,,,,none,day,pdf,2023-07,
23-29,,2023-07-25,"AN ORDINANCE AMENDING SECTION 14.16.040 0F THE MILLCREEK CODE OF ORDINANCES REGARDING FEES FOR ROAD CLOSURES, TRAFFIC CONTROL, OR OBSTRUCTIONS ON RIGHTS-OF-WAY",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1690400966_ORD%2023-29.pdf,2026-07-06,text,pdftext,raw/23-29.pdf,no,,2023-07-25,10,high,day,motion,2023-07,
23-30,,2023-08-14,"AN ORDINANCE OF MILLCREEK AMENDING MILLCREEK CODE SECTIONS 2.04.050 AND 2.06A.030 REGARDING COMPENSATION PAID TO CITY COUNCIL MEMBERS AND THE MAYOR TO BE EFFECTIVE JANUARY 1, 2024",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1692124952_ORD%2023-30.pdf,2026-07-06,text,pdftext,raw/23-30.pdf,no,,2023-08-14,3,high,day,motion,2023-08,
23-31,,2023-09-25,"AN ORDINANCE GRANTING TO QUESTAR GAS COMPANY dba DOMINION ENERGY UTAH A FRANCHISE FORTHE CONSTRUCTION, OPERATION AND MAINTENANCE OF A GAS DISTRIBUTION SYSTEM IN Mu,LCREEK, SALT LAKE COUNTY, ST ATE OF",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717620208_ORD%2023-31.pdf,2026-07-06,text,pdftext,raw/23-31.pdf,no,,2023-09-25,6,high,day,motion,2023-09,
23-32,,2023-09-25,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 3179 SOUTH HIGHLAND DRIVE FROM R-1-8 (RESIDENTIAL) TO C-3 (COMMERCIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1695762064_ORD%2023-32.pdf,2026-07-06,text,pdftext,raw/23-32.pdf,yes,,2023-09-25,2,high,day,motion,2023-09,
23-33,,2023-09-25,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR A MEDICAL OFFICE BUILDING WITH RESPECT TO APPROXIMATELY ONE ACRE OF REAL PROPERTY LOCATED AT APPROXIMATELY 3179 SOUTH HIGHLA,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1695762079_ORD%2023-33.pdf,2026-07-06,text,pdftext,raw/23-33.pdf,yes,,2023-09-25,3,high,day,motion,2023-09,
23-34,,2023-09-25,AN ORDINANCE AMENDING THE MILLCREEK GENERAL PLAN BY CHANGING THE FUTURE LAND USE MAP FOR CERT AIN PROPERTY LOCATED AT APPROXIMATELY 3179 SOUTH HIGHLAND DRIVE FROM PUBLIC/QUASI PUBLIC TO CITY CENTER,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1695762097_ORD%2023-34.pdf,2026-07-06,scanned,pdftext+ocrL,raw/23-34.pdf,yes,,2023-09-25,4,high,day,motion,2023-09,
23-35,,2023-10-23,"AN ORDINANCE APPROVING A MONET ARY CONTRIBUTION OF UP TO $5,000 TO THE MILLCREEK COMMUNITY THEATER AND UP TO $6,000 FOR HIGH SCHOOL SCHOLARSHIPS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1698176139_ORD%2023-35.pdf,2026-07-06,text,pdftext,raw/23-35.pdf,no,,2023-10-23,4,high,day,motion,2023-10,
23-36,,2023-10-23,AN ORDINANCE AMENDING TITLE 19 0F THE MILLCREEK CODE OF ORDINANCES BY AMENDING SECTION 19.02.160 PUBLIC NOTICES AND ENACTING CHAPTER 19.62 VILLAGE CENTER SPECIAL DISTRICTS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1698181364_ORD%2023-36.pdf,2026-07-06,text,pdftext,raw/23-36.pdf,yes,,2023-10-23,5,high,day,motion,2023-10,
23-37,,2023-10-23,"AN ORDINANCE AMENDING TITLE 19 0F THE M[LLCREEK CODE OF ORDINANCES BY ENACTING CHAPTER 19.62A, A NEW VILLAGE CENTER SPECIAL DISTRICT CALLED OLYMPUS HILLS WEST VILLAGE CENTER DISTRICT (OHW-VCSD), OTHER",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1698181381_ORD%2023-37.pdf,2026-07-06,text,pdftext,raw/23-37.pdf,yes,,2023-10-23,6,high,day,motion,2023-10,
23-38,,2023-10-23,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1698176186_ORD%2023-38.pdf,2026-07-06,text,pdftext,raw/23-38.pdf,yes,,2023-10-23,7,high,day,motion,2023-10,
23-39,,2023-10-23,"AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A MASTER DEVELOPMENT AGREEMENT FOR THE OLYMPUS HILLS VILLAGE CENTER, INCLUSIVE OF A NEW AUTOMOBILE DEALERSHIP AND A MULTnJSE PROJECT WITH RESPECT TO APP",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1702316473_ORD%2023-39.pdf,2026-07-06,text,pdftext,raw/23-39.pdf,yes,,2023-10-23,8,high,day,motion,2023-10,
23-40,,2023-10-23,AN ORDINANCE OF MILLCREEK REPEALING AND REENACTING THE CITY ETHICS CODE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1698179832_ORD%2023-40.pdf,2026-07-06,text,pdftext,raw/23-40.pdf,no,,2023-10-23,9,high,day,motion,2023-10,
23-41,,2023-11-13,AN ORDINANCE AMENDING THE 2023-24 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1701108410_ORD%2023-41.pdf,2026-07-06,text,pdftext,raw/23-41.pdf,no,,2023-11-13,4,high,day,motion,2023-11,
23-42,,2023-11-13,"AN ORDINANCE APPROVING AND AMENDING A DEVELOPMENT AGREEMENT WITH RESPECT TO AN AFFORDABLE MULTI- FAMILY HOUSING PROJECT TO BE KNOWN AS ""THE HOWICK"" WHICH WILL BE LOCATED AT 4101 SOUTH HOWICK STREET, M",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1701110412_ORD%2023-42.pdf,2026-07-06,text,pdftext,raw/23-42.pdf,yes,,2023-11-13,5,high,day,motion,2023-11,
23-43,,2023-11-01,"AN ORDINANCE BANNING THE ISSUANCE OF NEW SHORT TERM RENT AL LICENSES UNTIL MARCH 1, 2024, AND AMENDING MILLCREEK CODE OF ORDINANCES CHAPTER 5.19 SHORT-TERM RENT ALS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1699987936_ORD%2023-43.pdf,2026-07-06,text,pdftext,raw/23-43.pdf,no,,,,none,day,pdf,2023-11,
23-44,,2023-11-13,AN ORDINANCE ADOPTING A CITY FLAG,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1700156912_ORD%2023-44.pdf,2026-07-06,text,pdftext,raw/23-44.pdf,no,,2023-11-13,7,high,day,motion,2023-11,
23-45,,2023-11-27,AN ORDINANCE OF THE MILLCREEK COUNCIL ADOPTING MILLCREEK'S 2024 REGULAR MEETINGS SCHEDULE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1701193405_ORD%2023-45.pdf,2026-07-06,text,pdftext,raw/23-45.pdf,no,,2023-11-27,3,high,day,motion,2023-11,
23-46,,2023-12-11,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 2888 EAST 3300 SOUTH FROM THE C-2 (COMMERCIAL) ZONE TO THE R-M (MULTIFAMILY RESIDENTIAL) ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1702403045_ORD%2023-46.pdf,2026-07-06,scanned,pdftext+ocrL,raw/23-46.pdf,yes,,2023-12-11,2,high,day,motion,2023-12,
24-01,,2024-02-12,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1707846176_24-01.pdf,2026-07-06,scanned,ocr+ocrL,raw/24-01.pdf,yes,,2024-02-12,3,medium,day,motion,2024-01,
24-02,,2024-02-12,AN ORDINANCE REZONING CERTAIN PROPERTY FROM FR-1/FR-2.5/FR-5/FR-10/FR-20 TO THE FORESTRY RECREATION ESTATE (FRE) ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1707848090_24-02.pdf,2026-07-06,scanned,vision,raw/24-02.pdf,yes,,,,none,day,pdf,2024-02,
24-03,,2024-01-09,,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1704924301_24-03.pdf,2026-07-06,scanned,pdftext+ocrAll,raw/24-03.pdf,no,,,,none,day,pdf,2024-01,
24-04,,2024-01-22,AN ORDINANCE OF THE CITY COUNCIL ADOPTING AN AMENDED,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1706028775_24-04.pdf,2026-07-06,scanned,ocr+ocrL,raw/24-04.pdf,no,,2024-01-22,3,high,day,motion,2024-01,
24-05,,2024-02-26,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 1190 EAST BONNER WAY FROM THE A-1 ZONE TO THE R-1-5 ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1709052259_24-05.pdf,2026-07-06,scanned,ocr,raw/24-05.pdf,yes,,2024-02-26,2,medium,day,motion,,
24-06,,2024-02-26,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1709052540_24-06.pdf,2026-07-06,text,pdftext,raw/24-06.pdf,no,,2024-02-26,5,medium,day,motion,,
24-07,,2024-02-26,AN ORDINANCE AMENDING TITLE 17 CHAPTER 22 OF THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO ILLICIT DISCHARGES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1709053570_24-07.pdf,2026-07-06,scanned,ocr+ocrL,raw/24-07.pdf,yes,,2024-02-26,6,high,day,motion,2024-02,
24-08,,2024-02-26,"AN ORDINANCE NOTIFYING THE PUBLIC OF AN ORDINANCE THAT WOULD EXTEND THE BAN ON THE ISSUANCE OF NEW SHORT TERM RENTAL LICENSES UNTIL APRIL 1, 2024, AND AN AMENDMENT TO MILLCREEK CODE OF ORDINANCES CHAP",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1709054021_24-08.pdf,2026-07-06,scanned,ocr+ocrL,raw/24-08.pdf,no,,2024-02-26,7,high,day,motion,2024-02,
24-09,,2024-03-25,"AN ORDINANCE APPROVING A MONET ARY CONTRIBUTION OF UP TO $1,500 TO PURCHASE DISCOUNTED HUMAN SERVICES UTA PASSES FOR MILLCREEK RESIDENTS IN NEED",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1711555479_ORD%2024-09.pdf,2026-07-06,text,pdftext,raw/24-09.pdf,no,,2024-03-25,10,high,day,motion,2024-03,
24-10,,2024-03-25,AN ORDINANCE OF MILLCREEK AMENDING CHAPTER 5.19 0F THE MILLCREEK CODE OF ORDINAJSTCES WITH RESPECT TO SHORT-TERM RENT ALS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1711555951_ORD%2024-10.pdf,2026-07-06,text,pdftext,raw/24-10.pdf,no,,2024-03-25,4,high,day,motion,2024-03,
24-11,,2024-03-25,AN ORDINANCE AMENDING THE 2023-24 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1711555517_ORD%2024-11.pdf,2026-07-06,text,pdftext,raw/24-11.pdf,no,,2024-03-25,7,high,day,motion,2024-03,
