EventItemId,EventItemEventId,_body_id,EventItemTitle,EventItemMatterId,EventItemMatterName,EventItemMatterType,EventItemMover,EventItemSeconder,EventItemPassedFlagName,EventItemActionName,EventItemAgendaSequence,EventItemMinutesSequence
50949,3330,265,"Budget Adjustment: Facilities Requests $150,000 from Capital Improvements Contingency Fund to Replace 5 Compressors of the Ellis Shipp’s Chiller for the Health Department.",8275,,Discussion Items,Aimee Winder Newton,Arlyn Bradshaw,Pass,approved and forwarded,11,13
50950,3330,265,Budget Adjustment: Office of Regional Development Requests to Move About $1.4M of the Water Conservation & Land Use Municipal ARPA Project from 2023 & 2024 into 2022 for the Final Pass-Through Grant Contract.,8280,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,approved and forwarded,10,11
50952,3330,265,TIME CERTAIN 2:30 PM ,,,,,,,,12,15
50974,3330,265,"Fee Waiver for the Larry H. & Gail Miller Family Foundation, for the Salt Palace Convention Center",8278,,Discussion Items,,,,,17,22
51147,3330,265,,,,,,,,,,6
51148,3330,265,,,,,,,,,,8
51149,3330,265,,,,,,,,,,10
51150,3330,265,,,,,,,,,,12
51151,3330,265,,,,,,,,,,14
51152,3330,265,,,,,,,,,,19
51153,3330,265,,,,,,,,,,21
51007,3332,265,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.

Members of the Council may participate electronically. Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed below, including final action, may be taken.",,,,,,,,1,
51008,3332,265,"This meeting will be simulcast electronically via Webex Events. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will also broadcast live-streams of its meetings on Facebook Live, which may be accessed at http://www.facebook.com/slcocouncil/, and through Cisco Webex, which may be accessed at:

https://slco.webex.com/slco/onstage/g.php?MTID=e4dc18af41025f2e94b706c36c4b6f06c

Individuals wishing to comment electronically must access the meeting using the Webex link above by the beginning of the “Citizen Public Input” portion of the meeting. If an individual is unable to attend the meeting, they may also email their comments to councilwebex@slco.org by 10:00 AM the day of the meeting to have those comments distributed to the Council and read into the record at the appropriate time.

The first time you join via the link may take longer to get through the set-up steps. Please plan accordingly. 

Please include ""Resident"" ahead of your first name when you join the meeting or you will
not be identified as wanting to give comment.

This website has helpful tips for using Webex for Events:
https://help.webex.com/ld-7srxjs-CiscoWebexEvents/Webex-Events",,,,,,,,2,
51009,3332,265,CALL TO ORDER,,,,,,,,3,1
51010,3332,265,CITIZEN PUBLIC INPUT ,,,,,,,,8,6
51011,3332,265,DISCUSSION ITEMS:,,,,,,,,4,2
51012,3332,265,Interlocal Agreement Between Millcreek and Salt Lake County for Funding Playground Expansion at Canyon Rim Park,8063,,Discussion Items,Dave Alvord,Aimee Winder Newton,Pass,approved and forwarded,13,28
51014,3332,265,SLCo 2022 ZAP Tier II Funding Recommendations,8269,,Discussion Items,Dave Alvord,Jim Bradley,Pass,approved and forwarded,14,30
51015,3332,265,"Proposed Hire Report / Incentive Plans under $3,000 / Weekly Reclassification Report",8288,,Discussion Items,,,,,10,8
51016,3332,265,A Resolution of the Salt Lake County Council Approving the Lease of a Portion of the Emergency Coordination Center Between Salt Lake County and Unified Fire Authority,8290,,Discussion Items,,,,,16,34
51017,3332,265,"Notice of Proposed 2023 Library Fund Tax Increase in Conformance with Utah State Code Ann. Section 59-2-919(3)(a).

Salt Lake County intends to levy a tax rate for the library fund that exceeds the County library fund’s certified tax rate. The additional revenue of $11,207,917, an approximate percentage increase of 25.65% in library fund tax revenue, will be used for library debt service, continuity of operations, maintenance costs, and recent construction.",8292,,Discussion Items,,,,,6,4
51019,3332,265,CONSENT ITEMS:,,,,Arlyn Bradshaw,Steve DeBry,Pass,approved and forwarded,15,32
51027,3332,265,ITEMS FROM COUNCIL MEMBERS,,,,,,,,17,35
51028,3332,265,Internal Business,,,,,,,,18,36
51029,3332,265,APPROVAL OF MINUTES,,,,,,,,20,38
51030,3332,265,"Approval of October 4th, 2022 Council Work Session Minutes",8283,,Minutes,Arlyn Bradshaw,Steve DeBry,Pass,approved,21,39
51032,3332,265,ADJOURN for BOE,,,,,,,,22,40
51033,3332,265,"* Times are approximate and the order of agenda items is subject to change except for matters that are designated for time certain.

** Interested parties should call the Council Office (385-468-7500) or check the Council's website: slco.legistar.com for changes. The public is invited to electronically attend, but comments from the public are at the discretion of the Council. Public comments are welcome in the 4:00 PM Council Meeting.
",,,,,,,,23,
51034,3332,265,Salt Lake County Mayor’s 2023 Budget Presentation,8294,,Discussion Items,,,,,5,3
51035,3332,265,BREAK FOR LUNCH - RECONVENE IN ROOM N2-800 AT 12:45 PM,,,,,,,,7,5
51036,3332,265,DISCUSSION ITEMS CONTINUED ,,,,,,,,9,7
51037,3332,265,"2023 Budget Workshop Under the Direction of David Delquadro, Council Fiscal Manager and Hoa Nguyen, Council Budget and Policy Analyst 
·	Compensation Recommendations for 2023 - Sharon Roux, HR Director; Deputy Mayor Darrin Casper, CFO
·	The Following Independent SLCo Elected Offices: 
o	Treasurer - K. Wayne Cushing
o	Recorder - Rashelle Hobbs
o	Surveyor - Reid J. Demman 
o	Auditor - Chris Harding 
o	Justice Court - Judge Shauna Graves-Robertson  
o	Clerk - Sherrie Swensen 
·	Other Budget Items",8295,,Discussion Items,,,,,11,9
51154,3332,265,"Repeal and Replacement of Chapter 2.56 of Salt Lake County Code of Ordinances, 2001, Entitled “Community Councils”",8296,,Discussion Items,,,,,12,27
51158,3332,265,"Notice of Cancellation of the Tuesday, November 29, 2022 Council Work Session",,,,,,,,19,37
51349,3332,265,-Recorder’s Office,,,,Aimee Winder Newton,Steve DeBry,Pass,approved,,14
51351,3332,265,-Surveyor’s Office,,,,Steve DeBry,Aimee Winder Newton,Pass,approved,,16
51352,3332,265,-Auditor’s Office,,,,Steve DeBry,Richard Snelgrove,Pass,approved,,18
51353,3332,265,-Justice Court,,,,Laurie Stringham,Ann Granato,Pass,approved,,20
51354,3332,265,-Clerk’s Office,,,,Aimee Winder Newton,Steve DeBry,Pass,approved,,22
51355,3332,265,-Other Budget Items,,,,Aimee Winder Newton,Steve DeBry,Pass,approved,,24
51356,3332,265,,,,,,,,,,26
51359,3332,265,,,,,,,,,,10
51366,3332,265,-Human Resources Department,,,,,,,,,11
51367,3332,265,-Treasurer’s Office,,,,Jim Bradley,Steve DeBry,Pass,approved,,12
51368,3332,265,,,,,,,,,,13
51369,3332,265,,,,,,,,,,15
51370,3332,265,,,,,,,,,,17
51371,3332,265,,,,,,,,,,19
51372,3332,265,,,,,,,,,,21
51373,3332,265,,,,,,,,,,23
51374,3332,265,,,,,,,,,,25
51375,3332,265,,,,,,,,,,29
51376,3332,265,,,,,,,,,,31
51377,3332,265,,,,,,,,,,33
51194,3342,265,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.

Members of the Council may participate electronically. Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed below, including final action, may be taken.",,,,,,,,1,
51195,3342,265,"This meeting will be simulcast electronically via Webex Events. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will also broadcast live-streams of its meetings on Facebook Live, which may be accessed at http://www.facebook.com/slcocouncil/, and through Cisco Webex, which may be accessed at:

https://slco.webex.com/slco/onstage/g.php?MTID=eaba167d8660fea393bce67730e1bc435

Individuals wishing to comment electronically must access the meeting using the Webex link above by the beginning of the “Citizen Public Input” portion of the meeting. If an individual is unable to attend the meeting, they may also email their comments to councilwebex@slco.org by 10:00 AM the day of the meeting to have those comments distributed to the Council and read into the record at the appropriate time.

The first time you join via the link may take longer to get through the set-up steps. Please plan accordingly. 

Please include ""Resident"" ahead of your first name when you join the meeting or you will
not be identified as wanting to give comment.

This website has helpful tips for using Webex for Events:
https://help.webex.com/ld-7srxjs-CiscoWebexEvents/Webex-Events",,,,,,,,2,
51196,3342,265,CALL TO ORDER,,,,,,,,3,1
51197,3342,265,CITIZEN PUBLIC INPUT ,,,,,,,,4,2
51198,3342,265,DISCUSSION ITEMS:,,,,,,,,5,3
51201,3342,265,"Proposed Hire Report / Incentive plans under $3,000 / Weekly Reclassification Report",8321,,Discussion Items,,,,,7,5
51202,3342,265,CONSENT ITEMS:,,,,,,,,12,18
51209,3342,265,ITEMS FROM COUNCIL MEMBERS,,,,,,,,13,19
51210,3342,265,Internal Business,,,,,,,,14,20
51211,3342,265,APPROVAL OF MINUTES,,,,,,,,15,21
51212,3342,265,"Approval of October 11th, 2022 Council Work Session Minutes",8285,,Minutes,Arlyn Bradshaw,Dea Theodore,Pass,approved and forwarded,16,22
51214,3342,265,ADJOURN for BOE,,,,,,,,17,24
51215,3342,265,"* Times are approximate and the order of agenda items is subject to change except for matters that are designated for time certain.

** Interested parties should call the Council Office (385-468-7500) or check the Council's website: slco.legistar.com for changes. The public is invited to electronically attend, but comments from the public are at the discretion of the Council. Public comments are welcome in the 4:00 PM Council Meeting.
",,,,,,,,18,
51216,3342,265,NOTE: The Council will Recess 12:00PM - 1:30PM,,,,,,,,6,4
51217,3342,265,"2023 Budget Workshop Under the Direction of David Delquadro, Council Fiscal Manager and Hoa Nguyen, Council Budget and Policy Analyst

--Regional Development (Deputy Mayor Catherine Kanter and Director Dina Blaes)

--Public Works, Solid Waste/Landfill, Emergency Services et al. (Deputy Mayor Catherine Kanter and Director Scott Baird)

--Unified Fire Authority Budget for East Bench Canyons (UFA Chief Dominic Burchett-Time Certain 1:30 PM)

--Human Services (Deputy Mayor Erin Litvack and Director Karen Crompton) 

--Employee Associations Response to Mayor’s Proposed Budget

--Other Budget Items",8324,,Discussion Items,,,,,11,12
51333,3342,265,Budget Adjustment: Mayor’s Finance Requests True-Up Transfers for 2022 ARPA Expenditure Category 6.0 - Provision of Government Services and Estimated Project Spend in 2022.,8315,,Discussion Items,Arlyn Bradshaw,Ann Granato,Pass,approved and forwarded,8,6
51334,3342,265,"Budget Adjustment: Facilities Request $200,000 to Replace Two Boilers and Piping that Provide Hot Water to the Laundry Facilities at Oxbow Jail.",8317,,Discussion Items,Ann Granato,Arlyn Bradshaw,Pass,approved and forwarded,9,8
51335,3342,265,"Budget Adjustment: Transferring $149,000 Earnest Money from General Fund to the Library Fund for the Former Smith Library Property.",8323,,Discussion Items,Arlyn Bradshaw,Ann Granato,Pass,approved and forwarded,10,10
51669,3342,265,-Office of Regional Development,,,,,,,,,13
51670,3342,265,-Public Works and Municipal Services Department,,,,,,,,,14
51671,3342,265,-Salt Lake County Emergency Management,,,,,,,,,15
51672,3342,265,-Human Services Department,,,,,,,,,16
51673,3342,265,-Employee Associations,,,,,,,,,17
51675,3342,265,,,,,,,,,,7
51676,3342,265,,,,,,,,,,9
51677,3342,265,,,,,,,,,,11
51678,3342,265,,,,,,,,,,23
51379,3343,265,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.

Members of the Council may participate electronically. Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed below, including final action, may be taken.",,,,,,,,1,
51380,3343,265,"This meeting will be simulcast electronically via Webex Events. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will also broadcast live-streams of its meetings on Facebook Live, which may be accessed at http://www.facebook.com/slcocouncil/, and through Cisco Webex, which may be accessed at:

https://slco.webex.com/slco/onstage/g.php?MTID=efe80721974812a0ee03423042bc5c7d3

Individuals wishing to comment electronically must access the meeting using the Webex link above by the beginning of the “Citizen Public Input” portion of the meeting. If an individual is unable to attend the meeting, they may also email their comments to councilwebex@slco.org by 10:00 AM the day of the meeting to have those comments distributed to the Council and read into the record at the appropriate time.

The first time you join via the link may take longer to get through the set-up steps. Please plan accordingly. 

Please include ""Resident"" ahead of your first name when you join the meeting or you will
not be identified as wanting to give comment.

This website has helpful tips for using Webex for Events:
https://help.webex.com/ld-7srxjs-CiscoWebexEvents/Webex-Events",,,,,,,,2,
51381,3343,265,CALL TO ORDER,,,,,,,,3,1
51382,3343,265,CITIZEN PUBLIC INPUT ,,,,,,,,4,2
51383,3343,265,DISCUSSION ITEMS:,,,,,,,,5,3
51385,3343,265,Utah Department of Transportation $2.72M Grant: Completing a Section of the Utah and Salt Lake Canal Trail,8326,,Discussion Items,,,,,13,29
