clip_id,date,body,motion_no,motion_text,motion_type,result_raw,outcome,mover,seconder,aye,nay,names_recorded,source_file
100232,2021-08-05,Eastern Summit County Planning Commission,5,"forward a positive recommendation to the County Council for the amendment to Chapter 11-4-12 Master Planned Developments, with the change that a landowner or applicant may request a Development Agreement",,(6-0),Pass,Sonntag,Wheaton,6,0,0,land_use/minutes/2021/2021-08-05_eastern_summit_pc.md
100232,2021-08-05,Eastern Summit County Planning Commission,6,adjourn the meeting,,(6-0),Pass,Wheaton,,6,0,0,land_use/minutes/2021/2021-08-05_eastern_summit_pc.md
100233,2021-08-19,Eastern Summit County Planning Commission,1,"approve the proposed Plat Amendment according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Sonntag,Benson,5,0,0,land_use/minutes/2021/2021-08-19_eastern_summit_pc.md
100233,2021-08-19,Eastern Summit County Planning Commission,2,"approve the Plat Amendment according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Clyde,Sargent,5,0,0,land_use/minutes/2021/2021-08-19_eastern_summit_pc.md
100233,2021-08-19,Eastern Summit County Planning Commission,3,"approve the Conditional Use Permit for the Public Works building according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report, with the additional Condition that a six-foot pre- cast concrete fence with texture and similar color to the surrounding buildings be erected along the southwestern property line",,(5-0),Pass,Sonntag,Benson,5,0,0,land_use/minutes/2021/2021-08-19_eastern_summit_pc.md
100233,2021-08-19,Eastern Summit County Planning Commission,4,adjourn the meeting,,(5-0),Pass,Clyde,,5,0,0,land_use/minutes/2021/2021-08-19_eastern_summit_pc.md
100234,2021-09-16,Eastern Summit County Planning Commission,1,"approve the proposed Plat Amendment according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Sonntag,Benson,5,0,0,land_use/minutes/2021/2021-09-16_eastern_summit_pc.md
100234,2021-09-16,Eastern Summit County Planning Commission,2,table this item for further discussion to the October meeting,,(5-0),Pass,Sonntag,Peterson,5,0,0,land_use/minutes/2021/2021-09-16_eastern_summit_pc.md
100234,2021-09-16,Eastern Summit County Planning Commission,3,adjourn the meeting,,(5-0),Pass,Wilde,,5,0,0,land_use/minutes/2021/2021-09-16_eastern_summit_pc.md
100235,2021-10-07,Eastern Summit County Planning Commission,1,continue the proposed Conditional Use Permit to the next available meeting,,(5-0),Pass,Sonntag,Benson,5,0,0,land_use/minutes/2021/2021-10-07_eastern_summit_pc.md
100235,2021-10-07,Eastern Summit County Planning Commission,2,"approve the Green Hill Subdivision Plat Amendment according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Clyde,Wheaton,5,0,0,land_use/minutes/2021/2021-10-07_eastern_summit_pc.md
100235,2021-10-07,Eastern Summit County Planning Commission,3,"approve the February 18, 2021 minutes of the Eastern Summit County Planning Commission, as written",,(5-0),Pass,Wheaton,Clyde,5,0,0,land_use/minutes/2021/2021-10-07_eastern_summit_pc.md
100235,2021-10-07,Eastern Summit County Planning Commission,4,adjourn the meeting,,(5-0),Pass,Clyde,,5,0,0,land_use/minutes/2021/2021-10-07_eastern_summit_pc.md
100236,2021-11-04,Eastern Summit County Planning Commission,1,recommend that the Planning Commission accept the report and recommend to the County Council Approval of the 2021 Moderate Income Housing Plan/Report as required by Utah Code 17-27a-403,,(7-0),Pass,Sonntag,Peterson,7,0,0,land_use/minutes/2021/2021-11-04_eastern_summit_pc.md
100236,2021-11-04,Eastern Summit County Planning Commission,2,"approve the May 6, 2021 minutes of the Eastern Summit County Planning Commission with changes made",,(6-0),Pass,Sonntag,Clyde,6,0,1,land_use/minutes/2021/2021-11-04_eastern_summit_pc.md
100236,2021-11-04,Eastern Summit County Planning Commission,3,adjourn the meeting,,(7-0),Pass,Sonntag,,7,0,0,land_use/minutes/2021/2021-11-04_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,1,"approve the minutes for the March 4, 2021 Eastern Summit County Planning Commission, with changes made",,(5-0),Pass,Sonntag,Peterson,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,2,"approve the minutes for the March 18, 2021 Eastern Summit County Planning Commission, as written",,(5-0),Pass,Sonntag,Wheaton,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,3,"approve the minutes for the April 1, 2021 Eastern Summit County Planning Commission, as written",,(5-0),Pass,Sonntag,Wheaton,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,4,"approve the minutes for the April 15, 2021 Eastern Summit County Planning Commission, as written",,(5-0),Pass,Sonntag,Wheaton,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,5,"approve the Palisades Lot 18 Plat Amendment as presented according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Sargent,Sonntag,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,6,"approve the Conditional Use Permit as described according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Sonntag,Wheaton,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,7,"approve the Conditional Use Permit as amended in the discussion tonight according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Sonntag,Peterson,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,8,"forward a positive recommendation to the County Council regarding the Raymond Richins Phase II Subdivision according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Sonntag,Wheaton,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100237,2021-12-02,Eastern Summit County Planning Commission,9,adjourn the meeting,,(5-0),Pass,Wilde,,5,0,0,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md
100239,2022-06-16,Eastern Summit County Planning Commission,1,"approve the Conditional Use Permit for Double R Construction according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Benson,Wheaton,5,0,0,land_use/minutes/2022/2022-06-16_eastern_summit_pc.md
100239,2022-06-16,Eastern Summit County Planning Commission,2,"approve the Conditional Use Permit for the Kern River A-line gas pipeline according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Wheaton,Peterson,5,0,0,land_use/minutes/2022/2022-06-16_eastern_summit_pc.md
100239,2022-06-16,Eastern Summit County Planning Commission,3,"forward a positive recommendation to the County Council for the Master Planned Development according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report, with the additional recommendation that the CC&Rs require substantial landscape screening for backyards that are backing along Hoytsville Road, and an additional Condition of Approval that states that the water shares that are used to irrigate the Open Space be restricted in a way that prevents them being sold separate from that land",,(5-0),Pass,Clyde,Benson,5,0,0,land_use/minutes/2022/2022-06-16_eastern_summit_pc.md
100239,2022-06-16,Eastern Summit County Planning Commission,4,"approve the minutes for the Eastern Summit County Planning Commission meeting of October 7, 2021 as written",,(5-0),Pass,Wheaton,Clyde,5,0,0,land_use/minutes/2022/2022-06-16_eastern_summit_pc.md
100239,2022-06-16,Eastern Summit County Planning Commission,5,adjourn the meeting,,(5-0),Pass,Benson,,5,0,0,land_use/minutes/2022/2022-06-16_eastern_summit_pc.md
100240,2022-08-04,Eastern Summit County Planning Commission,1,"approve the Conditional Use Permit for Double R Construction according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Benson,Wheaton,5,0,0,land_use/minutes/2022/2022-08-04_eastern_summit_pc.md
100240,2022-08-04,Eastern Summit County Planning Commission,2,"approve the Conditional Use Permit for the Kern River A-line gas pipeline according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report",,(5-0),Pass,Wheaton,Peterson,5,0,0,land_use/minutes/2022/2022-08-04_eastern_summit_pc.md
100240,2022-08-04,Eastern Summit County Planning Commission,3,"forward a positive recommendation to the County Council for the Master Planned Development according to the Findings of Fact, Conclusions of Law, and Conditions of Approval found in the Staff Report, with the additional recommendation that the CC&Rs require substantial landscape screening for backyards that are backing along Hoytsville Road, and an additional Condition of Approval that states that the water shares that are used to irrigate the Open Space be restricted in a way that prevents them being sold separate from that land",,(5-0),Pass,Clyde,Benson,5,0,0,land_use/minutes/2022/2022-08-04_eastern_summit_pc.md
100240,2022-08-04,Eastern Summit County Planning Commission,4,"approve the minutes for the Eastern Summit County Planning Commission meeting of October 7, 2021 as written",,(5-0),Pass,Wheaton,Clyde,5,0,0,land_use/minutes/2022/2022-08-04_eastern_summit_pc.md
100240,2022-08-04,Eastern Summit County Planning Commission,5,adjourn the meeting,,(5-0),Pass,Benson,,5,0,0,land_use/minutes/2022/2022-08-04_eastern_summit_pc.md
100241,2022-08-23,Snyderville Basin Planning Commission,1,"forward a positive recommendation to the Summit County Council for the adoption of the Moderate-Income Housing plan based on the Findings of Fact, Conclusions of Law in Section Ill of this report with emphasis that Strategy A, B, E, F, G, HI, J be approved, that Strategy C and D be eliminated and that Strategy J be examined for legality and assessment of current and future impacts as the Planning Commission has concerns about the creation of Housing and Transit Reinvestment Zones within the County that have not been previously planned for and discussed",,(6-0),Pass,Conabee,Cooke,6,0,0,land_use/minutes/2022/2022-08-23_snyderville_basin_pc.md
100241,2022-08-23,Snyderville Basin Planning Commission,2,"approve the Conditional Use Permit (CUP) and Master Planned Development (MPD) pursuant to the Findings of Fact, Conclusions of Law and Conditions of Approval as found in the staff report with the addition of an engineering plan as discussed",,,,Carmichael,Hubler,,,1,land_use/minutes/2022/2022-08-23_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,1,"approve the Snyderville Basin planning Commission minutes dated July 26, 2022 as written",,,Pass,Carmichael,Cooke,,,0,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,2,forward a positive recommendation to the Summit County Council regarding the Summit County Resource Management plan Updates and Amendments as required by H8160,,,,Carmichael,Fine,,,0,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,3,"forward a positive recommendation on the Amendments to Title 10 Snyderville Basin Development Code Chapter 10 Engineering Standards Section D (9-3-1 through 9-3-12: Title 9 Building Codes and Construction Chapter 3 Stormwater Pollution Prevention and Erosion Control) and Section E (4-5-1 through 4i5-19 Title 4 Health and Sanitation Chapter 5 Non-stormwater Discharges) pursuant to the findings of fact, conclusions of law and conditions of approval as found in the staff report with the changes discussed",,(6-0),Pass,Carmichael,Hubler,6,0,0,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,4,"approval of a Conditional Use Permit for a public facility providing active and educational activities located at 4554 North Forestdale Drive pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report",,,,Carmichael,Mooney,,,1,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,5,continue the discussion to the next planning commission meeting on August 9th,,(6-0),Pass,Carmichael,Cooke,6,0,0,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,6,"forward a positive recommendation on the Summit County Long Range Transportation Plan to County Council with a condition of approval that Active Transportation Projects, numbers 20 and 23, be removed from Phase I for further study and public input",,,,Cooke,Conabee,,,0,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,7,"approve the minutes dated June 28, 2022",,,,Carmichael,Fine,,,1,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,8,"approve the plat amendment for Lot 42 in the Sunridge Subdivision, according to the findings of fact, conclusions of law and conditions of approval as found in the staff report",,(6-0),Pass,Carmichael,,6,0,0,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,9,"approve the proposed p[at amendment to according to the findings of fact, conclusions of law as found in the staff report",,(6-0),Pass,Conabee,Cooke,6,0,0,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,10,"forward a positive recommendation to the Summit County Council for the adoption of the Moderate-Income Housing plan based on the Findings of Fact, Conclusions of Law in Section 111 of this report with emphasis that Strategy A, 8, E, F, G, H I, J be approved, that Strategy C and D be eliminated and that Strategy J be examined for legality and assessment of current and future impacts as the planning Commission has concerns about the creation of Housing and Transit Reinvestment Zones within t.he County that have not been previously planned for and discussed",,(6-0),Pass,Conebee,Cooke,6,0,0,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
100242,2022-09-13,Snyderville Basin Planning Commission,11,"approve the Conditional Use Permit (CUP) and Master planned Development (MPD) pursuant to the Findings of Fact, Conclusions of Law and Conditions of Approval as found in the staff report with the addition of an engineering plan as discussed",,,,Carmichael,Hubler,,,1,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md
