date,candidate,office,council_seat,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,channel,wayback_url,listing_page,listing_posted_date,form_family,office_stated,candidate_stated,office_basis,office_evidence,vision_key,cycle_parity,date_precision,date_source,bytes,sha256,text_chars,fetched_utc,scope_status,needs_review,notes
2022,David Nephi Zook,County Executive,,2022,c_and_e_report,,David Nephi Zook — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/David%20Nephi%20Zook.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_David_Nephi_Zook.pdf,text/2022_wb_David_Nephi_Zook.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/David%20Nephi%20Zook.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,County Executive/Surveyor,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Office' box reads (typed) 'County Executive/Surveyor'; the instrument is the Cache County Clerk/Auditor 'Financial Campaign Report for County Offices and Local School Board Candidates',0b7880a9,even,year,cycle_only,331870,e7e3c307ec7d62a1c51505e0ba4bc138f6e9ad2fd282aa5f2d66e11644523e55,5360,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_David_Nephi_Zook.pdf (county_site)
2022,David Nephi Zook,County Executive,,2022,c_and_e_report,Pre-General,David Nephi Zook — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/David%20Nephi%20Zook%2022G.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_David_Nephi_Zook_22G.pdf,text/2022_wb_David_Nephi_Zook_22G.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/David%20Nephi%20Zook%2022G.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Office' box reads (typed) 'Cache County Executive/Surveyor',a65f30b6,even,year,cycle_only,310895,3841b577cdb1a444f2c440b5cb51a2c5eb5d63018e44909263c32f6c2b2c834e,3268,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_David_Nephi_Zook_22G.pdf (county_site)
2022,Jess W. Bradfield,Clerk/Auditor,,2022,c_and_e_report,,Jess W. Bradfield — Cache County candidate financial campaign report (2022),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2022/Jess_W._Bradfield.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_cc_Jess_W_Bradfield.pdf,text/2022_cc_Jess_W_Bradfield.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2022-candidate-financial-disclosures.html,07-29-2025,cache_cfd_combined,,Jess W. Bradfield,election_canvass_join; vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),"page 1's 'Office' box is EMPTY — the filer left it blank, so this page establishes no office. (The index row's office comes from the county election-canvass join, which stands on its own evidence; this vision read neither confirms nor contradicts it.)",c05379aa,even,year,cycle_only,337005,c1009fa134f9186b326254fbcdea7563007035508b56081c92b829731cd2790c,2622,2026-08-01T00:00:00Z,county_confirmed,0,
2022,Jess W. Bradfield,Clerk/Auditor,,2022,c_and_e_report,,Jess W. Bradfield — Cache County candidate financial campaign report (2022),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2022/Jess_W_Bradfield_22G.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_cc_Jess_W_Bradfield_22G.pdf,text/2022_cc_Jess_W_Bradfield_22G.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2022-candidate-financial-disclosures.html,07-29-2025,cache_cfd_combined,,Jess W. Bradfield,election_canvass_join; vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),"page 1 'Office' box is COMPLETELY BLANK - the filer wrote nothing on the Office line (verified by zooming the page image; the box contains only the preprinted 'Office' label and empty white space). No office is named anywhere else in the document: pages 2, 3 and 4 carry only the candidate name, date and page number in the footer block. The document is on the Cache County 'Financial Campaign Report for County Offices and Local School Board Candidates' instrument, but per the scope rule the printed county header is only supporting evidence and cannot decide scope - the county form is handed to municipal and special-district candidates as well. There is therefore no page evidence of the office sought.",b7803180,even,year,cycle_only,221910,41de98de7750ef660f0f1df7ab9a2ff44663bcb19f206428d17a82b9defba561,2216,2026-08-01T00:00:00Z,county_confirmed,0,
2022,Jess W. Bradfield,Clerk/Auditor,,2022,c_and_e_report,,Jess W. Bradfield — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/Jess%20W.%20Bradfield.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_Jess_W_Bradfield.pdf,text/2022_wb_Jess_W_Bradfield.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/Jess%20W.%20Bradfield.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,,Jess W. Bradfield,election_canvass_join; vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),"page 1's 'Office' box is EMPTY — the filer left it blank, so this page establishes no office. (The index row's office comes from the county election-canvass join, which stands on its own evidence; this vision read neither confirms nor contradicts it.)",c05379aa,even,year,cycle_only,337005,c1009fa134f9186b326254fbcdea7563007035508b56081c92b829731cd2790c,2622,2026-08-01T19:14:46Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_Jess_W_Bradfield.pdf (county_site)
2022,Jess W. Bradfield,Clerk/Auditor,,2022,c_and_e_report,Pre-General,Jess W. Bradfield — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/Jess%20W%20Bradfield%2022G.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_Jess_W_Bradfield_22G.pdf,text/2022_wb_Jess_W_Bradfield_22G.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/Jess%20W%20Bradfield%2022G.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,,Jess W. Bradfield,election_canvass_join; vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),"page 1 'Office' box is COMPLETELY BLANK - the filer wrote nothing on the Office line (verified by zooming the page image; the box contains only the preprinted 'Office' label and empty white space). No office is named anywhere else in the document: pages 2, 3 and 4 carry only the candidate name, date and page number in the footer block. The document is on the Cache County 'Financial Campaign Report for County Offices and Local School Board Candidates' instrument, but per the scope rule the printed county header is only supporting evidence and cannot decide scope - the county form is handed to municipal and special-district candidates as well. There is therefore no page evidence of the office sought.",b7803180,even,year,cycle_only,221910,41de98de7750ef660f0f1df7ab9a2ff44663bcb19f206428d17a82b9defba561,2216,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_Jess_W_Bradfield_22G.pdf (county_site)
2022,John D Luthy,County Attorney,,2022,c_and_e_report,,John D Luthy — Cache County candidate financial campaign report (2022),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2022/John_D_Luthy_22G.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_cc_John_D_Luthy_22G.pdf,text/2022_cc_John_D_Luthy_22G.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2022-candidate-financial-disclosures.html,07-29-2025,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'Cache County Attorney'",cb9355b5,even,year,cycle_only,761909,e9f5e76c0bfeb772b5ac6f4774e947bd189f038a6a2efa240a8cb7f338a65307,2080,2026-08-01T00:00:00Z,county_confirmed,0,
2022,John D. Luthy,County Attorney,,2022,c_and_e_report,,John D. Luthy — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/John%20D.%20Luthy.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_John_D_Luthy.pdf,text/2022_wb_John_D_Luthy.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/John%20D.%20Luthy.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'Cache County Attorney'",c0d691c5,even,year,cycle_only,142378,ea3bc6e3440edf84ffbf6b959ddb397a1b97b2cb06cbb29c3e9d5ae2de494882,2388,2026-08-01T00:00:00Z,county_confirmed,0,
2022,John D. Luthy,County Attorney,,2022,c_and_e_report,Pre-General,John D. Luthy — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/John%20D%20Luthy%2022G.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_John_D_Luthy_22G.pdf,text/2022_wb_John_D_Luthy_22G.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/John%20D%20Luthy%2022G.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'Cache County Attorney'",cb9355b5,even,year,cycle_only,761909,e9f5e76c0bfeb772b5ac6f4774e947bd189f038a6a2efa240a8cb7f338a65307,2080,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_John_D_Luthy_22G.pdf (county_site)
2022,Kathryn A Beus,County Council,Southeast,2022,c_and_e_report,,Kathryn A Beus — Cache County candidate financial campaign report (2022),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2022/Kathryn_A_Beus.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_cc_Kathryn_A_Beus_14e5f5.pdf,text/2022_cc_Kathryn_A_Beus_14e5f5.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2022-candidate-financial-disclosures.html,07-29-2025,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Office' box reads (typed) 'Cache County Council-Southeast',8fd91d81,even,year,cycle_only,286722,bcd074cc91d8479adb510e18fdc584bad0c3010fa3ebbd494086be0407d91b7b,1970,2026-08-01T19:14:32Z,county_confirmed,0,
2022,Kathryn A Beus,County Council,Southeast,2022,c_and_e_report,,Kathryn A Beus — Cache County candidate financial campaign report (2022),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2022/Kathryn_A_Beus_22G.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_cc_Kathryn_A_Beus_22G.pdf,text/2022_cc_Kathryn_A_Beus_22G.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2022-candidate-financial-disclosures.html,07-29-2025,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Office' box reads (typed) 'Cache County Council-Southeast',8fd91d81,even,year,cycle_only,286722,bcd074cc91d8479adb510e18fdc584bad0c3010fa3ebbd494086be0407d91b7b,1970,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_Kathryn_A_Beus_14e5f5.pdf (county_site)
2022,Kathryn A. Beus,County Council,Southeast,2022,c_and_e_report,,Kathryn A. Beus — Cache County candidate financial campaign report (2022),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2022/Kathryn_A._Beus.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_cc_Kathryn_A_Beus_738747.pdf,text/2022_cc_Kathryn_A_Beus_738747.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2022-candidate-financial-disclosures.html,07-29-2025,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Office' box reads (typed) 'Cache County Council-Southeast',8d052c3e,even,year,cycle_only,570389,92b0d4c42b57019da5e481ce90e69a6450cfe4202d177744a5de93ca57c2590e,3538,2026-08-01T19:14:30Z,county_confirmed,0,
2022,Kathryn A. Beus,County Council,Southeast,2022,c_and_e_report,,Kathryn A. Beus — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/Kathryn%20A.%20Beus.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_Kathryn_A_Beus.pdf,text/2022_wb_Kathryn_A_Beus.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/Kathryn%20A.%20Beus.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Office' box reads (typed) 'Cache County Council-Southeast',8d052c3e,even,year,cycle_only,570389,92b0d4c42b57019da5e481ce90e69a6450cfe4202d177744a5de93ca57c2590e,3538,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_Kathryn_A_Beus_738747.pdf (county_site)
2022,Kathryn A. Beus,County Council,Southeast,2022,c_and_e_report,Pre-General,Kathryn A. Beus — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/Kathryn%20A%20Beus%2022G.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_Kathryn_A_Beus_22G.pdf,text/2022_wb_Kathryn_A_Beus_22G.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/Kathryn%20A%20Beus%2022G.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Office' box reads (typed) 'Cache County Council-Southeast',8fd91d81,even,year,cycle_only,286722,bcd074cc91d8479adb510e18fdc584bad0c3010fa3ebbd494086be0407d91b7b,1970,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_Kathryn_A_Beus_14e5f5.pdf (county_site)
2022,Marc Ensign,County Executive,,2022,c_and_e_report,,Marc Ensign — Cache County candidate financial campaign report (2022),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2022/Marc_Ensign.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_cc_Marc_Ensign.pdf,text/2022_cc_Marc_Ensign.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2022-candidate-financial-disclosures.html,07-29-2025,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'COUNTY EXECUTIVE'; the form is the Cache County Clerk/Auditor 'Financial Campaign Report for County Offices and Local School Board Candidates'",ac2b4174,even,year,cycle_only,2436265,b2c79201fde1a927c82fc74a40269d73578724f872dac4dae4c910381a7c5e4c,4565,2026-08-01T00:00:00Z,county_confirmed,0,
2022,Marc Ensign,County Executive,,2022,c_and_e_report,,Marc Ensign — Cache County candidate financial campaign report (2022),https://www.cachecounty.org/assets/department/clerk/Marc%20Ensign.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_wb_Marc_Ensign.pdf,text/2022_wb_Marc_Ensign.txt,wayback_cachecounty_org,http://web.archive.org/web/2023id_/https://www.cachecounty.org/assets/department/clerk/Marc%20Ensign.pdf,http://web.archive.org/web/20230528172133/https://www.cachecounty.org/elections/campaign-finance.html,,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'COUNTY EXECUTIVE'; the form is the Cache County Clerk/Auditor 'Financial Campaign Report for County Offices and Local School Board Candidates'",ac2b4174,even,year,cycle_only,2436265,b2c79201fde1a927c82fc74a40269d73578724f872dac4dae4c910381a7c5e4c,4565,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_Marc_Ensign.pdf (county_site)
2022,Mark R Hurd,County Council,Northeast District,2022,c_and_e_report,,Mark R Hurd — Cache County candidate financial campaign report (2022),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2022/Mark_R_Hurd_22G.pdf,2026-08-01,text,pdftotext -layout,raw/2022/2022_cc_Mark_R_Hurd_22G.pdf,text/2022_cc_Mark_R_Hurd_22G.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2022-candidate-financial-disclosures.html,07-29-2025,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'Cache County Council  Northeast District'",09d05aee,even,year,cycle_only,414469,4b13dc9072e79b8ec23467aacbbf8c72023a27bebd69a91a0097983fe28dc89d,3510,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2022/2022_cc_Mark_R_Hurd_d27c4a.pdf (county_site)
