motion_id,meeting_id,body,motion_no,motion_text,subject,result_raw,outcome,mover,seconder,names_recorded,provenance,source_file,kind
6906,388,Board of Commissioners,13,APPROVE AND AUTHORIZE COMMISSION SIGNATURE ON UTAH COUNTY,APPROVE AND AUTHORIZE COMMISSION SIGNATURE ON UTAH COUNTY,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6907,388,Board of Commissioners,14,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT BEWEEN UTAH,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT BEWEEN UTAH,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6908,388,Board of Commissioners,15,"APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION ESTABLISHING,","APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION ESTABLISHING,",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6909,388,Board of Commissioners,16,APPROVE AND AUTHORIZE AN AGREEMENT WITH UTAH DEPARTMENT OF,APPROVE AND AUTHORIZE AN AGREEMENT WITH UTAH DEPARTMENT OF,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6910,388,Board of Commissioners,17,APPROVE AND AUTHORIZE THE SIGNING OF THE ROCKY MOUNTAIN POWER,APPROVE AND AUTHORIZE THE SIGNING OF THE ROCKY MOUNTAIN POWER,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6911,388,Board of Commissioners,18,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CREATIVE,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CREATIVE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6912,388,Board of Commissioners,19,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6913,388,Board of Commissioners,20,APPROVE AND AUTHORIZE THE SIGNING OF TWO (2) SEPARATE DONATION,APPROVE AND AUTHORIZE THE SIGNING OF TWO (2) SEPARATE DONATION,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6914,388,Board of Commissioners,21,"APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH STRIPE ZONE,","APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH STRIPE ZONE,",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6915,388,Board of Commissioners,22,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH ROADSAFE,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH ROADSAFE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6916,388,Board of Commissioners,23,APPROVE AND AUTHORIZE THE SIGNING OF A QUIT-CLAIM DEED TO PROVO CITY,APPROVE AND AUTHORIZE THE SIGNING OF A QUIT-CLAIM DEED TO PROVO CITY,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6917,388,Board of Commissioners,24,APPROVE AND AUTHORIZE THE SIGNING OF AN ACKNOWLEDGEMENT OF,APPROVE AND AUTHORIZE THE SIGNING OF AN ACKNOWLEDGEMENT OF,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6918,388,Board of Commissioners,25,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6919,388,Board of Commissioners,26,APPROVE AND ADOPT VIVIAN PARK MASTER PLAN PREPARED BY FFKR,APPROVE AND ADOPT VIVIAN PARK MASTER PLAN PREPARED BY FFKR,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6920,388,Board of Commissioners,27,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN DEEDS AND,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN DEEDS AND,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6921,388,Board of Commissioners,28,APPROVE,,PASSED: 3/0,Pass,GORDON,SAKIEVICH,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,motion
6922,388,Board of Commissioners,29,"APPROVE R STEVENS SUBDIVISION, PLAT ""F"", SUBJECT TO THE FINDINGS AND","APPROVE R STEVENS SUBDIVISION, PLAT ""F"", SUBJECT TO THE FINDINGS AND",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6923,388,Board of Commissioners,30,APPROVE AND AUTHORIZE THE SIGNING OF A MEMO FOR SURPLUS OR DISPOSAL,APPROVE AND AUTHORIZE THE SIGNING OF A MEMO FOR SURPLUS OR DISPOSAL,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6924,388,Board of Commissioners,31,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6925,388,Board of Commissioners,32,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A",STRICKEN ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6926,388,Board of Commissioners,33,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6927,388,Board of Commissioners,34,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A",STRICKEN ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,consent
6928,388,Board of Commissioners,35,"ADJOURN — APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A",PASSED: 3/0,Pass,SAKIEVICH,GORDON,0,poppler,legislative/minutes/2023/2023-02-08_board_of_commissioners.md,motion
6929,389,Board of Commissioners,1,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 3-2023,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 3-2023,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6930,389,Board of Commissioners,2,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 4-2023,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 4-2023,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6931,389,Board of Commissioners,3,"RATIFICATION OF WARRANT REGISTER FOR FEBRUARY 22, 2023 INCLUDING","RATIFICATION OF WARRANT REGISTER FOR FEBRUARY 22, 2023 INCLUDING",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6932,389,Board of Commissioners,4,"RATIFICATION OF WARANT REGISTER FOR MARCH 1, 2023 INCLUDING NOTES","RATIFICATION OF WARANT REGISTER FOR MARCH 1, 2023 INCLUDING NOTES",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6933,389,Board of Commissioners,5,"APPROVAL OF THE MINUTES FOR THE JANUARY 25, 2023 BOARD OF","APPROVAL OF THE MINUTES FOR THE JANUARY 25, 2023 BOARD OF",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6934,389,Board of Commissioners,6,"APPROVAL OF THE MINUTES FOR THE FEBRUARY 1, 2023 BOARD OF","APPROVAL OF THE MINUTES FOR THE FEBRUARY 1, 2023 BOARD OF",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6935,389,Board of Commissioners,7,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6936,389,Board of Commissioners,8,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6937,389,Board of Commissioners,9,DECLARE UNSUITABLE FIREARMS ASSIGNED TO THE UTAH COUNTY SHERIFF'S,DECLARE UNSUITABLE FIREARMS ASSIGNED TO THE UTAH COUNTY SHERIFF'S,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6938,389,Board of Commissioners,10,APPROVE — APPROVE AND AUTHORIZE COMMISSION SIGNATURE ON A DONATION TO UTAH,APPROVE AND AUTHORIZE COMMISSION SIGNATURE ON A DONATION TO UTAH,PASSED: 3/0,Pass,SAKIEVICH,GORDON,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,motion
6939,389,Board of Commissioners,11,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH OVERSON'S,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH OVERSON'S,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6940,389,Board of Commissioners,12,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH HOLCIM -,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH HOLCIM -,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6941,389,Board of Commissioners,13,APPROVE AND AUTHORIZE THE SIGNING OF A WARRANTY DEED TO THE HILL,APPROVE AND AUTHORIZE THE SIGNING OF A WARRANTY DEED TO THE HILL,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6942,389,Board of Commissioners,14,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH RB&G,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH RB&G,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6943,389,Board of Commissioners,15,APPROVE AND AUTHORIZING THE SIGNING OF A DESIGNATION OF PUBLIC,APPROVE AND AUTHORIZING THE SIGNING OF A DESIGNATION OF PUBLIC,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6944,389,Board of Commissioners,16,APPROVE AND AUTHORIZE THE SIGNING OF A MEMORANDUM TO DECLARE,APPROVE AND AUTHORIZE THE SIGNING OF A MEMORANDUM TO DECLARE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6945,389,Board of Commissioners,17,APPROVE AND AUTHORIZE THE SIGNING OF A MEMORANDUM TO SURPLUS,APPROVE AND AUTHORIZE THE SIGNING OF A MEMORANDUM TO SURPLUS,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6946,389,Board of Commissioners,18,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH LIFE,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH LIFE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6947,389,Board of Commissioners,19,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH WASATCH,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH WASATCH,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6948,389,Board of Commissioners,20,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6949,389,Board of Commissioners,21,APPROVE AND AUTHORIZE THE UTAH COUNTY COMMISSION CHAIR TO SIGN A,APPROVE AND AUTHORIZE THE UTAH COUNTY COMMISSION CHAIR TO SIGN A,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6950,389,Board of Commissioners,22,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CUSTOM,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CUSTOM,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6951,389,Board of Commissioners,23,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH SUPERIOR,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH SUPERIOR,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6952,389,Board of Commissioners,24,APPROVE AND AUTHORIZE THE SIGNING OF DOCUMENTS FOR THE HAZARD,APPROVE AND AUTHORIZE THE SIGNING OF DOCUMENTS FOR THE HAZARD,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6953,389,Board of Commissioners,25,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #2 TO AGREEMENT,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #2 TO AGREEMENT,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6954,389,Board of Commissioners,26,APPROVE AND AUTHORIZE THE SIGNING OF THE PLAT FOR THE LEGACY HILLS,APPROVE AND AUTHORIZE THE SIGNING OF THE PLAT FOR THE LEGACY HILLS,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6955,389,Board of Commissioners,27,APPROVE AND AUTHORIZE THE SIGNING OF A RELOCATION AGREEMENT WITH,APPROVE AND AUTHORIZE THE SIGNING OF A RELOCATION AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6956,389,Board of Commissioners,28,APPROVE AND AUTHORIZE THE SIGNING OF THREE (3) GRANTS OF EASEMENT,APPROVE AND AUTHORIZE THE SIGNING OF THREE (3) GRANTS OF EASEMENT,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6957,389,Board of Commissioners,29,APPROVE AND AUTHORIZE THE SIGNING OF THE PLAT FOR THE AMBLEVIEW,APPROVE AND AUTHORIZE THE SIGNING OF THE PLAT FOR THE AMBLEVIEW,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6958,389,Board of Commissioners,30,APPROVE OR DENY THE REQUEST TO PAY FOR THE 2023 LAWN CARE SERVICE,APPROVE OR DENY THE REQUEST TO PAY FOR THE 2023 LAWN CARE SERVICE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6959,389,Board of Commissioners,31,APPROVE AND AUTHORIZE THE CHAIR TO SIGN A DELEGATION OF AUTHORITY,APPROVE AND AUTHORIZE THE CHAIR TO SIGN A DELEGATION OF AUTHORITY,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6960,389,Board of Commissioners,32,APPROVE — COUNTY COMMISSION TO TAKE ACTION TO REFER THE PROPOSAL FOR THE NEW,COUNTY COMMISSION TO TAKE ACTION TO REFER THE PROPOSAL FOR THE NEW,PASSED:3/0,Pass,GORDON,SAKIEVICH,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,motion
6961,389,Board of Commissioners,33,COUNTY COMMISSION TO APPROVE THE OPERATIONS PLAN FOR THE APPLE,COUNTY COMMISSION TO APPROVE THE OPERATIONS PLAN FOR THE APPLE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6962,389,Board of Commissioners,34,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT BETWEEN UTAH,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT BETWEEN UTAH,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6963,389,Board of Commissioners,35,SET A PUBLIC HEARING TO CONSIDER A PETITION TO VACATE A PORTION OF,SET A PUBLIC HEARING TO CONSIDER A PETITION TO VACATE A PORTION OF,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6964,389,Board of Commissioners,36,"SET THE DATE, TIME, AND LOCATION FOR A PUBLIC HEARING TO CONSIDER A","SET THE DATE, TIME, AND LOCATION FOR A PUBLIC HEARING TO CONSIDER A",APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6965,389,Board of Commissioners,37,APPROVE AND AUTHORIZE THE EXECUTION OF WALGREENS OPIOID,APPROVE AND AUTHORIZE THE EXECUTION OF WALGREENS OPIOID,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6966,389,Board of Commissioners,38,APPROVE AND AUTHORIZE THE EXECUTION OF CVS OPIOID SETTLEMENT,APPROVE AND AUTHORIZE THE EXECUTION OF CVS OPIOID SETTLEMENT,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6967,389,Board of Commissioners,39,APPROVE AND AUTHORIZE THE EXECUTION OF WALMART OPIOID SETTLEMENT,APPROVE AND AUTHORIZE THE EXECUTION OF WALMART OPIOID SETTLEMENT,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6968,389,Board of Commissioners,40,APPROVE AND AUTHORIZE THE EXECUTION OF TEVA OPIOID SETTLEMENT,APPROVE AND AUTHORIZE THE EXECUTION OF TEVA OPIOID SETTLEMENT,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6969,389,Board of Commissioners,41,APPROVE AND AUTHORIZE THE EXECUTION OF A RESOLUTION APPROVING THE,APPROVE AND AUTHORIZE THE EXECUTION OF A RESOLUTION APPROVING THE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6970,389,Board of Commissioners,42,APPROVE AND AUTHORIZE THE EXECUTION OF ALLEGRAN OPIOID SETTLEMENT,APPROVE AND AUTHORIZE THE EXECUTION OF ALLEGRAN OPIOID SETTLEMENT,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6971,389,Board of Commissioners,43,APPROVE AND AUTHORIZE THE EXECUTION OF A CLINICAL HEALTH,APPROVE AND AUTHORIZE THE EXECUTION OF A CLINICAL HEALTH,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6972,389,Board of Commissioners,44,APPROVE AND AUTHORIZE THE EXECUTION OF A 2023 UTAH COUNTY FAIR,APPROVE AND AUTHORIZE THE EXECUTION OF A 2023 UTAH COUNTY FAIR,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6973,389,Board of Commissioners,45,APPROVE AND AUTHORIZE THE EXECUTION OF A 2023 UTAH COUNTY FAIR,APPROVE AND AUTHORIZE THE EXECUTION OF A 2023 UTAH COUNTY FAIR,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6974,389,Board of Commissioners,46,APPROVE AND AUTHORIZE THE EXECUTION OF AN AGREEMENT WITH SCALES,APPROVE AND AUTHORIZE THE EXECUTION OF AN AGREEMENT WITH SCALES,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6975,389,Board of Commissioners,47,APPROVE AND AUTHORIZE THE EXECUTION OF 2023 UTAH COUNTY FAIR,APPROVE AND AUTHORIZE THE EXECUTION OF 2023 UTAH COUNTY FAIR,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6976,389,Board of Commissioners,48,APPROVE AND AUTHORIZE THE EXECUTION OF A 2023 UTAH COUNTY FAIR,APPROVE AND AUTHORIZE THE EXECUTION OF A 2023 UTAH COUNTY FAIR,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6977,389,Board of Commissioners,49,APPROVE AND AUTHORIZE THE EXECUTION OF AN AGREEMENT WITH THE,APPROVE AND AUTHORIZE THE EXECUTION OF AN AGREEMENT WITH THE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6978,389,Board of Commissioners,50,APPROVE — APPROVE A RESOLUTION TRANSFERRING RESTRICTED FUNDS TO THE UTAH,APPROVE A RESOLUTION TRANSFERRING RESTRICTED FUNDS TO THE UTAH,PASSED: 3/0,Pass,GORDON,SAKIEVICH,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,motion
6979,389,Board of Commissioners,51,APPROVE AND AUTHORIZE THE EXECUTION OF AN AGREEMENT WITH BLIP,APPROVE AND AUTHORIZE THE EXECUTION OF AN AGREEMENT WITH BLIP,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6980,389,Board of Commissioners,52,APPROVE A RESOLUTION AUTHORIZING THE EXECUTION OF AN INTERLOCAL,APPROVE A RESOLUTION AUTHORIZING THE EXECUTION OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6981,389,Board of Commissioners,53,APPROVE AND AUTHORIZE THE EXECUTION OF A RENEWAL AGREEMENT WITH,APPROVE AND AUTHORIZE THE EXECUTION OF A RENEWAL AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6982,389,Board of Commissioners,54,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN A PURCHASE,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN A PURCHASE,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
6983,389,Board of Commissioners,55,APPROVE — APPROVE AND AUTHORIZE THE REVISED FACILITY USE POLICY,APPROVE AND AUTHORIZE THE REVISED FACILITY USE POLICY,PASSED: 3/0,Pass,SAKIEVICH,GORDON,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,motion
6984,389,Board of Commissioners,56,APPROVE WITH EXCEPTION OF HAWS,,PASSED:3/0,Pass,SAKIEVICH,GORDON,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,motion
6985,389,Board of Commissioners,57,RATIFY AN AGREEMENT BETWEEN UTAH COUNTY AND PROVO CITY FOR TRCC,RATIFY AN AGREEMENT BETWEEN UTAH COUNTY AND PROVO CITY FOR TRCC,APPROVED ON CONSENT,Pass,,,0,poppler,legislative/minutes/2023/2023-03-01_board_of_commissioners.md,consent
