year,election_type,source_file,contest_id,contest,vote_for,precinct,candidate,party,votes,suppressed,vote_method
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,,DERRIN R OWENS,REP,5465,False,Certified Total
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Eureka #1,DERRIN R OWENS,REP,63,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Eureka #2,DERRIN R OWENS,REP,77,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Eureka #3,DERRIN R OWENS,REP,112,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Eureka #4,DERRIN R OWENS,REP,70,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Eureka #5,DERRIN R OWENS,REP,15,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Eureka #6,DERRIN R OWENS,REP,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Levan #1,DERRIN R OWENS,REP,405,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Levan #1:U,DERRIN R OWENS,REP,81,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Mona #1,DERRIN R OWENS,REP,489,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Mona #1:U,DERRIN R OWENS,REP,105,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Mona #2,DERRIN R OWENS,REP,383,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Mona #2:U,DERRIN R OWENS,REP,119,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #2,DERRIN R OWENS,REP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #3,DERRIN R OWENS,REP,420,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #3:U,DERRIN R OWENS,REP,124,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #4,DERRIN R OWENS,REP,669,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #4:U1,DERRIN R OWENS,REP,14,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #5,DERRIN R OWENS,REP,697,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #5:U1,DERRIN R OWENS,REP,90,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #5:U2,DERRIN R OWENS,REP,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #6,DERRIN R OWENS,REP,543,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #6:U,DERRIN R OWENS,REP,27,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Nephi #7,DERRIN R OWENS,REP,671,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Rocky Ridge #1,DERRIN R OWENS,REP,276,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Rocky Ridge #1:U,DERRIN R OWENS,REP,10,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Rocky Ridge #1:U2,DERRIN R OWENS,REP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a1d4-08dce8b6fa4b.json,01000000-a212-ee10-a1d4-08dce8b6fa4b,State Senate 27 (Multi-County),1,Rocky Ridge #1:USQ,DERRIN R OWENS,REP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,,MARLO M. OAKS,REP,5315,False,Certified Total
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,,MILES POMEROY,UFP,189,False,Certified Total
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,,NEIL A HANSEN,DEM,601,False,Certified Total
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Callao #1,MARLO M. OAKS,REP,81,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Callao #1,MILES POMEROY,UFP,9,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Callao #1,NEIL A HANSEN,DEM,11,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #1,MARLO M. OAKS,REP,47,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #1,MILES POMEROY,UFP,6,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #1,NEIL A HANSEN,DEM,19,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #2,MARLO M. OAKS,REP,68,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #2,MILES POMEROY,UFP,2,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #2,NEIL A HANSEN,DEM,23,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #3,MARLO M. OAKS,REP,94,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #3,MILES POMEROY,UFP,3,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #3,NEIL A HANSEN,DEM,28,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #4,MARLO M. OAKS,REP,56,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #4,MILES POMEROY,UFP,3,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #4,NEIL A HANSEN,DEM,16,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #5,MARLO M. OAKS,REP,13,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #5,MILES POMEROY,UFP,3,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #5,NEIL A HANSEN,DEM,6,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #6,MARLO M. OAKS,REP,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #6,MILES POMEROY,UFP,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Eureka #6,NEIL A HANSEN,DEM,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Levan #1,MARLO M. OAKS,REP,383,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Levan #1,MILES POMEROY,UFP,8,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Levan #1,NEIL A HANSEN,DEM,41,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Levan #1:U,MARLO M. OAKS,REP,76,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Levan #1:U,MILES POMEROY,UFP,1,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Levan #1:U,NEIL A HANSEN,DEM,5,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #1,MARLO M. OAKS,REP,483,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #1,MILES POMEROY,UFP,17,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #1,NEIL A HANSEN,DEM,55,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #1:U,MARLO M. OAKS,REP,110,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #1:U,MILES POMEROY,UFP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #1:U,NEIL A HANSEN,DEM,4,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #2,MARLO M. OAKS,REP,374,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #2,MILES POMEROY,UFP,10,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #2,NEIL A HANSEN,DEM,22,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #2:U,MARLO M. OAKS,REP,120,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #2:U,MILES POMEROY,UFP,3,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Mona #2:U,NEIL A HANSEN,DEM,3,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #1,MARLO M. OAKS,REP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #1,MILES POMEROY,UFP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #1,NEIL A HANSEN,DEM,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #2,MARLO M. OAKS,REP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #2,MILES POMEROY,UFP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #2,NEIL A HANSEN,DEM,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #3,MARLO M. OAKS,REP,405,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #3,MILES POMEROY,UFP,15,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #3,NEIL A HANSEN,DEM,43,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #3:U,MARLO M. OAKS,REP,122,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #3:U,MILES POMEROY,UFP,4,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #3:U,NEIL A HANSEN,DEM,8,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #4,MARLO M. OAKS,REP,623,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #4,MILES POMEROY,UFP,23,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #4,NEIL A HANSEN,DEM,92,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #4:U1,MARLO M. OAKS,REP,13,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #4:U1,MILES POMEROY,UFP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #4:U1,NEIL A HANSEN,DEM,1,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5,MARLO M. OAKS,REP,658,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5,MILES POMEROY,UFP,18,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5,NEIL A HANSEN,DEM,89,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5:U1,MARLO M. OAKS,REP,87,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5:U1,MILES POMEROY,UFP,1,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5:U1,NEIL A HANSEN,DEM,7,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5:U2,MARLO M. OAKS,REP,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5:U2,MILES POMEROY,UFP,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #5:U2,NEIL A HANSEN,DEM,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #6,MARLO M. OAKS,REP,524,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #6,MILES POMEROY,UFP,19,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #6,NEIL A HANSEN,DEM,49,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #6:U,MARLO M. OAKS,REP,26,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #6:U,MILES POMEROY,UFP,1,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #6:U,NEIL A HANSEN,DEM,2,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #7,MARLO M. OAKS,REP,630,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #7,MILES POMEROY,UFP,26,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Nephi #7,NEIL A HANSEN,DEM,72,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Rocky Ridge #1,MARLO M. OAKS,REP,309,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Rocky Ridge #1,MILES POMEROY,UFP,16,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Rocky Ridge #1,NEIL A HANSEN,DEM,3,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Rocky Ridge #1:U,MARLO M. OAKS,REP,8,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Rocky Ridge #1:U,MILES POMEROY,UFP,1,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Rocky Ridge #1:U,NEIL A HANSEN,DEM,2,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Rocky Ridge #1:U2,MARLO M. OAKS,REP,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-a0a4-08dce8b6fa4b.json,01000000-a212-ee10-a0a4-08dce8b6fa4b,State Treasurer,1,Rocky Ridge #1:U2,MILES POMEROY,UFP,0,False,Precinct
