date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,pmn_notice_url,pmn_file_id,bytes,doc_class,fetch_status,sha256,text_path,text_chars
2023-04-12,1. town of alta - Water Fund Budget tool - 021323,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962921.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962921_1._town_of_alta_-_Water_Fund_Budget_tool_-_021323.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962921,845136,,,,,
2023-04-12,1. town of alta - Water Fund Budget tool - 021323,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962977.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962977_1._town_of_alta_-_Water_Fund_Budget_tool_-_021323.pdf,https://www.utah.gov/pmn/sitemap/notice/823755.html,962977,845136,,,,,
2023-04-12,FY24 Budget (draft 4-5-23),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962979.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962979_FY24_Budget_draft_4-5-23.pdf,https://www.utah.gov/pmn/sitemap/notice/823755.html,962979,543520,,,,,
2023-04-12,Recreation Resort Overlay Ordinance 4811-6584-7806_3 (002),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/964015.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/964015_Recreation_Resort_Overlay_Ordinance_4811-6584-7806_3_002.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,964015,110450,,,,,
2023-04-12,2023-O-2 CreatingTown Manager (4-11-23),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/964571.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/964571_2023-O-2_CreatingTown_Manager_4-11-23.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,964571,279295,,,,,
2023-04-12,Proposed Salaries for 2023 ToA final,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/965725.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/965725_Proposed_Salaries_for_2023_ToA_final.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,965725,697041,,,,,
2023-04-12,2023-4-10 Public Comments Exhibit A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/965727.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/965727_2023-4-10_Public_Comments_Exhibit_A.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,965727,831725,,,,,
2023-04-12,Proposed Salaries for 2023 ToA final,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/965747.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/965747_Proposed_Salaries_for_2023_ToA_final.pdf,https://www.utah.gov/pmn/sitemap/notice/823755.html,965747,697041,,,,,
2023-05-10,2023-5-10 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/974453.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974453_2023-5-10_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/830825.html,974453,239032,,,,,
2023-05-10,2023-5-10 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/974485.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974485_2023-5-10_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974485,239032,,,,,
2023-05-10,2023-5 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/974487.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974487_2023-5_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974487,2654222,,,,,
2023-05-10,2023-5-ProjectsTrackingDocument.w.Report,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/974457.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974457_2023-5-ProjectsTrackingDocument.w.Report.pdf,https://www.utah.gov/pmn/sitemap/notice/830825.html,974457,361586,,,,,
2023-05-10,2023-5-ProjectsTrackingDocument.w.Report,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/974491.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974491_2023-5-ProjectsTrackingDocument.w.Report.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974491,361586,,,,,
2023-05-10,FY24 Tentative Budget,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974455.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974455_FY24_Tentative_Budget.pdf,https://www.utah.gov/pmn/sitemap/notice/830825.html,974455,456650,,,,,
2023-05-10,2023-5-4 Annual Vendor Comp,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974459.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974459_2023-5-4_Annual_Vendor_Comp.pdf,https://www.utah.gov/pmn/sitemap/notice/830825.html,974459,179331,,,,,
2023-05-10,FY24 Tentative Budget,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974489.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974489_FY24_Tentative_Budget.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974489,456650,,,,,
2023-05-10,23-5-3 Shuttle Proposal,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974493.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974493_23-5-3_Shuttle_Proposal.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974493,146531,,,,,
2023-05-10,2023-5-4 Annual Vendor Comp,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974495.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974495_2023-5-4_Annual_Vendor_Comp.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974495,179331,,,,,
2023-05-10,2023-R-7 Alta Fireworks Resolution draft w exh,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974497.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974497_2023-R-7_Alta_Fireworks_Resolution_draft_w_exh.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974497,1041746,,,,,
2023-05-10,2023-24 Town Council Meeting Schedule,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974499.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974499_2023-24_Town_Council_Meeting_Schedule.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974499,209239,,,,,
2023-05-10,2023 Officials Ethical Pledge draft trk changes,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974501.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974501_2023_Officials_Ethical_Pledge_draft_trk_changes.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974501,139509,,,,,
2023-05-10,2023 TOA Conflict of Interest Disclosure Form draft trk changes_Exhibit A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974503.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974503_2023_TOA_Conflict_of_Interest_Disclosure_Form_draft_trk_changes_Exhibit_A.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974503,85764,,,,,
2023-05-10,2020-12-28 TOA Conflict of Interest policy ADOPTED,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/974505.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/974505_2020-12-28_TOA_Conflict_of_Interest_policy_ADOPTED.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,974505,163992,,,,,
2023-05-10,May Budget Committee - revised 5-11-23,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/976967.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/976967_May_Budget_Committee_-_revised_5-11-23.pdf,https://www.utah.gov/pmn/sitemap/notice/830825.html,976967,433127,,,,,
2023-05-10,May Budget Committee - revised 5-11-23,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/976973.pdf,2026-07-13,text,pdftotext -layout,raw/2023-05-10/976973_May_Budget_Committee_-_revised_5-11-23.pdf,https://www.utah.gov/pmn/sitemap/notice/830845.html,976973,433127,,,,,
2023-06-07,2023-6-7 Budget Committee Agenda 1,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/985337.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-07/985337_2023-6-7_Budget_Committee_Agenda_1.pdf,https://www.utah.gov/pmn/sitemap/notice/837309.html,985337,213855,,,,,
2023-06-07,FY24 Tentative Budget Packet,TownCouncil,regular,full_packet,https://www.utah.gov/pmn/files/985735.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-07/985735_FY24_Tentative_Budget_Packet.pdf,https://www.utah.gov/pmn/sitemap/notice/837309.html,985735,313767,,,,,
2023-06-07,2023-6-5 Tax Summary Memo,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/985739.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-07/985739_2023-6-5_Tax_Summary_Memo.pdf,https://www.utah.gov/pmn/sitemap/notice/837309.html,985739,242767,,,,,
2023-06-07,2023-6-ShuttleProgram-StaffReport,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/985741.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-07/985741_2023-6-ShuttleProgram-StaffReport.pdf,https://www.utah.gov/pmn/sitemap/notice/837309.html,985741,231110,,,,,
2023-06-07,2023-6-ProjectsPlanReport,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/985737.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-07/985737_2023-6-ProjectsPlanReport.pdf,https://www.utah.gov/pmn/sitemap/notice/837309.html,985737,231535,,,,,
2023-06-21,2023-6-21 Town Council Agenda,TownCouncil,special,agenda_packet,https://www.utah.gov/pmn/files/989287.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989287_2023-6-21_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/834877.html,989287,253174,,,,,
2023-06-21,2023-6-21 Consent Agenda,TownCouncil,special,agenda_packet,https://www.utah.gov/pmn/files/989295.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989295_2023-6-21_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/834877.html,989295,4111059,,,,,
2023-06-21,2023-6-21 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/989301.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989301_2023-6-21_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989301,4111059,,,,,
2023-06-21,2023-5-23 Determination Letter Location SIGNED,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/981537.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/981537_2023-5-23_Determination_Letter_Location_SIGNED.pdf,https://www.utah.gov/pmn/sitemap/notice/834877.html,981537,164499,,,,,
2023-06-21,2023-6-21 Public Hearing Notice,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/983049.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/983049_2023-6-21_Public_Hearing_Notice.pdf,https://www.utah.gov/pmn/sitemap/notice/834877.html,983049,224404,,,,,
2023-06-21,2023-R-8 Year-End Budgets FY23 w Exh A,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/989289.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989289_2023-R-8_Year-End_Budgets_FY23_w_Exh_A.pdf,https://www.utah.gov/pmn/sitemap/notice/834877.html,989289,301528,,,,,
2023-06-21,2023-R-9 Tentative Budget FY24 w Exh A,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/989291.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989291_2023-R-9_Tentative_Budget_FY24_w_Exh_A.pdf,https://www.utah.gov/pmn/sitemap/notice/834877.html,989291,595688,,,,,
2023-06-21,2023-R-10 Resolution ASSD budget and CTR,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/989293.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989293_2023-R-10_Resolution_ASSD_budget_and_CTR.pdf,https://www.utah.gov/pmn/sitemap/notice/834877.html,989293,10013,,,,,
2023-06-21,2023-5-23 Determination Letter Location SIGNED,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989297.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989297_2023-5-23_Determination_Letter_Location_SIGNED.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989297,164499,,,,,
2023-06-21,2023-R-8 Year-End Budgets FY23 w Exh A,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989303.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989303_2023-R-8_Year-End_Budgets_FY23_w_Exh_A.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989303,301528,,,,,
2023-06-21,2023-O-4 0.1% Resort Tax,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989305.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989305_2023-O-4_0.1_Resort_Tax.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989305,70617,,,,,
2023-06-21,2023-O-5 Transient Room Tax,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989307.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989307_2023-O-5_Transient_Room_Tax.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989307,71092,,,,,
2023-06-21,2023-R-9 Tentative Budget FY24 w Exh A,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989309.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989309_2023-R-9_Tentative_Budget_FY24_w_Exh_A.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989309,595688,,,,,
2023-06-21,2023-R-10 Resolution ASSD budget and CTR,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989311.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989311_2023-R-10_Resolution_ASSD_budget_and_CTR.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989311,10013,,,,,
2023-06-21,2023-R-11 Resolution FY24 Projects Plan Exh A,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989313.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989313_2023-R-11_Resolution_FY24_Projects_Plan_Exh_A.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989313,198676,,,,,
2023-06-21,2023-R-13 Resolution Sewer Rates,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989317.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989317_2023-R-13_Resolution_Sewer_Rates.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989317,101121,,,,,
2023-06-21,2023-R-14 Repeal Replace Fee Schedule w Exh A,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989319.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989319_2023-R-14_Repeal_Replace_Fee_Schedule_w_Exh_A.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989319,343426,,,,,
2023-06-21,"2023-R-15 Ethical Behavior and Conflict of Interest w Exb 1, A, B",TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989321.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989321_2023-R-15_Ethical_Behavior_and_Conflict_of_Interest_w_Exb_1_A_B.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989321,305177,,,,,
2023-06-21,2023-R-16 ILA for CDBG and HUD w ILA,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/989323.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/989323_2023-R-16_ILA_for_CDBG_and_HUD_w_ILA.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,989323,323741,,,,,
2023-06-21,2023-6-15 Account Balance Summary,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/990539.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/990539_2023-6-15_Account_Balance_Summary.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,990539,111476,,,,,
2023-06-21,2023-6-21 Public Comments,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/992713.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/992713_2023-6-21_Public_Comments.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,992713,1358549,,,,,
2023-06-21,Alta Insurance Renewal 2023,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/992777.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/992777_Alta_Insurance_Renewal_2023.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,992777,4270864,,,,,
2023-06-21,2023-R-12 Resolution Water Rates,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/1005777.pdf,2026-07-13,text,pdftotext -layout,raw/2023-06-21/1005777_2023-R-12_Resolution_Water_Rates.pdf,https://www.utah.gov/pmn/sitemap/notice/839983.html,1005777,123939,,,,,
2023-07-12,2023-7-12 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/997151.pdf,2026-07-13,text,pdftotext -layout,raw/2023-07-12/997151_2023-7-12_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/844411.html,997151,228903,,,,,
2023-07-12,2023-7-12 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/997153.pdf,2026-07-13,text,pdftotext -layout,raw/2023-07-12/997153_2023-7-12_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/844411.html,997153,3409346,,,,,
2023-07-12,2023-06-29 Alta Community Center Study.compressed,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/997155.pdf,2026-07-13,text,pdftotext -layout,raw/2023-07-12/997155_2023-06-29_Alta_Community_Center_Study.compressed.pdf,https://www.utah.gov/pmn/sitemap/notice/844411.html,997155,5204917,,,,,
2023-07-18,23-7-18-APC-Agenda,PlanningCommission,regular,agenda_packet,https://www.utah.gov/pmn/files/1000241.pdf,2026-07-13,text,pdftotext -layout,raw/2023-07-18/1000241_23-7-18-APC-Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/845651.html,1000241,143046,,,,,
2023-07-18,2023-7-Conex-CUP-Materials,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/998843.pdf,2026-07-13,text,pdftotext -layout,raw/2023-07-18/998843_2023-7-Conex-CUP-Materials.pdf,https://www.utah.gov/pmn/sitemap/notice/845651.html,998843,1566945,staff_report,ok,03df0766de52d8ed8f281079fa97f75d5b31b83cfa673702dbdc51fa21a929a2,text/998843_2023-7-Conex-CUP-Materials.txt,9093
2023-07-18,2023-7-RACS-CUP-Materials,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/998845.pdf,2026-07-13,text,pdftotext -layout,raw/2023-07-18/998845_2023-7-RACS-CUP-Materials.pdf,https://www.utah.gov/pmn/sitemap/notice/845651.html,998845,2077776,staff_report,ok,2da7294f14ec5d8a15e6be3186f24b3920f46cc23eb8f9786151cfcccbda53dd,text/998845_2023-7-RACS-CUP-Materials.txt,47767
2023-08-09,2023-8-9 Public Hearing Agenda Notice,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1003453.pdf,2026-07-13,text,pdftotext -layout,raw/2023-08-09/1003453_2023-8-9_Public_Hearing_Agenda_Notice.pdf,https://www.utah.gov/pmn/sitemap/notice/848279.html,1003453,232361,,,,,
2023-08-09,2023-8-9 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1006853.pdf,2026-07-13,text,pdftotext -layout,raw/2023-08-09/1006853_2023-8-9_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/850027.html,1006853,235252,,,,,
2023-08-09,2023-8-9 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1006855.pdf,2026-07-13,text,pdftotext -layout,raw/2023-08-09/1006855_2023-8-9_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/850027.html,1006855,3858166,,,,,
2023-08-09,2023-8-Appeal Authority-Slope-Variance-Staff Report,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1006863.pdf,2026-07-13,text,pdftotext -layout,raw/2023-08-09/1006863_2023-8-Appeal_Authority-Slope-Variance-Staff_Report.pdf,https://www.utah.gov/pmn/sitemap/notice/850027.html,1006863,272863,staff_report,ok,db5506fc73e9599877816921e23dec33b398aad4f6f6e5f7712b4579d738c016,text/1006863_2023-8-Appeal_Authority-Slope-Variance-Staff_Report.txt,7388
2023-08-09,UFA Report August 2023,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1008299.pdf,2026-07-13,text,pdftotext -layout,raw/2023-08-09/1008299_UFA_Report_August_2023.pdf,https://www.utah.gov/pmn/sitemap/notice/850027.html,1008299,269863,,,,,
2023-08-09,2023-8-9 TNT Public Hearing Notice,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1003455.pdf,2026-07-13,text,pdftotext -layout,raw/2023-08-09/1003455_2023-8-9_TNT_Public_Hearing_Notice.pdf,https://www.utah.gov/pmn/sitemap/notice/848279.html,1003455,46118,,,,,
2023-08-09,2023-R-17 Tax Rate Form PT-800_prepared,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1003457.pdf,2026-07-13,text,pdftotext -layout,raw/2023-08-09/1003457_2023-R-17_Tax_Rate_Form_PT-800_prepared.pdf,https://www.utah.gov/pmn/sitemap/notice/848279.html,1003457,39477,,,,,
2023-08-09,2023-7-25 Proposed Property Tax Increase Summary,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1003461.pdf,2026-07-13,text,pdftotext -layout,raw/2023-08-09/1003461_2023-7-25_Proposed_Property_Tax_Increase_Summary.pdf,https://www.utah.gov/pmn/sitemap/notice/848279.html,1003461,221754,,,,,
