date,year,body,title,motion_no,motion,motion_type,action_class,result,mover,seconder,names_recorded,member,vote,source
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Andres Paredes,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Levi Oliveira,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Mike Christensen,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Andres Paredes,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Levi Oliveira,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Mike Christensen,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,2,approve the requested modifications to the previously approved Planned Development and Design Review (Petitions PLNPCM2021-01092 and PLNPCM2021- 001254) for The Harvey,Planned Development,final_action,9:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,3,"approve the modification to lot 2 of the Sugar House Heights Planned Development, project number PLNSUB2017-01027",Planned Development,final_action,8:0 Approved (Final Action),Adrienne Bell,Maurine Bachman,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,3,"approve the modification to lot 2 of the Sugar House Heights Planned Development, project number PLNSUB2017-01027",Planned Development,final_action,8:0 Approved (Final Action),Adrienne Bell,Maurine Bachman,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,3,"approve the modification to lot 2 of the Sugar House Heights Planned Development, project number PLNSUB2017-01027",Planned Development,final_action,8:0 Approved (Final Action),Adrienne Bell,Maurine Bachman,True,Andres Paredes,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,3,"approve the modification to lot 2 of the Sugar House Heights Planned Development, project number PLNSUB2017-01027",Planned Development,final_action,8:0 Approved (Final Action),Adrienne Bell,Maurine Bachman,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,3,"approve the modification to lot 2 of the Sugar House Heights Planned Development, project number PLNSUB2017-01027",Planned Development,final_action,8:0 Approved (Final Action),Adrienne Bell,Maurine Bachman,True,Levi Oliveira,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,3,"approve the modification to lot 2 of the Sugar House Heights Planned Development, project number PLNSUB2017-01027",Planned Development,final_action,8:0 Approved (Final Action),Adrienne Bell,Maurine Bachman,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,3,"approve the modification to lot 2 of the Sugar House Heights Planned Development, project number PLNSUB2017-01027",Planned Development,final_action,8:0 Approved (Final Action),Adrienne Bell,Maurine Bachman,True,Mike Christensen,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,3,"approve the modification to lot 2 of the Sugar House Heights Planned Development, project number PLNSUB2017-01027",Planned Development,final_action,8:0 Approved (Final Action),Adrienne Bell,Maurine Bachman,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Andres Paredes,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Levi Oliveira,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Mike Christensen,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,4,approve the Planned Development request for the Row at Ballpark located at approximately 367 West 1700 South as proposed,Planned Development,final_action,9:0 Approved (Final Action),Aimee Burrows,Mike Christensen,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,5,"approve the Planned Development Petition PLMPCM2021-01306 as proposed because evidence Salt Lake City Planning Commission May 11, 2022 Page 12 has been presented that demonstrates that the proposal complies with the following standards: that the staff report concludes the application meets two objec",Planned Development,final_action,7:1 Approved (Final Action),Adrienne Bell,Brenda Scheer,True,Levi Oliveira,Abstain,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,5,"approve the Planned Development Petition PLMPCM2021-01306 as proposed because evidence Salt Lake City Planning Commission May 11, 2022 Page 12 has been presented that demonstrates that the proposal complies with the following standards: that the staff report concludes the application meets two objec",Planned Development,final_action,7:1 Approved (Final Action),Adrienne Bell,Brenda Scheer,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,5,"approve the Planned Development Petition PLMPCM2021-01306 as proposed because evidence Salt Lake City Planning Commission May 11, 2022 Page 12 has been presented that demonstrates that the proposal complies with the following standards: that the staff report concludes the application meets two objec",Planned Development,final_action,7:1 Approved (Final Action),Adrienne Bell,Brenda Scheer,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,5,"approve the Planned Development Petition PLMPCM2021-01306 as proposed because evidence Salt Lake City Planning Commission May 11, 2022 Page 12 has been presented that demonstrates that the proposal complies with the following standards: that the staff report concludes the application meets two objec",Planned Development,final_action,7:1 Approved (Final Action),Adrienne Bell,Brenda Scheer,True,Andres Paredes,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
