notice_id,notice_title,event_date,file_id,filename,label
564143,City Council Work Session and Business Meeting,2019/10/15 05:00 PM,540129,CHCC 10_15 Final - CWC.pdf,Public Information Handout
564143,City Council Work Session and Business Meeting,2019/10/15 05:00 PM,540131,Liaison Handout Intterra CWH 3.pdf,Public Information Handout
564143,City Council Work Session and Business Meeting,2019/10/15 05:00 PM,540133,Q 110 116 CWH - Jul Aug Sept.pdf,Public Information Handout
564143,City Council Work Session and Business Meeting,2019/10/15 05:00 PM,540137,Finance Director Budget Presentation Materials.pdf,Public Information Handout
564143,City Council Work Session and Business Meeting,2019/10/15 05:00 PM,540429,Ord 331 (Amending the CH Code of Ordinances Regarding Outdoor Lighting).pdf,Public Information Handout
564143,City Council Work Session and Business Meeting,2019/10/15 05:00 PM,540431,2019-66 (Amending and Restating the CH Sustainability Energy Policy).pdf,Public Information Handout
564143,City Council Work Session and Business Meeting,2019/10/15 05:00 PM,540433,2019-67 (Ratifying and Confirming the Current Membership of the CH Parks Trails and Open Space Committee).pdf,Public Information Handout
564143,City Council Work Session and Business Meeting,2019/10/15 05:00 PM,540435,2019-68 (Consenting to an Appointment to the CH Historic Committee).pdf,Public Information Handout
562829,YCC Dinner Public Notice,2019/10/08 06:00 PM,537391,10-08-19 CH CC YCC Dinner Agenda.pdf,Public Information Handout
562823,Town Hall Meeting Public Notice,2019/10/07 06:30 PM,546617,10-07-19 CH Town Hall Meeting Minutes-Approved.pdf,Meeting Minutes
562823,Town Hall Meeting Public Notice,2019/10/07 06:30 PM,537387,10-7-2019 CH CC Canyon Traffic Town Hall Meeting.pdf,Public Information Handout
562823,Town Hall Meeting Public Notice,2019/10/07 06:30 PM,537969,Canyon Traffic Mitigation Options - Powerpoint.pdf,Public Information Handout
562823,Town Hall Meeting Public Notice,2019/10/07 06:30 PM,537971,Public Comment - Ms Lee Anne Walker.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,546619,10-01-19 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537155,10-01-19 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537157,2019-60.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537159,2019-61.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537161,2019-62.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537163,2019-63.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537165,2019-64.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537167,2019-65.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537169,Beautification Awards 2019.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537171,CHPD Statistics Review 2019 September.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537173,HB 411 Explained (Compressed).pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537175,Public Comment - Blackburn - Opposition to Construction Proposal.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537177,Public Comment - Rex Leetham.pdf,Public Information Handout
560925,City Council Work Session and Business Meeting,2019/10/01 05:00 PM,537179,Public Comment - Tim Hallbeck.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,540441,09-17-2019 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,530413,09-17-19 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,531367,WFRC Grant Presentation - 9-17-19.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,531369,Presentation to City Council 2019_09_17 - Outdoor Lighting.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,531371,Proclamations 2019-07 and 08.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,531377,CWC Handout 9-17-19.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,532273,2019-52.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,532275,2019-53.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,532277,2019-54.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,532279,2019-55.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,532281,2019-56.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,532283,2019-57.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,532285,2019-58.pdf,Public Information Handout
558473,City Council Work Session and Business Meeting,2019/09/17 05:00 PM,532287,2019-59.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,532271,09-03-2019 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,525727,09-03-19 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,525863,09-03-19 CH CC Work Session and Business Meeting AMENDED Agendas.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,526603,Communication Master Plan.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,526605,Outdoor Lighting Presentation to City Council 2019_09_03.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,526607,Lexi Lane Road Dedication Summary.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,527009,Recognition of Local Heroes.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,527011,Public Comment - Tim Hallbeck - Survey.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,527013,2019-49.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,527015,2019-50.pdf,Public Information Handout
555437,City Council Work Session and Business Meeting,2019/09/03 05:00 PM,527017,2019-51.pdf,Public Information Handout
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,532269,08-27-2019 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,523721,08-27-19 CH CC Work Session-Board of Canvassers-Business Meeting Agendas.pdf,Public Information Handout
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,525865,Board of Canvassers - Declaration 2019-01.pdf,Public Information Handout
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,525867,Proclamation 2019-05.pdf,Public Information Handout
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,525869,Proclamation 2019-06.pdf,Public Information Handout
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,525871,2019-28.pdf,Public Information Handout
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,525873,2019-46.pdf,Public Information Handout
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,525875,2019-47.pdf,Public Information Handout
554207,"City Council Work Session, Board of Canvassers, City Council Business Meeting",2019/08/27 05:00 PM,525877,2019-48.pdf,Public Information Handout
553333,"August 20, 2019 Meetings Cancelation",2019/08/20 01:00 AM,522151,08-20-19 - Meeting Cancellation Notice.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,532267,08-06-2019 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,516755,08-06-19 CH CC Work Session-Business Meeting Agendas.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518197,Big Cottonwood Marathon and Half Marathon.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518199,08-06-19 Council Presentation - Bengal Bend Cove Land Use and Zone Map Amendment.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518201,PW Quarterly Report.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518203,UFA Quarterly Report.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518481,329-A.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518483,330-A.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518485,2019-38.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518487,2019-39.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518489,2019-40.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518491,2019-41.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518493,2019-42.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518495,2019-43.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518497,2019-44.pdf,Public Information Handout
549631,City Council Work Session and Business Meeting,2019/08/06 05:00 PM,518499,2019-45.pdf,Public Information Handout
548483,Notice of Candidate Withdraw,2019/07/23 08:00 PM,514671,19G_SampleSheet_EN_062119_2 3.pdf,Public Information Handout
547499,COTTONWOOD HEIGHTS DEVELOPMENT AND RENEWAL AGENCY SUMMARY OF INTERLOCAL AGREEMENTS,2019/07/17 12:00 PM,513057,CH DRA Summary of Interlocal Agreements.pdf,Public Information Handout
546429,City Council Work Session and Business Meeting,2019/07/16 05:00 PM,511391,07-16-19 CH CC Work Session-Business Meeting Agendas.pdf,Public Information Handout
546429,City Council Work Session and Business Meeting,2019/07/16 05:00 PM,512749,CHPD Statistics Review 2019 June.pdf,Public Information Handout
546429,City Council Work Session and Business Meeting,2019/07/16 05:00 PM,512751,June 2019 Financial Report.pdf,Public Information Handout
546429,City Council Work Session and Business Meeting,2019/07/16 05:00 PM,512753,UTA Service in Cottonwood Heights - Mr. Christensen.pdf,Public Information Handout
546429,City Council Work Session and Business Meeting,2019/07/16 05:00 PM,512755,BigCottonwoodTrailProject.pdf,Public Information Handout
546429,City Council Work Session and Business Meeting,2019/07/16 05:00 PM,512757,BigCottonwoodTrailReconstruction-SitePlan.pdf,Public Information Handout
546429,City Council Work Session and Business Meeting,2019/07/16 05:00 PM,527023,07-16-2019 CH CC Work Session and Business Meeting Minutes-Approved.pdf,Public Information Handout
544061,City Council Work Session and Business Meeting,2019/07/02 05:00 PM,518479,07-02-19 CH CC Work Session and Business Meeting Minutes -APPROVED.pdf,Meeting Minutes
544061,City Council Work Session and Business Meeting,2019/07/02 05:00 PM,508471,07-02-19 CH CC Work Session-Business Meeting Agendas.pdf,Public Information Handout
544061,City Council Work Session and Business Meeting,2019/07/02 05:00 PM,511033,2019-33.pdf,Public Information Handout
544061,City Council Work Session and Business Meeting,2019/07/02 05:00 PM,511035,2019-34.pdf,Public Information Handout
544061,City Council Work Session and Business Meeting,2019/07/02 05:00 PM,511521,328.pdf,Public Information Handout
539561,Notice of Public Hearing - Budget Approval for 2019-2020 Fiscal Year,2019/06/18 07:00 PM,501937,Notice of Public Hearing on Budget 6-18-19.pdf,Public Information Handout
539559,Notice of Public Hearing - Proposed Budget Amendment for 2018-2019 Fiscal Year,2019/06/18 07:00 PM,501935,Notice of Public Hearing on Budget Amendment for Fiscal Year 2018-2019.pdf,Public Information Handout
539559,Notice of Public Hearing - Proposed Budget Amendment for 2018-2019 Fiscal Year,2019/06/18 07:00 PM,505225,Adopted Budget Package June 18 signed.pdf,Public Information Handout
