meeting_date,motion_no,person,vote_value
2020-12-08,10,Harvey,Aye
2020-12-08,10,Froerer,Aye
2020-12-08,11,Jenkins,Aye
2020-12-08,11,Harvey,Aye
2020-12-08,11,Froerer,Aye
2020-12-08,12,Jenkins,Aye
2020-12-08,12,Harvey,Aye
2020-12-08,12,Froerer,Aye
2020-12-15,1,Jenkins,Aye
2020-12-15,1,Harvey,Aye
2020-12-15,1,Froerer,Aye
2020-12-15,2,Jenkins,Aye
2020-12-15,2,Harvey,Aye
2020-12-15,2,Froerer,Aye
2020-12-15,3,Jenkins,Aye
2020-12-15,3,Harvey,Aye
2020-12-15,3,Froerer,Aye
2020-12-15,4,Jenkins,Aye
2020-12-15,4,Harvey,Aye
2020-12-15,4,Froerer,Aye
2020-12-15,5,Jenkins,Aye
2020-12-15,5,Harvey,Aye
2020-12-15,5,Froerer,Aye
2020-12-15,6,Jenkins,Aye
2020-12-15,6,Harvey,Aye
2020-12-15,6,Froerer,Aye
2020-12-15,7,Jenkins,Aye
2020-12-15,7,Harvey,Aye
2020-12-15,7,Froerer,Aye
2020-12-15,8,Jenkins,Nay
2020-12-15,8,Harvey,Aye
2020-12-15,8,Froerer,Aye
2020-12-15,9,Jenkins,Aye
2020-12-15,9,Harvey,Aye
2020-12-15,9,Froerer,Aye
2020-12-15,10,Jenkins,Aye
2020-12-15,10,Harvey,Aye
2020-12-15,10,Froerer,Aye
2020-12-15,11,Jenkins,Aye
2020-12-15,11,Harvey,Aye
2020-12-15,11,Froerer,Aye
2020-12-15,12,Jenkins,Aye
2020-12-15,12,Harvey,Aye
2020-12-15,12,Froerer,Aye
2020-12-15,13,Jenkins,Aye
2020-12-15,13,Harvey,Aye
2020-12-15,13,Froerer,Aye
2020-12-15,14,Jenkins,Aye
2020-12-15,14,Harvey,Aye
2020-12-15,14,Froerer,Aye
2020-12-15,15,Jenkins,Aye
2020-12-15,15,Harvey,Aye
2020-12-15,15,Froerer,Aye
2020-12-15,16,Jenkins,Aye
2020-12-15,16,Harvey,Aye
2020-12-15,16,Froerer,Aye
2020-12-15,17,Jenkins,Aye
2020-12-15,17,Harvey,Aye
2020-12-15,17,Froerer,Aye
2020-12-22,1,Jenkins,Aye
2020-12-22,1,Harvey,Aye
2020-12-22,1,Froerer,Aye
2020-12-22,2,Jenkins,Aye
2020-12-22,2,Harvey,Aye
2020-12-22,2,Froerer,Aye
2020-12-22,3,Jenkins,Aye
2020-12-22,3,Harvey,Aye
2020-12-22,3,Froerer,Aye
2020-12-22,4,Jenkins,Aye
2020-12-22,4,Harvey,Aye
2020-12-22,4,Froerer,Aye
2020-12-22,5,Jenkins,Aye
2020-12-22,5,Harvey,Aye
2020-12-22,5,Froerer,Aye
2020-12-22,6,Jenkins,Aye
2020-12-22,6,Harvey,Aye
2020-12-22,6,Froerer,Aye
2020-12-22,7,Jenkins,Aye
2020-12-22,7,Harvey,Aye
2020-12-22,7,Froerer,Aye
2020-12-22,8,Jenkins,Aye
2020-12-22,8,Harvey,Aye
2020-12-22,8,Froerer,Aye
2020-12-22,9,Jenkins,Aye
2020-12-22,9,Harvey,Aye
2020-12-22,9,Froerer,Aye
2020-12-22,10,Jenkins,Aye
2020-12-22,10,Harvey,Aye
2020-12-22,10,Froerer,Aye
2020-12-22,11,Jenkins,Aye
2020-12-22,11,Harvey,Aye
2020-12-22,11,Froerer,Aye
2020-12-22,12,Jenkins,Aye
2020-12-22,12,Harvey,Aye
2020-12-22,12,Froerer,Aye
2020-12-22,13,Jenkins,Aye
2020-12-22,13,Harvey,Aye
2020-12-22,13,Froerer,Aye
2020-12-22,14,Jenkins,Aye
2020-12-22,14,Harvey,Aye
2020-12-22,14,Froerer,Aye
2020-12-22,15,Jenkins,Aye
2020-12-22,15,Harvey,Aye
2020-12-22,15,Froerer,Aye
2021-01-05,1,Froerer,Aye
2021-01-05,1,Jenkins,Aye
2021-01-05,1,Harvey,Aye
2021-01-05,2,Froerer,Aye
2021-01-05,2,Jenkins,Aye
2021-01-05,2,Harvey,Aye
2021-01-05,3,Froerer,Aye
2021-01-05,3,Jenkins,Aye
2021-01-05,3,Harvey,Aye
2021-01-05,4,Froerer,Aye
2021-01-05,4,Jenkins,Aye
2021-01-05,4,Harvey,Aye
2021-01-05,5,Froerer,Aye
2021-01-05,5,Jenkins,Aye
2021-01-05,5,Harvey,Aye
2021-01-05,6,Froerer,Aye
2021-01-05,6,Jenkins,Aye
2021-01-05,6,Harvey,Aye
2021-01-05,7,Froerer,Aye
2021-01-05,7,Jenkins,Aye
2021-01-05,7,Harvey,Aye
2021-01-05,8,Froerer,Aye
2021-01-05,8,Jenkins,Aye
2021-01-05,8,Harvey,Aye
2021-01-05,9,Froerer,Aye
2021-01-05,9,Jenkins,Aye
2021-01-05,9,Harvey,Aye
2021-01-12,1,Froerer,Aye
2021-01-12,1,Jenkins,Aye
2021-01-12,1,Harvey,Aye
2021-01-12,2,Froerer,Aye
2021-01-12,2,Jenkins,Aye
2021-01-12,2,Harvey,Aye
2021-01-12,3,Froerer,Aye
2021-01-12,3,Jenkins,Aye
2021-01-12,3,Harvey,Aye
2021-01-12,4,Froerer,Aye
2021-01-12,4,Jenkins,Aye
2021-01-12,4,Harvey,Aye
2021-01-12,5,Froerer,Aye
2021-01-12,5,Jenkins,Aye
2021-01-12,5,Harvey,Aye
2021-01-12,6,Froerer,Aye
2021-01-12,6,Jenkins,Aye
2021-01-12,6,Harvey,Aye
2021-01-12,7,Froerer,Aye
2021-01-12,7,Jenkins,Aye
2021-01-12,7,Harvey,Aye
2021-01-12,8,Froerer,Aye
2021-01-12,8,Jenkins,Aye
2021-01-12,8,Harvey,Aye
2021-01-12,9,Froerer,Aye
2021-01-12,9,Jenkins,Aye
2021-01-12,9,Harvey,Aye
2021-01-19,1,Froerer,Aye
2021-01-19,1,Jenkins,Aye
2021-01-19,1,Harvey,Aye
2021-01-19,2,Froerer,Aye
2021-01-19,2,Jenkins,Aye
2021-01-19,2,Harvey,Aye
2021-01-19,3,Froerer,Aye
2021-01-19,3,Jenkins,Aye
2021-01-19,3,Harvey,Aye
2021-01-19,4,Froerer,Aye
2021-01-19,4,Jenkins,Aye
2021-01-19,4,Harvey,Aye
2021-01-19,5,Froerer,Aye
2021-01-19,5,Jenkins,Aye
2021-01-19,5,Harvey,Aye
2021-01-19,6,Froerer,Aye
2021-01-19,6,Jenkins,Aye
2021-01-19,6,Harvey,Aye
2021-01-19,7,Froerer,Aye
2021-01-19,7,Jenkins,Aye
2021-01-19,7,Harvey,Aye
2021-01-19,8,Froerer,Aye
2021-01-19,8,Jenkins,Aye
2021-01-19,8,Harvey,Aye
2021-01-19,9,Froerer,Aye
2021-01-19,9,Jenkins,Aye
2021-01-19,9,Harvey,Aye
2021-01-19,10,Froerer,Aye
2021-01-19,10,Jenkins,Aye
2021-01-19,10,Harvey,Aye
2021-01-19,11,Froerer,Aye
2021-01-19,11,Jenkins,Aye
2021-01-19,11,Harvey,Aye
2021-01-19,12,Froerer,Aye
2021-01-19,12,Jenkins,Aye
2021-01-19,12,Harvey,Aye
2021-01-19,13,Froerer,Aye
2021-01-19,13,Jenkins,Aye
2021-01-19,13,Harvey,Aye
2021-01-19,14,Froerer,Aye
2021-01-19,14,Jenkins,Aye
2021-01-19,14,Harvey,Aye
2021-01-26,1,Froerer,Aye
2021-01-26,1,Jenkins,Aye
2021-01-26,1,Harvey,Aye
2021-01-26,2,Froerer,Aye
2021-01-26,2,Jenkins,Aye
2021-01-26,2,Harvey,Aye
2021-01-26,3,Froerer,Aye
2021-01-26,3,Jenkins,Aye
2021-01-26,3,Harvey,Aye
2021-01-26,4,Froerer,Aye
2021-01-26,4,Jenkins,Aye
2021-01-26,4,Harvey,Aye
2021-01-26,5,Froerer,Aye
2021-01-26,5,Jenkins,Aye
2021-01-26,5,Harvey,Aye
2021-01-26,6,Froerer,Aye
2021-01-26,6,Jenkins,Aye
2021-01-26,6,Harvey,Aye
2021-02-02,1,Froerer,Aye
2021-02-02,1,Jenkins,Aye
2021-02-02,1,Harvey,Aye
2021-02-02,2,Froerer,Aye
2021-02-02,2,Jenkins,Aye
2021-02-02,2,Harvey,Aye
2021-02-02,3,Froerer,Aye
2021-02-02,3,Jenkins,Aye
2021-02-02,3,Harvey,Aye
2021-02-02,4,Froerer,Aye
2021-02-02,4,Jenkins,Aye
2021-02-02,4,Harvey,Aye
2021-02-02,5,Froerer,Aye
2021-02-02,5,Jenkins,Aye
2021-02-02,5,Harvey,Aye
2021-02-02,6,Froerer,Aye
2021-02-02,6,Jenkins,Aye
2021-02-02,6,Harvey,Aye
2021-02-02,7,Froerer,Aye
2021-02-02,7,Jenkins,Aye
2021-02-02,7,Harvey,Aye
2021-02-02,8,Froerer,Aye
2021-02-02,8,Jenkins,Aye
2021-02-02,8,Harvey,Aye
2021-02-09,1,Froerer,Aye
2021-02-09,1,Jenkins,Aye
2021-02-09,1,Harvey,Aye
2021-02-09,2,Froerer,Aye
2021-02-09,2,Jenkins,Aye
2021-02-09,2,Harvey,Aye
2021-02-09,3,Froerer,Aye
2021-02-09,3,Jenkins,Aye
2021-02-09,3,Harvey,Aye
2021-02-09,4,Froerer,Aye
2021-02-09,4,Jenkins,Aye
2021-02-09,4,Harvey,Aye
2021-02-09,5,Froerer,Aye
2021-02-09,5,Jenkins,Aye
2021-02-09,5,Harvey,Aye
2021-02-09,6,Froerer,Aye
2021-02-09,6,Jenkins,Aye
2021-02-09,6,Harvey,Aye
2021-02-09,7,Froerer,Aye
2021-02-09,7,Jenkins,Aye
2021-02-09,7,Harvey,Aye
2021-02-09,8,Froerer,Aye
2021-02-09,8,Jenkins,Aye
2021-02-09,8,Harvey,Aye
2021-02-09,9,Froerer,Aye
2021-02-09,9,Jenkins,Aye
2021-02-09,9,Harvey,Aye
2021-02-16,1,Froerer,Aye
2021-02-16,1,Jenkins,Aye
2021-02-16,1,Harvey,Aye
2021-02-16,2,Froerer,Aye
2021-02-16,2,Jenkins,Aye
2021-02-16,2,Harvey,Aye
2021-02-16,3,Froerer,Aye
2021-02-16,3,Jenkins,Aye
2021-02-16,3,Harvey,Aye
2021-02-16,4,Froerer,Aye
2021-02-16,4,Jenkins,Aye
2021-02-16,4,Harvey,Aye
2021-02-16,5,Froerer,Aye
2021-02-16,5,Jenkins,Aye
2021-02-16,5,Harvey,Aye
2021-02-16,6,Froerer,Aye
2021-02-16,6,Jenkins,Aye
2021-02-16,6,Harvey,Aye
2021-02-16,7,Froerer,Aye
2021-02-16,7,Jenkins,Aye
2021-02-16,7,Harvey,Aye
2021-02-16,8,Froerer,Aye
2021-02-16,8,Jenkins,Aye
2021-02-16,8,Harvey,Nay
2021-02-16,9,Froerer,Aye
2021-02-16,9,Jenkins,Aye
2021-02-16,9,Harvey,Nay
2021-02-16,10,Froerer,Aye
2021-02-16,10,Jenkins,Aye
2021-02-16,10,Harvey,Aye
2021-02-23,1,Froerer,Aye
2021-02-23,1,Jenkins,Aye
2021-02-23,1,Harvey,Aye
2021-02-23,2,Froerer,Aye
2021-02-23,2,Jenkins,Aye
2021-02-23,2,Harvey,Aye
2021-03-02,1,Froerer,Aye
2021-03-02,1,Jenkins,Aye
2021-03-02,1,Harvey,Aye
2021-03-02,2,Froerer,Aye
2021-03-02,2,Jenkins,Aye
2021-03-02,2,Harvey,Aye
2021-03-02,3,Froerer,Aye
2021-03-02,3,Jenkins,Aye
2021-03-02,3,Harvey,Aye
2021-03-02,4,Froerer,Aye
2021-03-02,4,Jenkins,Aye
2021-03-02,4,Harvey,Aye
2021-03-16,1,Froerer,Aye
2021-03-16,1,Jenkins,Aye
2021-03-16,1,Harvey,Aye
2021-03-16,2,Froerer,Aye
2021-03-16,2,Jenkins,Aye
2021-03-16,2,Harvey,Aye
2021-03-16,3,Froerer,Aye
2021-03-16,3,Jenkins,Aye
2021-03-16,3,Harvey,Aye
2021-03-16,4,Froerer,Aye
2021-03-16,4,Jenkins,Aye
2021-03-16,4,Harvey,Aye
2021-03-16,5,Froerer,Aye
2021-03-16,5,Jenkins,Aye
2021-03-16,5,Harvey,Aye
2021-03-16,6,Froerer,Aye
2021-03-16,6,Jenkins,Aye
2021-03-16,6,Harvey,Aye
2021-03-16,7,Froerer,Aye
2021-03-16,7,Jenkins,Aye
2021-03-16,7,Harvey,Aye
2021-03-16,8,Froerer,Aye
2021-03-16,8,Jenkins,Aye
2021-03-16,8,Harvey,Aye
2021-03-16,9,Froerer,Aye
2021-03-16,9,Jenkins,Aye
2021-03-16,9,Harvey,Aye
2021-03-16,10,Froerer,Aye
2021-03-16,10,Jenkins,Aye
2021-03-16,10,Harvey,Aye
2021-03-16,11,Froerer,Aye
2021-03-16,11,Jenkins,Aye
2021-03-16,11,Harvey,Aye
2021-03-16,12,Froerer,Aye
2021-03-16,12,Jenkins,Aye
2021-03-16,12,Harvey,Aye
2021-03-16,13,Froerer,Aye
2021-03-16,13,Jenkins,Aye
2021-03-16,13,Harvey,Aye
2021-03-16,14,Froerer,Aye
2021-03-16,14,Jenkins,Aye
2021-03-16,14,Harvey,Aye
2021-03-16,15,Froerer,Aye
2021-03-16,15,Jenkins,Aye
2021-03-16,15,Harvey,Aye
2021-03-23,1,Froerer,Aye
2021-03-23,1,Jenkins,Aye
2021-03-23,1,Harvey,Aye
2021-03-23,2,Froerer,Aye
2021-03-23,2,Jenkins,Aye
2021-03-23,2,Harvey,Aye
2021-03-23,3,Froerer,Aye
2021-03-23,3,Jenkins,Aye
2021-03-23,3,Harvey,Aye
2021-03-23,4,Froerer,Aye
2021-03-23,4,Jenkins,Aye
2021-03-23,4,Harvey,Aye
2021-03-23,5,Froerer,Aye
2021-03-23,5,Jenkins,Aye
2021-03-23,5,Harvey,Aye
2021-03-23,6,Froerer,Aye
2021-03-23,6,Jenkins,Aye
2021-03-23,6,Harvey,Aye
2021-03-23,7,Froerer,Aye
2021-03-23,7,Jenkins,Aye
2021-03-23,7,Harvey,Aye
2021-03-23,8,Froerer,Aye
2021-03-23,8,Jenkins,Aye
2021-03-23,8,Harvey,Aye
2021-03-23,9,Froerer,Aye
2021-03-23,9,Jenkins,Aye
2021-03-23,9,Harvey,Aye
2021-03-23,10,Froerer,Aye
2021-03-23,10,Jenkins,Aye
2021-03-23,10,Harvey,Aye
2021-03-23,11,Froerer,Aye
2021-03-23,11,Jenkins,Aye
2021-03-23,11,Harvey,Aye
2021-03-23,12,Froerer,Aye
2021-03-23,12,Jenkins,Aye
2021-03-23,12,Harvey,Aye
2021-03-23,13,Froerer,Aye
2021-03-23,13,Jenkins,Aye
2021-03-23,13,Harvey,Aye
2021-03-23,14,Froerer,Aye
2021-03-23,14,Jenkins,Aye
2021-03-23,14,Harvey,Aye
2021-03-23,15,Froerer,Aye
2021-03-23,15,Jenkins,Aye
2021-03-23,15,Harvey,Aye
2021-03-23,16,Froerer,Aye
2021-03-23,16,Jenkins,Aye
2021-03-23,16,Harvey,Aye
2021-03-23,17,Froerer,Aye
2021-03-23,17,Jenkins,Aye
2021-03-23,17,Harvey,Aye
2021-03-23,18,Froerer,Aye
2021-03-23,18,Jenkins,Aye
2021-03-23,18,Harvey,Aye
2021-03-23,19,Froerer,Aye
2021-03-23,19,Jenkins,Aye
2021-03-23,19,Harvey,Aye
2021-03-30,1,Froerer,Aye
2021-03-30,1,Jenkins,Aye
2021-03-30,1,Harvey,Aye
2021-03-30,2,Froerer,Aye
2021-03-30,2,Jenkins,Aye
2021-03-30,2,Harvey,Aye
2021-03-30,3,Froerer,Aye
2021-03-30,3,Jenkins,Aye
2021-03-30,3,Harvey,Aye
2021-03-30,4,Froerer,Aye
2021-03-30,4,Jenkins,Aye
2021-03-30,4,Harvey,Aye
2021-03-30,5,Froerer,Aye
2021-03-30,5,Jenkins,Aye
2021-03-30,5,Harvey,Aye
2021-03-30,6,Froerer,Aye
2021-03-30,6,Jenkins,Aye
2021-03-30,6,Harvey,Aye
2021-03-30,7,Froerer,Aye
2021-03-30,7,Jenkins,Aye
2021-03-30,7,Harvey,Aye
2021-04-06,1,Froerer,Aye
2021-04-06,1,Jenkins,Aye
2021-04-06,1,Harvey,Aye
2021-04-06,2,Froerer,Aye
2021-04-06,2,Jenkins,Aye
2021-04-06,2,Harvey,Aye
2021-04-06,3,Froerer,Aye
2021-04-06,3,Jenkins,Aye
2021-04-06,3,Harvey,Aye
2021-04-06,4,Froerer,Aye
2021-04-06,4,Jenkins,Aye
2021-04-06,4,Harvey,Aye
2021-04-06,5,Froerer,Aye
2021-04-06,5,Jenkins,Aye
2021-04-06,5,Harvey,Aye
2021-04-06,6,Froerer,Aye
2021-04-06,6,Jenkins,Aye
2021-04-06,6,Harvey,Nay
2021-04-06,7,Froerer,Aye
2021-04-06,7,Jenkins,Aye
2021-04-06,7,Harvey,Aye
2021-04-06,8,Froerer,Aye
2021-04-06,8,Jenkins,Aye
2021-04-06,8,Harvey,Aye
2021-04-06,9,Froerer,Aye
2021-04-06,9,Jenkins,Aye
2021-04-06,9,Harvey,Aye
2021-04-06,10,Froerer,Aye
2021-04-06,10,Jenkins,Aye
2021-04-06,10,Harvey,Aye
2021-04-06,11,Froerer,Aye
2021-04-06,11,Jenkins,Aye
2021-04-06,11,Harvey,Aye
2021-04-06,12,Froerer,Aye
2021-04-06,12,Jenkins,Aye
2021-04-06,12,Harvey,Aye
2021-04-13,1,Froerer,Aye
2021-04-13,1,Jenkins,Aye
2021-04-13,1,Harvey,Aye
2021-04-13,2,Froerer,Aye
2021-04-13,2,Jenkins,Aye
2021-04-13,2,Harvey,Aye
2021-04-20,1,Froerer,Aye
2021-04-20,1,Jenkins,Aye
2021-04-20,1,Harvey,Aye
2021-04-20,2,Froerer,Aye
2021-04-20,2,Jenkins,Aye
2021-04-20,2,Harvey,Aye
2021-04-20,3,Froerer,Aye
2021-04-20,3,Jenkins,Aye
2021-04-20,3,Harvey,Aye
2021-04-20,4,Froerer,Aye
2021-04-20,4,Jenkins,Abstain
2021-04-20,4,Harvey,Aye
2021-04-20,5,Froerer,Aye
2021-04-20,5,Jenkins,Aye
2021-04-20,5,Harvey,Aye
2021-04-20,6,Froerer,Aye
2021-04-20,6,Jenkins,Aye
2021-04-20,6,Harvey,Aye
2021-04-20,7,Froerer,Aye
2021-04-20,7,Jenkins,Aye
2021-04-20,7,Harvey,Aye
2021-04-20,8,Froerer,Aye
2021-04-20,8,Jenkins,Aye
2021-04-20,8,Harvey,Aye
2021-04-20,9,Froerer,Aye
2021-04-20,9,Jenkins,Aye
2021-04-20,9,Harvey,Aye
2021-04-20,10,Froerer,Aye
2021-04-20,10,Jenkins,Aye
2021-04-20,10,Harvey,Aye
2021-04-20,11,Froerer,Aye
2021-04-20,11,Jenkins,Aye
2021-04-20,11,Harvey,Aye
2021-05-04,1,Froerer,Aye
2021-05-04,1,Jenkins,Aye
2021-05-04,1,Harvey,Aye
2021-05-04,2,Froerer,Aye
2021-05-04,2,Jenkins,Aye
2021-05-04,2,Harvey,Aye
2021-05-04,3,Froerer,Aye
2021-05-04,3,Jenkins,Aye
2021-05-04,3,Harvey,Aye
2021-05-04,4,Froerer,Aye
2021-05-04,4,Jenkins,Aye
2021-05-04,4,Harvey,Aye
2021-05-04,5,Froerer,Aye
2021-05-04,5,Jenkins,Aye
2021-05-04,5,Harvey,Aye
2021-05-04,6,Froerer,Aye
2021-05-04,6,Jenkins,Aye
2021-05-04,6,Harvey,Aye
2021-05-04,7,Froerer,Aye
2021-05-04,7,Jenkins,Aye
2021-05-04,7,Harvey,Aye
2021-05-04,8,Froerer,Aye
2021-05-04,8,Jenkins,Aye
2021-05-04,8,Harvey,Aye
2021-05-04,9,Froerer,Aye
2021-05-04,9,Jenkins,Aye
2021-05-04,9,Harvey,Aye
2021-05-04,10,Froerer,Aye
2021-05-04,10,Jenkins,Aye
2021-05-04,10,Harvey,Aye
2021-05-04,11,Froerer,Aye
2021-05-04,11,Jenkins,Aye
2021-05-04,11,Harvey,Aye
2021-05-04,12,Froerer,Aye
2021-05-04,12,Jenkins,Aye
2021-05-04,12,Harvey,Aye
2021-05-04,13,Froerer,Aye
2021-05-04,13,Jenkins,Aye
2021-05-04,13,Harvey,Aye
2021-05-04,14,Froerer,Aye
2021-05-04,14,Jenkins,Aye
2021-05-04,14,Harvey,Aye
2021-05-04,15,Froerer,Aye
2021-05-04,15,Jenkins,Aye
2021-05-04,15,Harvey,Aye
2021-05-04,16,Froerer,Aye
2021-05-04,16,Jenkins,Aye
2021-05-04,16,Harvey,Aye
2021-05-11,1,Froerer,Aye
2021-05-11,1,Jenkins,Aye
2021-05-11,1,Harvey,Aye
2021-05-11,2,Froerer,Aye
2021-05-11,2,Jenkins,Aye
2021-05-11,2,Harvey,Aye
2021-05-11,3,Froerer,Aye
2021-05-11,3,Jenkins,Aye
2021-05-11,3,Harvey,Aye
2021-05-11,4,Froerer,Aye
2021-05-11,4,Jenkins,Aye
2021-05-11,4,Harvey,Aye
2021-05-11,5,Froerer,Aye
2021-05-11,5,Jenkins,Aye
2021-05-11,5,Harvey,Aye
2021-05-11,6,Froerer,Aye
2021-05-11,6,Jenkins,Aye
2021-05-11,6,Harvey,Aye
2021-05-11,7,Froerer,Aye
2021-05-11,7,Jenkins,Aye
2021-05-11,7,Harvey,Aye
2021-05-11,8,Froerer,Aye
2021-05-11,8,Jenkins,Aye
2021-05-11,8,Harvey,Aye
2021-05-11,9,Froerer,Aye
2021-05-11,9,Jenkins,Aye
2021-05-11,9,Harvey,Aye
2021-05-11,10,Froerer,Aye
2021-05-11,10,Jenkins,Aye
2021-05-11,10,Harvey,Aye
2021-05-11,11,Froerer,Aye
2021-05-11,11,Jenkins,Aye
2021-05-11,11,Harvey,Aye
2021-05-11,12,Froerer,Aye
2021-05-11,12,Jenkins,Aye
2021-05-11,12,Harvey,Aye
2021-05-11,13,Froerer,Aye
2021-05-11,13,Jenkins,Aye
2021-05-11,13,Harvey,Aye
2021-05-25,1,Froerer,Aye
2021-05-25,1,Jenkins,Aye
2021-05-25,1,Harvey,Aye
2021-05-25,2,Froerer,Aye
2021-05-25,2,Jenkins,Aye
2021-05-25,2,Harvey,Aye
2021-05-25,3,Froerer,Aye
2021-05-25,3,Jenkins,Aye
2021-05-25,3,Harvey,Aye
2021-05-25,4,Froerer,Aye
2021-05-25,4,Jenkins,Aye
2021-05-25,4,Harvey,Aye
2021-05-25,5,Froerer,Aye
2021-05-25,5,Jenkins,Aye
2021-05-25,5,Harvey,Aye
2021-05-25,6,Froerer,Aye
2021-05-25,6,Jenkins,Aye
2021-05-25,6,Harvey,Aye
2021-05-25,7,Froerer,Aye
2021-05-25,7,Jenkins,Aye
2021-05-25,7,Harvey,Aye
2021-05-25,8,Froerer,Aye
2021-05-25,8,Jenkins,Nay
2021-05-25,8,Harvey,Aye
2021-05-25,9,Froerer,Aye
2021-05-25,9,Jenkins,Aye
2021-05-25,9,Harvey,Aye
2021-05-25,10,Froerer,Aye
2021-05-25,10,Jenkins,Aye
2021-05-25,10,Harvey,Aye
2021-05-25,11,Froerer,Aye
2021-05-25,11,Jenkins,Aye
2021-05-25,11,Harvey,Aye
2021-06-15,1,Froerer,Aye
2021-06-15,1,Jenkins,Aye
2021-06-15,1,Harvey,Aye
2021-06-15,2,Froerer,Aye
2021-06-15,2,Jenkins,Aye
2021-06-15,2,Harvey,Aye
2021-06-15,3,Froerer,Aye
2021-06-15,3,Jenkins,Aye
2021-06-15,3,Harvey,Aye
2021-06-15,4,Froerer,Aye
2021-06-15,4,Jenkins,Aye
2021-06-15,4,Harvey,Aye
2021-06-15,5,Froerer,Aye
2021-06-15,5,Jenkins,Aye
2021-06-15,5,Harvey,Aye
2021-06-15,6,Froerer,Aye
2021-06-15,6,Jenkins,Aye
2021-06-15,6,Harvey,Aye
2021-06-15,7,Froerer,Aye
2021-06-15,7,Jenkins,Aye
2021-06-15,7,Harvey,Aye
2021-06-22,1,Froerer,Aye
2021-06-22,1,Jenkins,Aye
2021-06-22,1,Harvey,Aye
2021-06-22,2,Froerer,Aye
2021-06-22,2,Jenkins,Aye
2021-06-22,2,Harvey,Aye
2021-06-22,3,Froerer,Aye
2021-06-22,3,Jenkins,Aye
2021-06-22,3,Harvey,Aye
2021-06-22,4,Froerer,Aye
2021-06-22,4,Jenkins,Aye
2021-06-22,4,Harvey,Aye
2021-06-22,5,Froerer,Aye
2021-06-22,5,Jenkins,Aye
2021-06-22,5,Harvey,Aye
2021-06-22,6,Froerer,Aye
2021-06-22,6,Jenkins,Aye
2021-06-22,6,Harvey,Aye
2021-06-22,7,Froerer,Aye
2021-06-22,7,Jenkins,Aye
2021-06-22,7,Harvey,Aye
2021-06-29,1,Froerer,Aye
2021-06-29,1,Jenkins,Aye
2021-06-29,1,Harvey,Aye
2021-06-29,2,Froerer,Aye
2021-06-29,2,Jenkins,Aye
2021-06-29,2,Harvey,Aye
2021-06-29,3,Froerer,Aye
2021-06-29,3,Jenkins,Aye
2021-06-29,3,Harvey,Aye
2021-06-29,4,Froerer,Aye
2021-06-29,4,Jenkins,Aye
2021-06-29,4,Harvey,Aye
2021-06-29,5,Froerer,Aye
2021-06-29,5,Jenkins,Aye
2021-06-29,5,Harvey,Aye
2021-06-29,6,Froerer,Aye
2021-06-29,6,Jenkins,Aye
2021-06-29,6,Harvey,Aye
2021-06-29,7,Froerer,Aye
2021-06-29,7,Jenkins,Aye
2021-06-29,7,Harvey,Nay
2021-07-06,1,Froerer,Aye
2021-07-06,1,Jenkins,Aye
2021-07-06,1,Harvey,Aye
2021-07-06,2,Froerer,Aye
2021-07-06,2,Jenkins,Aye
2021-07-06,2,Harvey,Aye
2021-07-06,3,Froerer,Aye
2021-07-06,3,Jenkins,Aye
2021-07-06,3,Harvey,Aye
2021-07-06,4,Froerer,Aye
2021-07-06,4,Jenkins,Aye
2021-07-06,4,Harvey,Aye
2021-07-06,5,Froerer,Aye
2021-07-06,5,Jenkins,Aye
2021-07-06,5,Harvey,Aye
2021-07-06,6,Froerer,Aye
2021-07-06,6,Jenkins,Aye
2021-07-06,6,Harvey,Aye
2021-07-06,7,Froerer,Aye
2021-07-06,7,Jenkins,Aye
2021-07-06,7,Harvey,Aye
2021-07-06,8,Froerer,Aye
2021-07-06,8,Jenkins,Aye
2021-07-06,8,Harvey,Aye
2021-07-06,9,Froerer,Aye
2021-07-06,9,Jenkins,Aye
2021-07-06,9,Harvey,Aye
2021-07-06,11,Froerer,Aye
2021-07-06,11,Jenkins,Aye
2021-07-06,11,Harvey,Aye
2021-07-20,1,Froerer,Aye
2021-07-20,1,Jenkins,Aye
2021-07-20,1,Harvey,Aye
2021-07-20,2,Froerer,Aye
2021-07-20,2,Jenkins,Aye
2021-07-20,2,Harvey,Aye
2021-07-20,3,Froerer,Aye
2021-07-20,3,Jenkins,Aye
2021-07-20,3,Harvey,Aye
2021-07-20,4,Froerer,Aye
2021-07-20,4,Jenkins,Aye
2021-07-20,4,Harvey,Aye
2021-07-20,5,Froerer,Aye
2021-07-20,5,Jenkins,Aye
2021-07-20,5,Harvey,Aye
2021-07-20,6,Froerer,Aye
2021-07-20,6,Jenkins,Aye
2021-07-20,6,Harvey,Aye
2021-07-27,1,Froerer,Aye
2021-07-27,1,Jenkins,Aye
2021-07-27,1,Harvey,Aye
2021-07-27,2,Froerer,Aye
2021-07-27,2,Jenkins,Aye
2021-07-27,2,Harvey,Aye
2021-07-27,3,Froerer,Aye
2021-07-27,3,Jenkins,Aye
2021-07-27,3,Harvey,Aye
2021-07-27,4,Froerer,Aye
2021-07-27,4,Jenkins,Aye
2021-07-27,4,Harvey,Aye
2021-08-03,1,Froerer,Aye
2021-08-03,1,Jenkins,Aye
2021-08-03,1,Harvey,Aye
2021-08-03,2,Froerer,Aye
