source_file,scope,contest,parsed_sum,printed_total,match
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY13,COMMISSIONER SEAT B,136,136,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY13,CLERK/AUDITOR,133,133,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY14,COMMISSIONER SEAT A,57,57,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY14,COMMISSIONER SEAT B,56,56,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY14,CLERK/AUDITOR,59,59,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY15,COMMISSIONER SEAT A,122,122,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY15,COMMISSIONER SEAT B,121,121,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY15,CLERK/AUDITOR,122,122,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY16,COMMISSIONER SEAT A,84,84,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY16,COMMISSIONER SEAT B,83,83,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY16,CLERK/AUDITOR,81,81,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY17,COMMISSIONER SEAT A,185,185,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY17,COMMISSIONER SEAT B,185,185,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY17,CLERK/AUDITOR,187,187,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY18,COMMISSIONER SEAT A,175,175,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY18,COMMISSIONER SEAT B,172,172,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY18,CLERK/AUDITOR,174,174,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY19,COMMISSIONER SEAT A,117,117,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY19,COMMISSIONER SEAT B,116,116,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY19,CLERK/AUDITOR,116,116,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY20,COMMISSIONER SEAT A,218,218,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY20,COMMISSIONER SEAT B,206,206,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY20,CLERK/AUDITOR,209,209,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY21,COMMISSIONER SEAT A,149,149,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY21,COMMISSIONER SEAT B,148,148,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY21,CLERK/AUDITOR,148,148,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY22,COMMISSIONER SEAT A,86,86,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY22,COMMISSIONER SEAT B,86,86,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY22,CLERK/AUDITOR,86,86,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY23,COMMISSIONER SEAT A,204,204,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY23,COMMISSIONER SEAT B,199,199,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY23,CLERK/AUDITOR,205,205,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG01,COMMISSIONER SEAT A,123,123,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG01,COMMISSIONER SEAT B,123,123,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG01,CLERK/AUDITOR,124,124,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG02,COMMISSIONER SEAT A,124,124,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG02,COMMISSIONER SEAT B,124,124,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG02,CLERK/AUDITOR,124,124,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG03,COMMISSIONER SEAT A,162,162,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG03,COMMISSIONER SEAT B,157,157,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG03,CLERK/AUDITOR,161,161,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG04,COMMISSIONER SEAT A,170,170,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG04,COMMISSIONER SEAT B,168,168,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG04,CLERK/AUDITOR,170,170,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG05,COMMISSIONER SEAT A,255,255,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG05,COMMISSIONER SEAT B,254,254,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG05,CLERK/AUDITOR,254,254,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG06,COMMISSIONER SEAT A,293,293,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG06,COMMISSIONER SEAT B,282,282,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG06,CLERK/AUDITOR,293,293,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG07,COMMISSIONER SEAT A,257,257,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG07,COMMISSIONER SEAT B,251,251,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG07,CLERK/AUDITOR,254,254,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG08,COMMISSIONER SEAT A,85,85,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG08,COMMISSIONER SEAT B,84,84,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG08,CLERK/AUDITOR,86,86,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG09,COMMISSIONER SEAT A,352,352,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG09,COMMISSIONER SEAT B,339,339,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG09,CLERK/AUDITOR,337,337,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG10,COMMISSIONER SEAT A,212,212,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG10,COMMISSIONER SEAT B,209,209,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG10,CLERK/AUDITOR,212,212,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG11,COMMISSIONER SEAT A,41,41,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG11,COMMISSIONER SEAT B,40,40,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct SOG11,CLERK/AUDITOR,41,41,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct UIN01,COMMISSIONER SEAT A,237,237,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct UIN01,COMMISSIONER SEAT B,239,239,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct UIN01,CLERK/AUDITOR,240,240,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT01,COMMISSIONER SEAT A,139,139,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT01,COMMISSIONER SEAT B,138,138,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT01,CLERK/AUDITOR,139,139,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT02,COMMISSIONER SEAT A,128,128,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT02,COMMISSIONER SEAT B,124,124,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT02,CLERK/AUDITOR,126,126,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT03,COMMISSIONER SEAT A,169,169,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT03,COMMISSIONER SEAT B,165,165,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT03,CLERK/AUDITOR,167,167,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT04,COMMISSIONER SEAT A,267,267,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT04,COMMISSIONER SEAT B,260,260,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT04,CLERK/AUDITOR,264,264,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT05,COMMISSIONER SEAT A,241,241,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT05,COMMISSIONER SEAT B,231,231,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WAT05,CLERK/AUDITOR,230,230,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV01,COMMISSIONER SEAT A,166,166,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV01,COMMISSIONER SEAT B,162,162,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV01,CLERK/AUDITOR,165,165,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV02,COMMISSIONER SEAT A,17,17,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV02,COMMISSIONER SEAT B,17,17,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV02,CLERK/AUDITOR,17,17,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV03,COMMISSIONER SEAT A,110,110,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV03,COMMISSIONER SEAT B,111,111,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV03,CLERK/AUDITOR,108,108,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV04,COMMISSIONER SEAT A,62,62,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV04,COMMISSIONER SEAT B,61,61,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV04,CLERK/AUDITOR,61,61,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV05,COMMISSIONER SEAT A,125,125,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV05,COMMISSIONER SEAT B,125,125,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV05,CLERK/AUDITOR,123,123,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV06,COMMISSIONER SEAT A,202,202,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV06,COMMISSIONER SEAT B,202,202,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV06,CLERK/AUDITOR,196,196,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV07,COMMISSIONER SEAT A,150,150,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV07,COMMISSIONER SEAT B,150,150,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV07,CLERK/AUDITOR,143,143,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV08,COMMISSIONER SEAT A,131,131,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV08,COMMISSIONER SEAT B,132,132,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV08,CLERK/AUDITOR,130,130,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV09,COMMISSIONER SEAT A,229,229,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV09,COMMISSIONER SEAT B,231,231,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV09,CLERK/AUDITOR,224,224,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV10,COMMISSIONER SEAT A,328,328,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV10,COMMISSIONER SEAT B,333,333,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV10,CLERK/AUDITOR,320,320,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV11,COMMISSIONER SEAT A,260,260,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV11,COMMISSIONER SEAT B,271,271,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV11,CLERK/AUDITOR,262,262,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV12,COMMISSIONER SEAT A,198,198,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV12,COMMISSIONER SEAT B,200,200,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV12,CLERK/AUDITOR,196,196,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV13,COMMISSIONER SEAT A,48,48,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV13,COMMISSIONER SEAT B,48,48,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct WHV13,CLERK/AUDITOR,48,48,True
ev_api/general11052024,electionwide,COUNTY COMMISSION SEAT C,107787,107830,False
ev_api/general11052024,electionwide,COUNTY ASSESSOR,83938,83977,False
ev_api/general11052024,electionwide,COUNTY RECORDER / SURVEYOR,81647,81685,False
ev_api/general11052024,electionwide,COUNTY TREASURER,84269,84309,False
ev_api/general11052024,electionwide,BALLOT PROPOSITION 19,107506,107549,False
ev_api/general11052024,electionwide,OGDEN VALLEY CITY,4524,4524,True
ev_api/general11052024,electionwide,FORM OF GOVERNMENT OGDEN VALLEY CITY,4305,4305,True
ev_api/general11052024,electionwide,CITY COUNCIL QUESTION,4308,4308,True
ev_api/primary06232026,electionwide,REP COUNTY COMMISSIONER SEAT A,23283,23382,False
ev_api/primary06232026,electionwide,REP COUNTY COMMISSIONER SEAT B,23374,23473,False
