EventItemId,EventItemEventId,_body_id,EventItemTitle,EventItemMatterId,EventItemMatterName,EventItemMatterType,EventItemMover,EventItemSeconder,EventItemPassedFlagName,EventItemActionName,EventItemAgendaSequence,EventItemMinutesSequence
59468,3492,138,"This meeting will be simulcast electronically via Webex Events. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will also broadcast live-streams of its meetings on Facebook Live, which may be accessed at http://www.facebook.com/slcocouncil/, and through Cisco Webex, which may be accessed at:

https://slco.webex.com/weblink/register/r4c55af441799083a8a2648d70eb008f8

Individuals wishing to comment electronically must access the meeting using the Webex link above by the beginning of the “Public Comment” portion of the meeting. If an individual is unable to attend the meeting, they may also email their comments to councilwebex@slco.org by 10:00 AM the day of the meeting to have those comments distributed to the Council and read into the record at the appropriate time.

The first time you join via the link may take longer to get through the set-up steps. Please plan accordingly. 

Please include ""Resident"" ahead of your first name when you join the meeting or you will
not be identified as wanting to give comment.

This website has helpful tips for using Webex for Events:
https://help.webex.com/ld-7srxjs-CiscoWebexEvents/Webex-Events
",,,,,,,,2,
59469,3492,138,CALL TO ORDER ,,,,,,,,3,1
59470,3492,138,"Invocation - Reading or Thought - Pledge of Allegiance 

",,,,,,,,4,2
59471,3492,138,PUBLIC COMMENT,,,,,,,,5,3
59473,3492,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,6,4
59474,3492,138,County Council Members,,,,,,,,7,5
59475,3492,138,County Mayor,,,,,,,,8,6
59476,3492,138,Other Elected County Officials,,,,,,,,9,7
59477,3492,138,WORK SESSION,,,,,,,,10,8
59478,3492,138,PUBLIC HEARINGS AND ISSUANCE OF PUBLIC NOTICES,,,,,,,,25,35
59479,3492,138,PENDING LEGISLATIVE BUSINESS ,,,,,,,,26,36
59480,3492,138,POTENTIAL CLOSED SESSION,,,,,,,,32,47
59481,3492,138,APPROVAL OF TAX LETTERS,,,,Suzanne Harrison,Ann Granato,Pass,approved,34,52
59482,3492,138,Assessor's Tax Letter ,9455,,Tax Letters,,,,,35,54
59483,3492,138,Tax Administration’s Request for an Educational Exemption,9472,,Tax Letters,,,,,36,55
59484,3492,138,Tax Administration’s Request for Primary Residential Exemption,9474,,Tax Letters,,,,,37,56
59485,3492,138,Tax Administration’s Request for Waiver or Refund of Penalty and Interest,9475,,Tax Letters,,,,,38,57
59486,3492,138,Tax Administration's Tax Relief Letters,9478,,Tax Letters,,,,,39,58
59487,3492,138,Tax Administration's Letters for Hardship Settlements,9479,,Tax Letters,,,,,40,59
59488,3492,138,ACCEPTANCE OF ETHICS DISCLOSURES ,,,,,,,,41,60
59489,3492,138,APPROVAL OF COUNCIL MEETING MINUTES,,,,,,,,42,61
59490,3492,138,"Approval of September 12, 2023 County Council Minutes",9476,,Minutes,Suzanne Harrison,Ann Granato,Pass,approved,43,62
59491,3492,138,"Approval of September 19, 2023 County Council Minutes",9477,,Minutes,Suzanne Harrison,Ann Granato,Pass,approved,44,64
59492,3492,138,OTHER ITEMS REQUIRING COUNCIL APPROVAL,,,,,,,,45,66
59493,3492,138,"PROCLAMATIONS, MEMORIALS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,46,67
59494,3492,138,OTHER BUSINESS,,,,,,,,47,68
59495,3492,138,ADJOURN,,,,,,,,48,69
59496,3492,138,CONSENT ITEMS,,,,,,,,31,46
59575,3492,138,"Consideration of Amendments to Countywide Policy 2: Policy Enactment, Maintenance, and Implementation",9480,,Discussion Items,Sheldon Stewart,,,,27,37
59594,3492,138,Consideration of a Countywide Policy on County Funding of Public Safety Services in Recreational Areas.,9488,,Discussion Items,,,,,28,43
59595,3492,138,"Potential of a Closed Session for Discussion Regarding Deployment of Security Personnel, Devices, or Systems",9482,,Discussion Items,Sheldon Stewart,Ann Granato,Pass,approved,33,48
59598,3492,138,"Formal Adoption of an Ordinance, Amending Title 19, Entitled “Zoning” of the Salt Lake County code of Ordinances, 2001, By Reclassifying Certain Property Located In Salt Lake
County From The A-1 Zone (Agriculture, Ten Thousand Square Feet Minimum Lot Size) To The R-2-6.5 Zone (Residential, 4,000 Square Feet For A Lot Containing 1 Unit Of A Two-Family Dwelling, 6,000 Square Feet For A Single-Family Dwelling, 6,500 Square Ft For A Two-Family Dwelling, Or 8,000 Square Feet For Any Other Main Building)",9505,,Discussion Items,Suzanne Harrison,Ann Granato,Pass,approved,30,45
59600,3492,138,Consideration Of A Resolution Of The Salt Lake County Council Designating A Recreational Area For The Potential Funding Of Public Safety Services In Certain Areas Of Western Salt Lake County; Providing For The Use Of County General Funds To Support Such Public Safety Services; Establishing The Boundaries Of The Area; And Adopting Related Matters.,9485,,Discussion Items,,,,,29,44
59601,3492,138,"Proposed Hire Report / Incentive Plans - $3,000 and Under / Weekly Reclassification Report",9484,,Discussion Items,,,,,11,9
59605,3492,138,Budget Adjustment: SLCO Arts and Culture requests to combine various Abravanel Hall capital projects with the Abravanel Hall Master Plan to streamline the implementation and efficiency of the Abravanel Hall Master Plan.,9491,,Discussion Items,Suzanne Harrison,Ann Granato,,approved,12,10
59606,3492,138,Budget Adjustment: The District Attorney’s Office requests a technical adjustment to move funding for a leased folding machine from an operating account to debt service accounts to satisfy the Governmental Accounting Standards Board Statement No. 87 accounting requirements.,9492,,Discussion Items,Ann Granato,Jim Bradley,Pass,approved,14,14
59607,3492,138,Budget Adjustment: The District Attorney’s Office requests a technical adjustment to create an asset liability for the 5-year lease of a folding machine to satisfy the Governmental Accounting Standards Board Statement No. 87 accounting requirements.,9494,,Discussion Items,Ann Granato,Jim Bradley,Pass,approved,13,12
59608,3492,138,Budget Adjustment: Behavioral Health Services requests to true up its Medicaid budget by $5.2M.,9495,,Discussion Items,Ann Granato,Suzanne Harrison,Pass,approved,15,16
59609,3492,138,"Budget Adjustment: Animal Services requests to increase their depreciation budget by $30,000 due to additional equipment purchased in December 2022 and a remodel of the mobile unit.",9496,,Discussion Items,Suzanne Harrison,Ann Granato,Pass,approved,16,18
59610,3492,138,"Budget Adjustment: Parks and Recreation requests to add $1,990,200 to its revenue and expense budget to recognize contributions from Millcreek City to the Millcreek trail and bridge project on the Jordan River Trail.",9497,,Discussion Items,Ann Granato,Suzanne Harrison,Pass,approved,17,20
59611,3492,138,"Budget Adjustment: Community Services requests to add $125,000 to the ZAP Tier II program as part of the fund balance spend down plan.",9498,,Discussion Items,Ann Granato,Suzanne Harrison,Pass,approved,18,22
59612,3492,138,"Budget Adjustment: Community Services requests to increase $13,534 in salary and benefits for the time-limited Zoo Arts & Parts Impact Manager position in order to bring in the ideal candidate under the current market conditions. This position is fully funded by the available ZAP admin fund balance.",9499,,Discussion Items,Suzanne Harrison,Ann Granato,Pass,approved,19,24
59614,3492,138,Budget Adjustment: Parks and Recreation requests to move the budget for the swim lanes project at South Jordan Recreation Center from Capital Improvements Fund to Parks and Rec as this project is being managed by Parks and Rec.,9501,,Discussion Items,Suzanne Harrison,Jim Bradley,Pass,approved,20,26
59615,3492,138,"Budget Adjustment: This is a technical adjustment to allocate $545,602 in salary and benefits from the $3M set aside to the 2024 Baseline Budgets for various County Organizations. As part of these reviews, many positions in the Library, Solid Waste Department, and Public Works also received equity pay adjustments totaling $330,502, but those are covered by their own funds and don’t draw down on the $3M.",9502,,Discussion Items,Ann Granato,Suzanne Harrison,Pass,approved,21,28
59616,3492,138,"Budget Adjustment: The Office of Regional Development requests to un-restrict $2,000 for meals and refreshments for the 2023 Council of Governments meeting from the restricted funds that were set aside for this purpose.",9503,,Discussion Items,Ann Granato,Suzanne Harrison,Pass,approved,22,30
59617,3492,138,"Budget Adjustment: The Office of Regional Development requests to add $320,000 in revenue and expense budget in recognition of a new grant from the Environmental Protection Agency Enhanced Air Quality Monitoring for Communities.",9504,,Discussion Items,Suzanne Harrison,Ann Granato,Pass,approved,23,32
59622,3492,138,"Council Discussion Concerning the Lapse in Federal Government Appropriations, and Potential Salt Lake County Responses. The Council May Take Votes Related to this Matter As Appropriate",9508,,Discussion Items,,,,,24,34
59711,3492,138,,,,,,,,,,27
59712,3492,138,,,,,,,,,,25
59713,3492,138,,,,,,,,,,29
59714,3492,138,,,,,Aimee Winder Newton,,,,,38
59716,3492,138,,,,,Aimee Winder Newton,Sheldon Stewart,,,,39
59717,3492,138,,,,,Dave Alvord,Ann Granato,,,,40
59718,3492,138,,,,,Dave Alvord,Ann Granato,Pass,approved,,41
59719,3492,138,,,,,Suzanne Harrison,Aimee Winder Newton,Pass,approved,,49
59720,3492,138,,,,,,,,,,11
59721,3492,138,,,,,,,,,,13
59722,3492,138,,,,,,,,,,15
59723,3492,138,,,,,,,,,,17
59724,3492,138,,,,,,,,,,19
59725,3492,138,,,,,,,,,,21
59726,3492,138,,,,,,,,,,23
59727,3492,138,,,,,,,,,,31
59728,3492,138,,,,,,,,,,33
59729,3492,138,,,,,,,,,,42
59732,3492,138,,,,,,,,,,51
59733,3492,138,,,,,,,,,,53
59734,3492,138,,,,,,,,,,63
59735,3492,138,,,,,,,,,,65
59736,3492,138,,,,,,,,,,50
59497,3493,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.

Members of the Council may participate electronically. Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed below, including final action, may be taken.",,,,,,,,1,
59498,3493,138,"This meeting will be simulcast electronically via Webex Events. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will also broadcast live-streams of its meetings on Facebook Live, which may be accessed at http://www.facebook.com/slcocouncil/, and through Cisco Webex, which may be accessed at:

https://slco.webex.com/weblink/register/r0dddf12166cc34911e23e54cb48da1ec

Individuals wishing to comment electronically must access the meeting using the Webex link above by the beginning of the “Public Comment” portion of the meeting. If an individual is unable to attend the meeting, they may also email their comments to councilwebex@slco.org by 10:00 AM the day of the meeting to have those comments distributed to the Council and read into the record at the appropriate time.

The first time you join via the link may take longer to get through the set-up steps. Please plan accordingly. 

Please include ""Resident"" ahead of your first name when you join the meeting or you will
not be identified as wanting to give comment.

This website has helpful tips for using Webex for Events:
https://help.webex.com/ld-7srxjs-CiscoWebexEvents/Webex-Events
",,,,,,,,2,
59499,3493,138,CALL TO ORDER ,,,,,,,,3,1
59500,3493,138,"Invocation - Reading or Thought - Pledge of Allegiance 

",,,,,,,,4,2
59501,3493,138,PUBLIC COMMENT,,,,,,,,5,3
59503,3493,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,6,4
59504,3493,138,County Council Members,,,,,,,,7,5
59505,3493,138,County Mayor,,,,,,,,8,6
59506,3493,138,Other Elected County Officials,,,,,,,,9,7
59507,3493,138,WORK SESSION,,,,,,,,10,8
59508,3493,138,PUBLIC HEARINGS AND ISSUANCE OF PUBLIC NOTICES,,,,,,,,32,47
59509,3493,138,PENDING LEGISLATIVE BUSINESS ,,,,,,,,33,48
59510,3493,138,CONSENT ITEMS,,,,Arlyn Bradshaw,Dea Theodore,Pass,approved the Consent Agenda,37,53
59530,3493,138,APPROVAL OF TAX LETTERS,,,,,,,,39,55
59531,3493,138,ACCEPTANCE OF ETHICS DISCLOSURES ,,,,,,,,40,56
59532,3493,138,APPROVAL OF COUNCIL MEETING MINUTES,,,,,,,,41,57
59533,3493,138,OTHER ITEMS REQUIRING COUNCIL APPROVAL,,,,,,,,43,60
59534,3493,138,"PROCLAMATIONS, MEMORIALS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,45,62
59535,3493,138,OTHER BUSINESS,,,,,,,,48,66
59536,3493,138,ADJOURN,,,,,,,,49,67
59659,3493,138,Acceptance of donation American Flags from Eagle Scout Isabelle Torres.,9512,,Consent Item,,,,,38,54
59660,3493,138,Consideration of Sheriff’s Office Retention Compensation Proposal.,9513,,Consent Item,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,30,44
59676,3493,138,"Budget Adjustment: Parks and Recreation requests to increase their revenue and expend budgets by $372,315 to recognize 50% funding match from Salt Lake City for the Sugar House Park Fabian Pavilion.",9524,,Discussion Items,Laurie Stringham,Suzanne Harrison,Pass,approved,15,14
59677,3493,138,"Budget Adjustment: Salt Lake County Arts and Culture requests to recognize a grant award of $4,875 from the Utah Department of Arts and Museums.",9525,,Discussion Items,Laurie Stringham,Arlyn Bradshaw,Pass,approved,17,18
59678,3493,138,"Budget Adjustment: The Surveyor’s Office requests to increase their revenue and expense budget by $3,393 for a partnership with the State of Utah to obtain imagery of the northwest corner of Salt Lake County, which is outside of the current scope. This is a budget neutral request because the State will reimburse this additional cost.",9526,,Discussion Items,Arlyn Bradshaw,Laurie Stringham,Pass,approved,18,20
59679,3493,138,"Budget Adjustment: Parks and Recreation requests to increase their revenue and expense budget by $75,000 in recognition of a Utah Outdoor Recreation Grant. This funding is to conduct repairs of the Jordan River Trail between SR-201 and 3100 S.",9527,,Discussion Items,Laurie Stringham,Dea Theodore,Pass,approved,19,22
59680,3493,138,"Budget Adjustment: Parks & Recreation requests to re-budget $179,923 for the trail planning project. This project is funded by the ORD and will be completed in 2024.",9528,,Discussion Items,Laurie Stringham,Arlyn Bradshaw,Pass,approved,20,24
59681,3493,138,"Proposed Hire Report / Incentive Plans - $3,000 and Under / Weekly Reclassification Report.",9517,,Discussion Items,,,,,14,13
59683,3493,138,"Budget Adjustment: Clark Planetarium requests $580,000 to remodel the Clark Planetarium Annex along 400 West at the Gateway Mall. This is a budget neutral request by utilizing under-expend from other projects, repurposing funding from the Northrop Grumman naming rights extension, and delaying the partially funded Mars exhibit.",9529,,Discussion Items,Laurie Stringham,Arlyn Bradshaw,Pass,approved,22,28
59684,3493,138,"Budget Adjustment: Parks and Recreation requests $74,000 to purchase and install playground equipment at Pioneer Crossing Regional Park, which will be reimbursed by the Utah Division of Forestry, Fire and State Lands (FFSL).",9530,,Discussion Items,Suzanne Harrison,Laurie Stringham,Pass,approved,21,26
59685,3493,138,"Budget Adjustment: Recreation requests to increase revenue and expense budgets for the Child Care Stabilization Grant by $182,175. This is because the grant was originally scheduled to run through September this year, but has now been extended through March 2024.",9531,,Discussion Items,Laurie Stringham,Suzanne Harrison,Pass,approved,16,16
