rollcall_id,session,bill_no,date,chamber,committee,body_name,vote_type,motion_desc,action,result,yeas,nays,absent,recorded,source_url
727,2021GS,SB0065,3/1/2021,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,9,1,0,1,https://le.utah.gov/mtgvotes.jsp?voteid=20595
728,2021GS,SB0065,3/5/2021 (3:44:24 PM),House,,House,floor,Substitute 1,House/ passed 3rd reading,Pass,52,18,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1221&house=H
729,2021GS,SB0164,3/2/2021,Senate,"Senate Natural Resources, Agriculture, and Environment Committee","Senate Natural Resources, Agriculture, and Environment Committee",committee,- PASSED,Senate Comm - Substitute Recommendation from # 0 to # 2,Pass,4,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=20663
730,2021GS,SB0164,3/2/2021,Senate,"Senate Natural Resources, Agriculture, and Environment Committee","Senate Natural Resources, Agriculture, and Environment Committee",committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=20679
731,2021GS,SB0164,3/2/2021 (6:12:33 PM),Senate,,Senate,floor,Substitute 2,Senate/ passed 2nd & 3rd readings/ suspension,Pass,29,0,0,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1210&house=S
732,2021GS,SB0164,3/3/2021 (5:21:45 PM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1007&house=H
733,2021GS,SB0164,3/4/2021 (2:35:56 PM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1060&house=H
734,2021GS,SB0164,3/4/2021 (2:36:22 PM),House,,House,floor,House/ substituted from # 2 to # 4,House/ substituted from # 2 to # 4,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1061&house=H
735,2021GS,SB0164,3/4/2021 (2:38:51 PM),House,,House,floor,Substitute 4,House/ passed 3rd reading,Pass,68,2,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1062&house=H
736,2021GS,SB0164,3/4/2021 (6:52:47 PM),Senate,,Senate,floor,Substitute 4,Senate/ concurs with House amendment,Pass,28,1,0,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1481&house=S
737,2021GS,SB0213,2/25/2021,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,5,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=20377
738,2021GS,SB0213,2/26/2021 (3:31:48 PM),Senate,,Senate,floor,Municipal Annexation Amendments,Senate/ passed 2nd reading,Pass,24,0,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1108&house=S
739,2021GS,SB0213,3/1/2021 (10:51:34 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1132&house=S
740,2021GS,SB0217,2/23/2021,Senate,"Senate Transportation, Public Utilities, Energy, and Technology Committee","Senate Transportation, Public Utilities, Energy, and Technology Committee",committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=20125
741,2021GS,SB0217,2/25/2021 (7:13:08 PM),Senate,,Senate,floor,Substitute 5,Senate/ passed 2nd reading,Pass,64,7,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1020&house=S
742,2021GS,SB0217,2/26/2021 (10:53:35 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1058&house=S
743,2021GS,SB0217,2/26/2021 (3:42:58 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1112&house=S
744,2021GS,SB0217,2/26/2021 (3:43:54 PM),Senate,,Senate,floor,Senate/ substituted from # 0 to # 1,Senate/ substituted from # 0 to # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1113&house=S
745,2021GS,SB0217,2/26/2021 (3:47:20 PM),Senate,,Senate,floor,Substitute 1,Senate/ passed 3rd reading,Pass,19,9,1,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1114&house=S
746,2021GS,SB0217,3/5/2021 (10:07:45 AM),House,,House,floor,House/ substituted from # 1 to # 2,House/ substituted from # 1 to # 2,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1171&house=H
747,2021GS,SB0217,3/5/2021 (10:19:09 AM),House,,House,floor,Substitute 2,House/ passed 3rd reading,Pass,57,10,8,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1172&house=H
748,2021GS,SB0217,3/5/2021 (3:55:14 PM),Senate,,Senate,floor,Substitute 2,Senate/ concurs with House amendment,Pass,24,3,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1586&house=S
749,2021GS,SB0221,3/1/2021,Senate,Senate Revenue and Taxation Committee,Senate Revenue and Taxation Committee,committee,Held - PASSED,Senate Comm - Held,Pass,6,1,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=20555
750,2021GS,SB0243,3/1/2021,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,- PASSED,Senate Comm - Substitute Recommendation from # 0 to # 1,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=20537
751,2021GS,SB0243,3/1/2021,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,1,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=20550
752,2021GS,SB0243,3/1/2021 (3:08:27 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1160&house=S
753,2021GS,SB0243,3/2/2021 (11:47:12 AM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1191&house=S
754,2021GS,SB0243,3/2/2021 (11:48:19 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1192&house=S
755,2021GS,SB0243,3/2/2021 (11:49:51 AM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1193&house=S
756,2021GS,SB0243,3/2/2021 (11:50:12 AM),Senate,,Senate,floor,Senate/ substituted from # 1 to # 2,Senate/ substituted from # 1 to # 2,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1194&house=S
757,2021GS,SB0243,3/2/2021 (11:52:08 AM),Senate,,Senate,floor,Substitute 2,Senate/ passed 2nd reading,Pass,21,2,6,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1195&house=S
758,2021GS,SB0243,3/2/2021 (4:37:51 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1204&house=S
759,2021GS,SB0243,3/2/2021 (6:15:09 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1212&house=S
760,2021GS,SB0243,3/2/2021 (6:25:07 PM),Senate,,Senate,floor,Substitute 2,Senate/ passed 3rd reading,Pass,23,5,1,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1213&house=S
761,2021GS,SB0243,3/5/2021 (4:09:37 PM),House,,House,floor,House/ substituted from # 2 to # 3,House/ substituted from # 2 to # 3,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1227&house=H
762,2021GS,SB0243,3/5/2021 (4:21:21 PM),House,,House,floor,House/ floor amendment # 1,House/ floor amendment # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1228&house=H
763,2021GS,SB0243,3/5/2021 (4:25:58 PM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1229&house=H
764,2021GS,SB0243,3/5/2021 (4:59:14 PM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1238&house=H
765,2021GS,SB0243,3/5/2021 (5:00:30 PM),House,,House,floor,House/ floor amendment # 2,House/ floor amendment # 2,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1239&house=H
766,2021GS,SB0243,3/5/2021 (5:04:12 PM),House,,House,floor,Substitute 3,House/ passed 3rd reading,Pass,57,13,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1240&house=H
767,2021GS,SB0243,3/5/2021 (10:03:23 PM),Senate,,Senate,floor,Substitute 3,Senate/ concurs with House amendment,Pass,26,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2021GS&voteid=1662&house=S
768,2022GS,HB0036,1/18/2022 (3:19:58 PM),House,,House,floor,Commission on Housing Affordability Amendments,House/ passed 3rd reading,Pass,73,0,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=19&house=H
769,2022GS,HB0036,2/11/2022,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,- PASSED,Senate Comm - Amendment Recommendation # 1,Pass,3,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=23055
770,2022GS,HB0036,2/11/2022,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,3,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=23059
771,2022GS,HB0036,2/16/2022 (3:00:58 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=743&house=S
772,2022GS,HB0036,2/18/2022 (12:39:19 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=927&house=S
773,2022GS,HB0036,2/18/2022 (12:47:04 PM),Senate,,Senate,floor,Commission on Housing Affordability Amendments,Senate/ passed 2nd reading,Pass,26,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=928&house=S
774,2022GS,HB0036,2/22/2022 (11:19:08 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=952&house=S
775,2022GS,HB0036,2/23/2022 (10:37:46 AM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=997&house=S
776,2022GS,HB0036,2/23/2022 (10:39:07 AM),Senate,,Senate,floor,Senate/ substituted from # 0 to # 2,Senate/ substituted from # 0 to # 2,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=998&house=S
777,2022GS,HB0036,2/23/2022 (10:41:53 AM),Senate,,Senate,floor,Substitute 2,Senate/ passed 3rd reading,Pass,23,0,6,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=999&house=S
778,2022GS,HB0036,2/24/2022 (10:28:31 AM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=750&house=H
779,2022GS,HB0036,3/3/2022 (10:31:18 AM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1094&house=H
780,2022GS,HB0036,3/3/2022 (10:32:39 AM),House,,House,floor,Substitute 2,House/ concurs with Senate amendment,Pass,70,3,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1096&house=H
781,2022GS,HB0039,1/25/2022,House,"House Business, Labor, and Commerce Committee","House Business, Labor, and Commerce Committee",committee,- PASSED,House Comm - Substitute Recommendation from # 0 to # 1,Pass,13,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=22066
782,2022GS,HB0039,1/25/2022,House,"House Business, Labor, and Commerce Committee","House Business, Labor, and Commerce Committee",committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,13,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=22067
783,2022GS,HB0039,2/1/2022 (11:31:24 AM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=129&house=H
784,2022GS,HB0039,2/1/2022 (2:48:28 PM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=142&house=H
785,2022GS,HB0039,2/1/2022 (2:48:59 PM),House,,House,floor,House/ substituted from # 1 to # 2,House/ substituted from # 1 to # 2,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=143&house=H
786,2022GS,HB0039,2/1/2022 (2:58:39 PM),House,,House,floor,Substitute 2,House/ passed 3rd reading,Pass,67,5,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=144&house=H
787,2022GS,HB0039,2/9/2022,Senate,Senate Business and Labor Committee,Senate Business and Labor Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=22990
788,2022GS,HB0039,2/16/2022 (11:35:09 AM),Senate,,Senate,floor,Substitute 2,Senate/ passed 2nd reading,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=712&house=S
789,2022GS,HB0039,2/17/2022 (10:34:31 AM),Senate,,Senate,floor,Substitute 2,Senate/ passed 3rd reading,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=772&house=S
790,2022GS,HB0071,1/20/2022,House,"House Business, Labor, and Commerce Committee","House Business, Labor, and Commerce Committee",committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,12,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=21884
791,2022GS,HB0071,1/24/2022 (11:34:49 AM),House,,House,floor,Utah Fair Housing Act Amendments,House/ passed 3rd reading,Pass,67,4,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=58&house=H
792,2022GS,HB0085,2/25/2022,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,4,3,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=24075
793,2022GS,HB0085,2/25/2022 (3:48:37 PM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=871&house=H
794,2022GS,HB0085,2/28/2022 (10:46:13 AM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=892&house=H
795,2022GS,HB0085,2/28/2022 (11:01:59 AM),House,,House,floor,House/ substituted,House/ substitute adoption failed from # 0 to # 1,Fail,32,42,1,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=893&house=H
796,2022GS,HB0085,2/28/2022 (11:07:15 AM),House,,House,floor,Eminent Domain Amendments,House/ failed,Fail,34,41,0,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=894&house=H
797,2022GS,HB0303,2/16/2022,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,10,0,0,1,https://le.utah.gov/mtgvotes.jsp?voteid=23461
798,2022GS,HB0303,2/18/2022 (2:25:50 PM),House,,House,floor,House/ substituted from # 0 to # 1,House/ substituted from # 0 to # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=663&house=H
799,2022GS,HB0303,2/18/2022 (2:27:12 PM),House,,House,floor,Substitute 1,House/ passed 3rd reading,Pass,65,0,10,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=664&house=H
800,2022GS,HB0303,2/24/2022,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,- PASSED,Senate Comm - Substitute Recommendation from # 1 to # 2,Pass,6,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=23983
801,2022GS,HB0303,2/24/2022,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=23984
802,2022GS,HB0303,3/3/2022 (6:13:01 PM),Senate,,Senate,floor,Senate/ substituted from # 2 to # 3,Senate/ substituted from # 2 to # 3,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1648&house=S
803,2022GS,HB0303,3/3/2022 (6:20:15 PM),Senate,,Senate,floor,Substitute 3,Senate/ passed 2nd & 3rd readings/ suspension,Pass,24,4,1,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1649&house=S
804,2022GS,HB0303,3/4/2022 (10:07:07 AM),House,,House,floor,Substitute 3,House/ concurs with Senate amendment,Pass,71,2,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1233&house=H
805,2022GS,HB0304,2/11/2022,House,House Government Operations Committee,House Government Operations Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,10,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=23146
806,2022GS,HB0304,2/15/2022 (3:18:02 PM),House,,House,floor,3rd Reading,House/ passed 3rd reading,Pass,69,0,6,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=505&house=H
807,2022GS,HB0357,2/22/2022,House,House Government Operations Committee,House Government Operations Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,8,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=23617
808,2022GS,HB0357,2/23/2022 (11:42:55 AM),House,,House,floor,Eminent Domain Appraisal Amendments,House/ passed 3rd reading,Pass,66,0,9,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=725&house=H
809,2022GS,HB0357,2/28/2022,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,- PASSED,Senate Comm - Amendment Recommendation # 1,Pass,5,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=24223
810,2022GS,HB0357,2/28/2022,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,5,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=24224
811,2022GS,HB0357,3/3/2022 (6:23:08 PM),Senate,,Senate,floor,Eminent Domain Appraisal Amendments,Senate/ passed 2nd & 3rd readings/ suspension,Pass,27,2,0,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1650&house=S
812,2022GS,HB0357,3/4/2022 (10:11:40 AM),House,,House,floor,House/ concurs with Senate amendment,House/ concurs with Senate amendment,Pass,74,0,1,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1237&house=H
813,2022GS,HB0462,2/28/2022,House,"House Natural Resources, Agriculture, and Environment Committee","House Natural Resources, Agriculture, and Environment Committee",committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,12,2,0,1,https://le.utah.gov/mtgvotes.jsp?voteid=24266
814,2022GS,HB0462,3/1/2022 (11:53:28 AM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=955&house=H
815,2022GS,HB0462,3/1/2022 (4:52:30 PM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=971&house=H
