legistar_vote_pk,legistar_vote_id,legistar_event_item_id,legistar_person_id,person_name,value_raw,value_norm
5521,24150,42420,253,Kris Nicholl,Yes,Aye
5522,24151,42420,368,Marci Houseman,Yes,Aye
5523,24152,42420,331,Cyndi Sharkey,Yes,Aye
5524,24153,42420,334,Brooke Christensen,Yes,Aye
5525,24154,42420,386,Brooke D'Sousa,Yes,Aye
5526,24155,42420,397,Aaron Dekeyzer,Yes,Aye
5527,24156,42421,369,Alison Stroud,Yes,Aye
5528,24157,42421,253,Kris Nicholl,Excused,Excused
5529,24158,42421,368,Marci Houseman,Yes,Aye
5530,24159,42421,331,Cyndi Sharkey,Yes,Aye
5531,24160,42421,334,Brooke Christensen,Yes,Aye
5532,24161,42421,386,Brooke D'Sousa,Yes,Aye
5533,24162,42421,397,Aaron Dekeyzer,Excused,Excused
5534,24170,42490,369,Alison Stroud,Yes,Aye
5535,24171,42490,253,Kris Nicholl,No,Nay
5536,24172,42490,368,Marci Houseman,No,Nay
5537,24173,42490,331,Cyndi Sharkey,Yes,Aye
5538,24174,42490,334,Brooke Christensen,Yes,Aye
5539,24175,42490,386,Brooke D'Sousa,Yes,Aye
5540,24176,42490,397,Aaron Dekeyzer,Excused,Excused
5541,24163,42506,369,Alison Stroud,Yes,Aye
5542,24164,42506,253,Kris Nicholl,No,Nay
5543,24165,42506,368,Marci Houseman,No,Nay
5544,24166,42506,331,Cyndi Sharkey,Yes,Aye
5545,24167,42506,334,Brooke Christensen,Yes,Aye
5546,24168,42506,386,Brooke D'Sousa,Yes,Aye
5547,24169,42506,397,Aaron Dekeyzer,Excused,Excused
5548,24177,42592,369,Alison Stroud,Yes,Aye
5549,24178,42592,253,Kris Nicholl,Yes,Aye
5550,24179,42592,368,Marci Houseman,Yes,Aye
5551,24180,42592,331,Cyndi Sharkey,Yes,Aye
5552,24181,42592,334,Brooke Christensen,Yes,Aye
5553,24182,42592,386,Brooke D'Sousa,Yes,Aye
5554,24183,42592,397,Aaron Dekeyzer,Yes,Aye
5555,24177,42593,369,Alison Stroud,Yes,Aye
5556,24178,42593,253,Kris Nicholl,Yes,Aye
5557,24179,42593,368,Marci Houseman,Yes,Aye
5558,24180,42593,331,Cyndi Sharkey,Yes,Aye
5559,24181,42593,334,Brooke Christensen,Yes,Aye
5560,24182,42593,386,Brooke D'Sousa,Yes,Aye
5561,24183,42593,397,Aaron Dekeyzer,Yes,Aye
5562,24177,42594,369,Alison Stroud,Yes,Aye
5563,24178,42594,253,Kris Nicholl,Yes,Aye
5564,24179,42594,368,Marci Houseman,Yes,Aye
5565,24180,42594,331,Cyndi Sharkey,Yes,Aye
5566,24181,42594,334,Brooke Christensen,Yes,Aye
5567,24182,42594,386,Brooke D'Sousa,Yes,Aye
5568,24183,42594,397,Aaron Dekeyzer,Yes,Aye
5569,24177,42595,369,Alison Stroud,Yes,Aye
5570,24178,42595,253,Kris Nicholl,Yes,Aye
5571,24179,42595,368,Marci Houseman,Yes,Aye
5572,24180,42595,331,Cyndi Sharkey,Yes,Aye
5573,24181,42595,334,Brooke Christensen,Yes,Aye
5574,24182,42595,386,Brooke D'Sousa,Yes,Aye
5575,24183,42595,397,Aaron Dekeyzer,Yes,Aye
5576,24177,42641,369,Alison Stroud,Yes,Aye
5577,24178,42641,253,Kris Nicholl,Yes,Aye
5578,24179,42641,368,Marci Houseman,Yes,Aye
5579,24180,42641,331,Cyndi Sharkey,Yes,Aye
5580,24181,42641,334,Brooke Christensen,Yes,Aye
5581,24182,42641,386,Brooke D'Sousa,Yes,Aye
5582,24183,42641,397,Aaron Dekeyzer,Yes,Aye
5583,24556,42659,369,Alison Stroud,Yes,Aye
5584,24557,42659,253,Kris Nicholl,Yes,Aye
5585,24558,42659,368,Marci Houseman,Yes,Aye
5586,24559,42659,331,Cyndi Sharkey,Yes,Aye
5587,24560,42659,334,Brooke Christensen,Yes,Aye
5588,24561,42659,386,Brooke D'Sousa,Yes,Aye
5589,24562,42659,397,Aaron Dekeyzer,Yes,Aye
5590,24236,42660,369,Alison Stroud,No,Nay
5591,24237,42660,253,Kris Nicholl,Yes,Aye
5592,24238,42660,368,Marci Houseman,Yes,Aye
5593,24239,42660,331,Cyndi Sharkey,No,Nay
5594,24240,42660,334,Brooke Christensen,No,Nay
5595,24241,42660,386,Brooke D'Sousa,Yes,Aye
5596,24242,42660,397,Aaron Dekeyzer,Yes,Aye
5597,24563,42891,369,Alison Stroud,Yes,Aye
5598,24564,42891,253,Kris Nicholl,Excused,Excused
5599,24565,42891,368,Marci Houseman,Yes,Aye
5600,24566,42891,331,Cyndi Sharkey,Yes,Aye
5601,24567,42891,334,Brooke Christensen,Yes,Aye
5602,24568,42891,386,Brooke D'Sousa,Yes,Aye
5603,24569,42891,397,Aaron Dekeyzer,Yes,Aye
5604,24570,42928,369,Alison Stroud,Yes,Aye
5605,24571,42928,253,Kris Nicholl,Yes,Aye
5606,24572,42928,368,Marci Houseman,Yes,Aye
5607,24573,42928,331,Cyndi Sharkey,Yes,Aye
5608,24574,42928,334,Brooke Christensen,Yes,Aye
5609,24575,42928,386,Brooke D'Sousa,Yes,Aye
5610,24576,42928,397,Aaron Dekeyzer,Yes,Aye
5611,24608,43077,369,Alison Stroud,Yes,Aye
5612,24609,43077,253,Kris Nicholl,Yes,Aye
5613,24610,43077,368,Marci Houseman,Yes,Aye
5614,24611,43077,331,Cyndi Sharkey,Yes,Aye
5615,24612,43077,334,Brooke Christensen,Yes,Aye
5616,24613,43077,386,Brooke D'Sousa,Excused,Excused
5617,24614,43077,397,Aaron Dekeyzer,Yes,Aye
5618,24577,43136,369,Alison Stroud,Yes,Aye
5619,24578,43136,253,Kris Nicholl,Excused,Excused
5620,24579,43136,368,Marci Houseman,Yes,Aye
5621,24580,43136,331,Cyndi Sharkey,Yes,Aye
5622,24581,43136,334,Brooke Christensen,Yes,Aye
5623,24582,43136,386,Brooke D'Sousa,Yes,Aye
5624,24583,43136,397,Aaron Dekeyzer,Yes,Aye
5625,24615,43137,369,Alison Stroud,Yes,Aye
5626,24616,43137,253,Kris Nicholl,Excused,Excused
5627,24617,43137,368,Marci Houseman,Yes,Aye
5628,24618,43137,331,Cyndi Sharkey,Yes,Aye
5629,24619,43137,334,Brooke Christensen,Yes,Aye
5630,24620,43137,386,Brooke D'Sousa,Yes,Aye
5631,24621,43137,397,Aaron Dekeyzer,Yes,Aye
5632,24643,43261,369,Alison Stroud,Yes,Aye
5633,24644,43261,253,Kris Nicholl,Yes,Aye
5634,24645,43261,368,Marci Houseman,Yes,Aye
5635,24646,43261,331,Cyndi Sharkey,Yes,Aye
5636,24647,43261,334,Brooke Christensen,Yes,Aye
5637,24648,43261,386,Brooke D'Sousa,Yes,Aye
5638,24649,43261,397,Aaron Dekeyzer,Yes,Aye
5639,24657,43272,369,Alison Stroud,Yes,Aye
5640,24658,43272,253,Kris Nicholl,Yes,Aye
5641,24659,43272,368,Marci Houseman,Yes,Aye
5642,24660,43272,331,Cyndi Sharkey,Yes,Aye
5643,24661,43272,334,Brooke Christensen,Yes,Aye
5644,24662,43272,386,Brooke D'Sousa,Yes,Aye
5645,24663,43272,397,Aaron Dekeyzer,Yes,Aye
5646,24728,43392,369,Alison Stroud,Yes,Aye
5647,24729,43392,253,Kris Nicholl,Yes,Aye
5648,24730,43392,368,Marci Houseman,Yes,Aye
5649,24731,43392,331,Cyndi Sharkey,Yes,Aye
5650,24732,43392,334,Brooke Christensen,Yes,Aye
5651,24733,43392,386,Brooke D'Sousa,Yes,Aye
5652,24734,43392,397,Aaron Dekeyzer,Excused,Excused
5653,24735,43409,369,Alison Stroud,Yes,Aye
5654,24736,43409,253,Kris Nicholl,Yes,Aye
5655,24737,43409,368,Marci Houseman,Yes,Aye
5656,24738,43409,331,Cyndi Sharkey,Yes,Aye
5657,24739,43409,334,Brooke Christensen,Yes,Aye
5658,24740,43409,386,Brooke D'Sousa,Yes,Aye
5659,24741,43409,397,Aaron Dekeyzer,Excused,Excused
5660,24747,43442,369,Alison Stroud,Yes,Aye
5661,24748,43442,253,Kris Nicholl,Yes,Aye
5662,24749,43442,331,Cyndi Sharkey,Yes,Aye
5663,24750,43442,334,Brooke Christensen,Yes,Aye
5664,24751,43442,386,Brooke D'Sousa,Yes,Aye
5665,24782,43624,253,Kris Nicholl,Yes,Aye
5666,24783,43624,368,Marci Houseman,Yes,Aye
5667,24784,43624,331,Cyndi Sharkey,Yes,Aye
5668,24785,43624,334,Brooke Christensen,Yes,Aye
5669,24786,43624,386,Brooke D'Sousa,Yes,Aye
5670,24787,43624,369,Alison Stroud,No,Nay
5671,24788,43624,397,Aaron Dekeyzer,No,Nay
5672,24775,43627,369,Alison Stroud,Yes,Aye
5673,24776,43627,253,Kris Nicholl,Yes,Aye
5674,24777,43627,368,Marci Houseman,Yes,Aye
5675,24778,43627,331,Cyndi Sharkey,Yes,Aye
5676,24779,43627,334,Brooke Christensen,Yes,Aye
5677,24780,43627,386,Brooke D'Sousa,Yes,Aye
5678,24781,43627,397,Aaron Dekeyzer,Yes,Aye
5679,24789,43628,369,Alison Stroud,Yes,Aye
5680,24790,43628,253,Kris Nicholl,Yes,Aye
5681,24791,43628,368,Marci Houseman,Yes,Aye
5682,24792,43628,331,Cyndi Sharkey,Yes,Aye
5683,24793,43628,334,Brooke Christensen,Yes,Aye
5684,24794,43628,386,Brooke D'Sousa,Yes,Aye
5685,24795,43628,397,Aaron Dekeyzer,Yes,Aye
5686,24850,43680,369,Alison Stroud,Yes,Aye
5687,24851,43680,253,Kris Nicholl,Yes,Aye
5688,24852,43680,368,Marci Houseman,Yes,Aye
5689,24853,43680,331,Cyndi Sharkey,Yes,Aye
5690,24854,43680,334,Brooke Christensen,Yes,Aye
5691,24855,43680,386,Brooke D'Sousa,Excused,Excused
5692,24856,43680,397,Aaron Dekeyzer,Yes,Aye
5693,24889,43724,369,Alison Stroud,Yes,Aye
5694,24890,43724,253,Kris Nicholl,Yes,Aye
5695,24891,43724,368,Marci Houseman,Yes,Aye
5696,24892,43724,331,Cyndi Sharkey,Yes,Aye
5697,24893,43724,334,Brooke Christensen,Yes,Aye
5698,24894,43724,386,Brooke D'Sousa,Yes,Aye
5699,24895,43724,397,Aaron Dekeyzer,Yes,Aye
5700,24882,43804,368,Marci Houseman,Yes,Aye
5701,24883,43804,331,Cyndi Sharkey,Yes,Aye
5702,24884,43804,334,Brooke Christensen,Yes,Aye
5703,24885,43804,253,Kris Nicholl,Yes,Aye
5704,24886,43804,386,Brooke D'Sousa,Yes,Aye
5705,24887,43804,397,Aaron Dekeyzer,Yes,Aye
5706,24888,43804,369,Alison Stroud,Yes,Aye
5707,24896,43807,369,Alison Stroud,Yes,Aye
5708,24897,43807,253,Kris Nicholl,No,Nay
5709,24898,43807,368,Marci Houseman,Yes,Aye
5710,24899,43807,331,Cyndi Sharkey,Yes,Aye
5711,24900,43807,334,Brooke Christensen,Yes,Aye
5712,24901,43807,386,Brooke D'Sousa,Yes,Aye
5713,24902,43807,397,Aaron Dekeyzer,Yes,Aye
5714,24903,43808,369,Alison Stroud,Yes,Aye
5715,24904,43808,253,Kris Nicholl,Excused,Excused
5716,24905,43808,368,Marci Houseman,Yes,Aye
5717,24906,43808,331,Cyndi Sharkey,Yes,Aye
5718,24907,43808,334,Brooke Christensen,Yes,Aye
5719,24908,43808,386,Brooke D'Sousa,Yes,Aye
5720,24909,43808,397,Aaron Dekeyzer,Yes,Aye
5721,14601,25961,342,Dave Bromley,Yes,Aye
5722,14602,25961,271,Monica Collard,Yes,Aye
5723,14603,25961,274,Ron Mortimer,Yes,Aye
5724,14604,25961,317,Jamie Tsandes,Absent,Absent
5725,14605,25961,278,Michael Christopherson,Yes,Aye
5726,14606,25961,309,Jeff Lovell,Yes,Aye
5727,14607,25961,357,Cameron Duncan,Yes,Aye
5728,14608,25961,372,NH Rather,Yes,Aye
5729,14609,25961,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5730,14592,25962,342,Dave Bromley,Yes,Aye
5731,14593,25962,271,Monica Collard,Yes,Aye
5732,14594,25962,274,Ron Mortimer,Yes,Aye
5733,14595,25962,317,Jamie Tsandes,Absent,Absent
5734,14596,25962,278,Michael Christopherson,Yes,Aye
5735,14597,25962,309,Jeff Lovell,Yes,Aye
5736,14598,25962,357,Cameron Duncan,Yes,Aye
5737,14599,25962,372,NH Rather,Yes,Aye
5738,14600,25962,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5739,14583,25963,342,Dave Bromley,Yes,Aye
5740,14584,25963,271,Monica Collard,Yes,Aye
5741,14585,25963,274,Ron Mortimer,Yes,Aye
5742,14586,25963,317,Jamie Tsandes,Absent,Absent
5743,14587,25963,278,Michael Christopherson,Yes,Aye
5744,14588,25963,309,Jeff Lovell,Yes,Aye
5745,14589,25963,357,Cameron Duncan,Yes,Aye
5746,14590,25963,372,NH Rather,Yes,Aye
5747,14591,25963,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5748,14707,26241,342,Dave Bromley,Yes,Aye
5749,14708,26241,271,Monica Collard,Absent,Absent
5750,14709,26241,274,Ron Mortimer,Absent,Absent
5751,14710,26241,317,Jamie Tsandes,Yes,Aye
5752,14711,26241,278,Michael Christopherson,Yes,Aye
5753,14712,26241,309,Jeff Lovell,Absent,Absent
5754,14713,26241,357,Cameron Duncan,Yes,Aye
5755,14714,26241,372,NH Rather,Absent,Absent
5756,14715,26241,371,Daniel Schoenfeld,Yes,Aye
5757,14716,26242,342,Dave Bromley,Yes,Aye
5758,14717,26242,271,Monica Collard,Absent,Absent
5759,14718,26242,274,Ron Mortimer,Absent,Absent
5760,14719,26242,317,Jamie Tsandes,Yes,Aye
5761,14720,26242,278,Michael Christopherson,Yes,Aye
5762,14721,26242,309,Jeff Lovell,Absent,Absent
5763,14722,26242,357,Cameron Duncan,Yes,Aye
5764,14723,26242,372,NH Rather,Absent,Absent
5765,14724,26242,371,Daniel Schoenfeld,Yes,Aye
5766,14680,26246,342,Dave Bromley,Yes,Aye
5767,14681,26246,271,Monica Collard,Absent,Absent
5768,14682,26246,274,Ron Mortimer,Absent,Absent
5769,14683,26246,317,Jamie Tsandes,Yes,Aye
5770,14684,26246,278,Michael Christopherson,Yes,Aye
5771,14685,26246,309,Jeff Lovell,Absent,Absent
5772,14686,26246,357,Cameron Duncan,Yes,Aye
5773,14687,26246,372,NH Rather,Absent,Absent
5774,14688,26246,371,Daniel Schoenfeld,Yes,Aye
5775,14698,26247,342,Dave Bromley,Yes,Aye
5776,14699,26247,271,Monica Collard,Absent,Absent
5777,14700,26247,274,Ron Mortimer,Absent,Absent
5778,14701,26247,317,Jamie Tsandes,Yes,Aye
5779,14702,26247,278,Michael Christopherson,Yes,Aye
5780,14703,26247,309,Jeff Lovell,Absent,Absent
5781,14704,26247,357,Cameron Duncan,Yes,Aye
5782,14705,26247,372,NH Rather,Absent,Absent
5783,14706,26247,371,Daniel Schoenfeld,Yes,Aye
5784,14689,26248,342,Dave Bromley,Yes,Aye
5785,14690,26248,271,Monica Collard,Absent,Absent
5786,14691,26248,274,Ron Mortimer,Absent,Absent
5787,14692,26248,317,Jamie Tsandes,Yes,Aye
5788,14693,26248,278,Michael Christopherson,Yes,Aye
5789,14694,26248,309,Jeff Lovell,Absent,Absent
5790,14695,26248,357,Cameron Duncan,Yes,Aye
5791,14696,26248,372,NH Rather,Absent,Absent
5792,14697,26248,371,Daniel Schoenfeld,Yes,Aye
5793,14725,26258,342,Dave Bromley,Yes,Aye
5794,14726,26258,271,Monica Collard,Absent,Absent
5795,14727,26258,274,Ron Mortimer,Absent,Absent
5796,14728,26258,317,Jamie Tsandes,Yes,Aye
5797,14729,26258,278,Michael Christopherson,Yes,Aye
5798,14730,26258,309,Jeff Lovell,Absent,Absent
5799,14731,26258,357,Cameron Duncan,Yes,Aye
5800,14732,26258,372,NH Rather,Absent,Absent
5801,14733,26258,371,Daniel Schoenfeld,Yes,Aye
5802,14792,26449,342,Dave Bromley,Yes,Aye
5803,14793,26449,271,Monica Collard,Absent,Absent
5804,14794,26449,274,Ron Mortimer,Yes,Aye
5805,14795,26449,317,Jamie Tsandes,Yes,Aye
5806,14796,26449,278,Michael Christopherson,Yes,Aye
5807,14797,26449,309,Jeff Lovell,Yes,Aye
5808,14798,26449,357,Cameron Duncan,Absent,Absent
5809,14799,26449,372,NH Rather,Yes,Aye
5810,14800,26449,371,Daniel Schoenfeld,Yes,Aye
5811,14801,26453,342,Dave Bromley,Yes,Aye
5812,14802,26453,271,Monica Collard,Absent,Absent
5813,14803,26453,274,Ron Mortimer,Yes,Aye
5814,14804,26453,317,Jamie Tsandes,Yes,Aye
5815,14805,26453,278,Michael Christopherson,Yes,Aye
5816,14806,26453,309,Jeff Lovell,Yes,Aye
5817,14807,26453,357,Cameron Duncan,Absent,Absent
5818,14808,26453,372,NH Rather,Yes,Aye
5819,14809,26453,371,Daniel Schoenfeld,Yes,Aye
5820,14833,26463,342,Dave Bromley,Yes,Aye
5821,14834,26463,271,Monica Collard,Absent,Absent
5822,14835,26463,274,Ron Mortimer,Yes,Aye
5823,14836,26463,317,Jamie Tsandes,Yes,Aye
5824,14837,26463,278,Michael Christopherson,Yes,Aye
5825,14838,26463,309,Jeff Lovell,Yes,Aye
5826,14839,26463,357,Cameron Duncan,Absent,Absent
5827,14840,26463,372,NH Rather,Yes,Aye
5828,14841,26463,371,Daniel Schoenfeld,Yes,Aye
5829,14856,26616,342,Dave Bromley,Yes,Aye
5830,14857,26616,271,Monica Collard,Absent,Absent
5831,14858,26616,274,Ron Mortimer,Yes,Aye
5832,14859,26616,317,Jamie Tsandes,Yes,Aye
5833,14860,26616,278,Michael Christopherson,Yes,Aye
5834,14861,26616,309,Jeff Lovell,Yes,Aye
5835,14862,26616,357,Cameron Duncan,Yes,Aye
5836,14863,26616,372,NH Rather,Yes,Aye
5837,14864,26616,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5838,14865,26617,342,Dave Bromley,Yes,Aye
5839,14866,26617,271,Monica Collard,Absent,Absent
5840,14867,26617,274,Ron Mortimer,Yes,Aye
5841,14868,26617,317,Jamie Tsandes,Yes,Aye
5842,14869,26617,278,Michael Christopherson,Yes,Aye
5843,14870,26617,309,Jeff Lovell,Yes,Aye
5844,14871,26617,357,Cameron Duncan,Yes,Aye
5845,14872,26617,372,NH Rather,Yes,Aye
5846,14873,26617,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5847,14874,26627,342,Dave Bromley,Yes,Aye
5848,14875,26627,271,Monica Collard,Absent,Absent
5849,14876,26627,274,Ron Mortimer,Yes,Aye
5850,14877,26627,317,Jamie Tsandes,Yes,Aye
5851,14878,26627,278,Michael Christopherson,Yes,Aye
5852,14879,26627,309,Jeff Lovell,Yes,Aye
5853,14880,26627,357,Cameron Duncan,Yes,Aye
5854,14881,26627,372,NH Rather,Yes,Aye
5855,14882,26627,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5856,14883,26628,342,Dave Bromley,Yes,Aye
5857,14884,26628,271,Monica Collard,Absent,Absent
5858,14885,26628,274,Ron Mortimer,Yes,Aye
5859,14886,26628,317,Jamie Tsandes,Yes,Aye
5860,14887,26628,278,Michael Christopherson,No,Nay
5861,14888,26628,309,Jeff Lovell,Yes,Aye
5862,14889,26628,357,Cameron Duncan,Yes,Aye
5863,14890,26628,372,NH Rather,Yes,Aye
5864,14891,26628,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5865,14892,26633,342,Dave Bromley,Yes,Aye
5866,14893,26633,271,Monica Collard,Absent,Absent
5867,14894,26633,274,Ron Mortimer,Yes,Aye
5868,14895,26633,317,Jamie Tsandes,Yes,Aye
5869,14896,26633,278,Michael Christopherson,Yes,Aye
5870,14897,26633,309,Jeff Lovell,Yes,Aye
5871,14898,26633,357,Cameron Duncan,Yes,Aye
5872,14899,26633,372,NH Rather,Yes,Aye
5873,14900,26633,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5874,15048,27063,342,Dave Bromley,Yes,Aye
5875,15049,27063,271,Monica Collard,Yes,Aye
5876,15050,27063,274,Ron Mortimer,Absent,Absent
5877,15051,27063,317,Jamie Tsandes,Yes,Aye
5878,15052,27063,278,Michael Christopherson,Yes,Aye
5879,15053,27063,309,Jeff Lovell,Yes,Aye
5880,15054,27063,357,Cameron Duncan,Yes,Aye
5881,15055,27063,372,NH Rather,Nonvoting,Nonvoting
5882,15056,27063,371,Daniel Schoenfeld,Yes,Aye
5883,15057,27064,342,Dave Bromley,Yes,Aye
5884,15058,27064,271,Monica Collard,Yes,Aye
5885,15059,27064,274,Ron Mortimer,Absent,Absent
5886,15060,27064,317,Jamie Tsandes,Yes,Aye
5887,15061,27064,278,Michael Christopherson,Yes,Aye
5888,15062,27064,309,Jeff Lovell,Yes,Aye
5889,15063,27064,357,Cameron Duncan,Yes,Aye
5890,15064,27064,372,NH Rather,Nonvoting,Nonvoting
5891,15065,27064,371,Daniel Schoenfeld,Yes,Aye
5892,14989,27065,342,Dave Bromley,Yes,Aye
5893,14990,27065,271,Monica Collard,Yes,Aye
5894,14991,27065,274,Ron Mortimer,Absent,Absent
5895,14992,27065,317,Jamie Tsandes,Yes,Aye
5896,14993,27065,278,Michael Christopherson,Yes,Aye
5897,14994,27065,309,Jeff Lovell,Yes,Aye
5898,14995,27065,357,Cameron Duncan,Yes,Aye
5899,14996,27065,372,NH Rather,Nonvoting,Nonvoting
5900,14997,27065,371,Daniel Schoenfeld,Yes,Aye
5901,14957,27066,342,Dave Bromley,Yes,Aye
5902,14958,27066,271,Monica Collard,Yes,Aye
5903,14959,27066,274,Ron Mortimer,Absent,Absent
5904,14960,27066,317,Jamie Tsandes,Yes,Aye
5905,14961,27066,278,Michael Christopherson,Yes,Aye
5906,14962,27066,309,Jeff Lovell,Yes,Aye
5907,14963,27066,357,Cameron Duncan,Yes,Aye
5908,14964,27066,372,NH Rather,Nonvoting,Nonvoting
5909,14965,27066,371,Daniel Schoenfeld,Yes,Aye
5910,14998,27080,342,Dave Bromley,Yes,Aye
5911,14999,27080,271,Monica Collard,Yes,Aye
5912,15000,27080,274,Ron Mortimer,Absent,Absent
5913,15001,27080,317,Jamie Tsandes,Yes,Aye
5914,15002,27080,278,Michael Christopherson,Yes,Aye
5915,15003,27080,309,Jeff Lovell,Yes,Aye
5916,15004,27080,357,Cameron Duncan,Yes,Aye
5917,15005,27080,372,NH Rather,Nonvoting,Nonvoting
5918,15006,27080,371,Daniel Schoenfeld,Yes,Aye
5919,15007,27081,342,Dave Bromley,Yes,Aye
5920,15008,27081,271,Monica Collard,Yes,Aye
5921,15009,27081,274,Ron Mortimer,Absent,Absent
5922,15010,27081,317,Jamie Tsandes,Yes,Aye
5923,15011,27081,278,Michael Christopherson,Yes,Aye
5924,15012,27081,309,Jeff Lovell,Yes,Aye
5925,15013,27081,357,Cameron Duncan,Yes,Aye
5926,15014,27081,372,NH Rather,Nonvoting,Nonvoting
5927,15015,27081,371,Daniel Schoenfeld,Yes,Aye
5928,15016,27082,342,Dave Bromley,Yes,Aye
5929,15017,27082,271,Monica Collard,Yes,Aye
5930,15018,27082,274,Ron Mortimer,Absent,Absent
5931,15019,27082,317,Jamie Tsandes,Yes,Aye
5932,15020,27082,278,Michael Christopherson,Yes,Aye
5933,15021,27082,309,Jeff Lovell,Yes,Aye
5934,15022,27082,357,Cameron Duncan,Yes,Aye
5935,15023,27082,372,NH Rather,Nonvoting,Nonvoting
5936,15024,27082,371,Daniel Schoenfeld,Yes,Aye
5937,15025,27084,342,Dave Bromley,Yes,Aye
5938,15026,27084,271,Monica Collard,Yes,Aye
5939,15027,27084,274,Ron Mortimer,Absent,Absent
5940,15028,27084,317,Jamie Tsandes,Yes,Aye
5941,15029,27084,278,Michael Christopherson,Yes,Aye
5942,15030,27084,309,Jeff Lovell,Yes,Aye
5943,15031,27084,357,Cameron Duncan,Yes,Aye
5944,15032,27084,372,NH Rather,Nonvoting,Nonvoting
5945,15033,27084,371,Daniel Schoenfeld,Yes,Aye
5946,14980,27085,342,Dave Bromley,Yes,Aye
5947,14981,27085,271,Monica Collard,Yes,Aye
5948,14982,27085,274,Ron Mortimer,Absent,Absent
5949,14983,27085,317,Jamie Tsandes,Yes,Aye
5950,14984,27085,278,Michael Christopherson,Yes,Aye
5951,14985,27085,309,Jeff Lovell,Yes,Aye
5952,14986,27085,357,Cameron Duncan,Yes,Aye
5953,14987,27085,372,NH Rather,Nonvoting,Nonvoting
5954,14988,27085,371,Daniel Schoenfeld,Yes,Aye
5955,15155,27188,342,Dave Bromley,Yes,Aye
5956,15156,27188,271,Monica Collard,Yes,Aye
5957,15157,27188,274,Ron Mortimer,Yes,Aye
5958,15158,27188,317,Jamie Tsandes,Yes,Aye
5959,15159,27188,278,Michael Christopherson,Yes,Aye
5960,15160,27188,309,Jeff Lovell,Yes,Aye
5961,15161,27188,357,Cameron Duncan,Yes,Aye
5962,15162,27188,372,NH Rather,Nonvoting,Nonvoting
5963,15163,27188,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5964,15164,27189,342,Dave Bromley,Yes,Aye
5965,15165,27189,271,Monica Collard,Yes,Aye
5966,15166,27189,274,Ron Mortimer,Yes,Aye
5967,15167,27189,317,Jamie Tsandes,Yes,Aye
5968,15168,27189,278,Michael Christopherson,Yes,Aye
5969,15169,27189,309,Jeff Lovell,Yes,Aye
5970,15170,27189,357,Cameron Duncan,Yes,Aye
5971,15171,27189,372,NH Rather,Nonvoting,Nonvoting
5972,15172,27189,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5973,15112,27199,342,Dave Bromley,Yes,Aye
5974,15113,27199,271,Monica Collard,Yes,Aye
5975,15114,27199,274,Ron Mortimer,Yes,Aye
5976,15115,27199,317,Jamie Tsandes,Yes,Aye
5977,15116,27199,278,Michael Christopherson,Yes,Aye
5978,15117,27199,309,Jeff Lovell,Yes,Aye
5979,15118,27199,357,Cameron Duncan,Yes,Aye
5980,15119,27199,372,NH Rather,Nonvoting,Nonvoting
5981,15120,27199,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5982,15121,27200,342,Dave Bromley,Yes,Aye
5983,15122,27200,271,Monica Collard,Yes,Aye
5984,15123,27200,274,Ron Mortimer,Yes,Aye
5985,15124,27200,317,Jamie Tsandes,Yes,Aye
5986,15125,27200,278,Michael Christopherson,Yes,Aye
5987,15126,27200,309,Jeff Lovell,Yes,Aye
5988,15127,27200,357,Cameron Duncan,Yes,Aye
5989,15128,27200,372,NH Rather,Nonvoting,Nonvoting
5990,15129,27200,371,Daniel Schoenfeld,Nonvoting,Nonvoting
5991,15137,27201,342,Dave Bromley,Yes,Aye
5992,15138,27201,271,Monica Collard,Yes,Aye
5993,15139,27201,274,Ron Mortimer,Yes,Aye
5994,15140,27201,317,Jamie Tsandes,Yes,Aye
5995,15141,27201,278,Michael Christopherson,Yes,Aye
5996,15142,27201,309,Jeff Lovell,Yes,Aye
5997,15143,27201,357,Cameron Duncan,Yes,Aye
5998,15144,27201,372,NH Rather,Nonvoting,Nonvoting
5999,15145,27201,371,Daniel Schoenfeld,Nonvoting,Nonvoting
6000,15146,27204,342,Dave Bromley,Yes,Aye
6001,15147,27204,271,Monica Collard,Yes,Aye
6002,15148,27204,274,Ron Mortimer,Absent,Absent
6003,15149,27204,317,Jamie Tsandes,Yes,Aye
6004,15150,27204,278,Michael Christopherson,Yes,Aye
6005,15151,27204,309,Jeff Lovell,Yes,Aye
6006,15152,27204,357,Cameron Duncan,Yes,Aye
6007,15153,27204,372,NH Rather,Yes,Aye
6008,15154,27204,371,Daniel Schoenfeld,Nonvoting,Nonvoting
6009,15173,27221,342,Dave Bromley,Yes,Aye
6010,15174,27221,271,Monica Collard,Yes,Aye
