motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
696,190,1,2,"A motion was made by Marci Houseman, seconded by Scott Earl, to adopt Ordinance 23-06, an ordinance amending the revised ordinances of Sandy City Title 3 ""Legislative Code;"" also providing a saving clause for the ordinance and an effective date",Ordinance,6-1 Pass,Pass,council_vote,,approve,keyword,high,5329,matter_id,high,16,23,1,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md
697,191,1,1,"A motion was made by Marci Houseman, seconded by Ryan Mecham to convene a closed session in the Council Conference Room to discuss pending or reasonably imminent litigation, and to adjourn the City Council meeting immediately following the closed session",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,16,22,1,meeting_minutes/minutes/2023/2023-04-10/2023-04-11_city-council-meeting.md
698,192,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
699,192,1,2,"A motion was made by Marci Houseman, seconded by Zach Robinson to approve Resolution #23-13c, a resolution approving the 2023 Annual Action Plan for the use of CDBG funds during the 2023 program year and authorizing the Mayor to submit the 2023 Annual Action Plan to HUD and execute associated documents",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,16,25,1,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
700,192,1,3,"A motion was made by Zach Robinson, seconded by Ryan Mecham to Call to Question, to end the discussion on the motion on the floor",Other,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,25,22,1,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
701,192,1,4,"A motion was made by Ryan Mecham, seconded by Zach Robinson to amend Resolution 23-14, adding the term of service for the Council Member appointment to begin April 18, 2023 and ending when the 2024 Council Committee assignments become effective",Appointment,6-1 Pass,Pass,council_vote,,,unclassified,low,,,,22,25,1,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
702,192,1,5,"A motion was made by Zach Robinson, seconded by Ryan Mecham to appoint Council Member Brooke D'Sousa and Council Director, Dustin Fratto, to serve on the Survey Approval Team for the term specified in the amendment to the Resolution",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
703,192,1,6,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to convene a closed session in the Council Chambers to discuss the deployment of security personnel, devices, or systems",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,7,1,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
704,193,1,1,"A motion was made by Brooke D'Sousa, seconded by Cyndi Sharkey to call to question",Other,5-2 Pass,Pass,council_vote,,,unclassified,low,,,,4,7,1,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md
705,193,1,2,"A motion was made by Zach Robinson, seconded by Ryan Mecham to adopt Resoution 23-15C, a resolution adopting Tentative Budgets for Sandy City and Alta Canyon Recreation District for Fiscal Year 2023-2024; scheduling a public hearing; and providing for public access to tentative budgets and schedules",Resolution,4-2 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md
706,193,1,3,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,7,0,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md
707,193,1,4,"A motion was made by Zach Robinson, seconded by Scott Earl, that this Recommendation to adopt Resolution 23-17C",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,23,1,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md
708,194,2,1,"Rozenfeld Special Exception for Cuts and Fill over 10 Feet & Alteration of 30% Slope 3802 E Catamount Ridge Way [Granite, Community #30]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5353,matter_id,high,9,,1,"db/staging (Legistar EventItemVote, body 140)"
709,194,2,2,"Waterford School Student Common’s Building -  Preliminary Site Plan Review 1590 E. 9400 S. [Willow Canyon, Community #17]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5350,matter_id,high,8,,1,"db/staging (Legistar EventItemVote, body 140)"
710,194,2,3,"Waterford School Outdoor Sports Field and Parking Lot - Preliminary Site Plan Review 9502 S. 1700 E.  [Willow Creek, Community #17] Presenter: Douglas L. Wheelwright",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5351,matter_id,high,8,10,1,"db/staging (Legistar EventItemVote, body 140)"
711,194,2,4,"Red Sky Apartments (Prelim. Comm. Subdivision Review) 10145 S Centennial Pkwy. [Commercial Area, #9]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5357,matter_id,high,10,24,1,"db/staging (Legistar EventItemVote, body 140)"
712,194,2,5,"Red Sky Apartments (Mixed Use Development) 10145 S Centennial Pkwy. [Commercial Area, #9]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5358,matter_id,high,9,,1,"db/staging (Legistar EventItemVote, body 140)"
713,194,2,6,"Red Sky Apartments (Cairns MU Site Plan Prelim Review) 10145 S. Centennial Pkwy. [Commercial Area, #9]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5356,matter_id,high,10,9,1,"db/staging (Legistar EventItemVote, body 140)"
714,195,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-05-08/2023-05-09_city-council-meeting.md
715,196,2,1,"Pepperwood Ph 5 & Ph 11F, Amending Lots 505 & 1150 (Preliminary Subdivision Review) 14 E Pepperwood Drive and 8 E Bent Hollow Lane [Pepper Dell, Community 28]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,5378,matter_id,high,18,5,1,"db/staging (Legistar EventItemVote, body 140)"
716,196,2,2,"Autumn Ridge at Hidden Valley No. 1 Amended (Preliminary Subdivision Review) 11727 and 11767 S Autumn Ridge Drive [Lone Peak, Community 27]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,5379,matter_id,high,18,5,1,"db/staging (Legistar EventItemVote, body 140)"
717,196,2,3,"Heavenly Childcare (Category II Home Occupation Conditional Use Permit) 9342 S Maison Dr.   [Falcon Park, #16]",Planning Item,5:1 Pass,Pass,pc_final_action,,,unclassified,low,5377,matter_id,high,8,10,1,"db/staging (Legistar EventItemVote, body 140)"
718,197,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-05-22/2023-05-23_city-council-meeting.md
719,198,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to adopt Resolution 23-19C, a resolution increasing total appropriations within the governmental funds for the fiscal year commencing July 1, 2022 and ending June 30, 2023",Resolution,4-3 Pass,Pass,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2023/2023-05-29/2023-05-30_city-council-meeting.md
720,198,1,2,"A motion was made by Brooke D'Sousa, seconded by Marci Houseman to continue the Public Hearing until the next City Council Business session on June 20, 2023",Public Hearing Action,7-0 Pass,Pass,council_vote,,continue,keyword,high,,,,4,16,1,meeting_minutes/minutes/2023/2023-05-29/2023-05-30_city-council-meeting.md
721,198,1,3,"A motion was made by Ryan Mecham, seconded by Marci Houseman to recess the City Council and convene a meeting of the Redevelopment Board",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,16,1,meeting_minutes/minutes/2023/2023-05-29/2023-05-30_city-council-meeting.md
722,198,1,4,"A motion was made by Ryan Mecham, seconded by Scott Earl to adopt Resolution 23-21C authorizing execution of an interlocal cooperation agreement to participate in a local consortium of the Federal Home Program and authorizing the City to enter into agreements for the use of the Home funds",Interlocal,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,23,1,meeting_minutes/minutes/2023/2023-05-29/2023-05-30_city-council-meeting.md
723,198,1,5,"A motion was made by Marci Houseman, seconded by Brooke D'Sousa to adopt Resolution 23-22C, as amended per the meeting discussion, a resolution adopting a Sandy City Council policy outlining and requiring periodic administrative management studies",Resolution,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,16,4,1,meeting_minutes/minutes/2023/2023-05-29/2023-05-30_city-council-meeting.md
724,199,2,1,"Sheep Ranch Subdivision 3170 E. Little Cottonwood Road [Community #30, Alta Canyon]",Planning Item,3:0 Fail,Pass,pc_final_action,,,unclassified,low,5393,matter_id,high,18,,1,"db/staging (Legistar EventItemVote, body 140)"
725,199,2,2,"Brand Estates Subdivision 285 East 11000 South [Community #11, Crescent]",Planning Item,3:0 Fail,Pass,pc_final_action,,,unclassified,low,5392,matter_id,high,18,,1,"db/staging (Legistar EventItemVote, body 140)"
726,199,2,3,"Interpretation of the term “Mixed Use Development” OneTen Apartments 109 W. 11000 S. [Commercial Area, #9]",Planning Item,3:0 Fail,Pass,pc_final_action,,,unclassified,low,5400,matter_id,high,18,,1,"db/staging (Legistar EventItemVote, body 140)"
727,200,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_city-council-meeting.md
728,201,2,1,Amendments to Title 21 of the Land Development Code related to Improvement Completion Guarantees (Bonding),Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,5414,matter_id,high,5,9,1,"db/staging (Legistar EventItemVote, body 140)"
729,201,2,2,"VEG Animal Hospital Site Plan Review 11084 S. State St. [South Towne, Community #9]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,5410,matter_id,high,10,11,1,"db/staging (Legistar EventItemVote, body 140)"
730,202,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson, to approve Ordinance #23-07, an ordinance amending Title 2, ""Elections"" of the Sandy City Code by amending Section 2-1-3, ""Contribution Disclosure Deadlines""; also providing a saving clause for the ordinance and an effective date",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,5427,matter_id,high,22,25,1,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md
731,202,1,2,"A motion was made by Zach Robinson, seconded by Alison Stroud to amend the FY 2024 Tentative Budget to include the Robinsons-Stroud budget proposal, as amended",Other,5-2 Pass,Pass,council_vote,,,unclassified,low,,,,25,2,1,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md
732,202,1,3,"A motion was made by Zach Robinson, seconded by Scott Earl to adopt Resolution 23-23C, amending the tentative budget to include the Robinson-Stroud proposal, reinstating the Parks & Recreation marketing position and using ongoing money, meant for one-time purposes, and Council Contingency to fund $50,000 towards management studies; and adopting a tax rate on all real and personal property in Sandy City for the Fiscal Year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges in Sandy City for said fiscal year",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,23,1,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md
733,202,1,4,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-24C, a resolution amending the tentative budget and adopting a tax rate on all real and personal property in the Alta Canyon Recreation District for the Fiscal Year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges for said fiscal year",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,2,1,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md
734,202,1,5,"A motion was made by Ryan Mecham, seconded by Zach Robinson to recess the City Council meeting and convene a meeting of the Redevelopment Agency Board",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md
735,202,1,6,"A motion was made by Zach Robinson, seconded by Cyndi Sharkey, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,7,0,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md
736,203,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to direct Administration to begin implementing the FY 2024 Budget as amended, authorizing expending funds up to the $5.124 million dollars, and to allow Administration discretion with regard to the utilization of those funds",Other,4-3 Pass,Pass,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2023/2023-06-26/2023-06-27_city-council-meeting.md
737,203,1,2,"A motion was made by Ryan Mecham, seconded by Zach Robinson to convene a closed session in the Mayor's Conference Room to discuss pending or reasonably imminent litigation and to adjourn the Council meeting immediately following the closed session",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,25,1,meeting_minutes/minutes/2023/2023-06-26/2023-06-27_city-council-meeting.md
738,203,1,3,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,22,0,meeting_minutes/minutes/2023/2023-06-26/2023-06-27_city-council-meeting.md
739,204,1,1,"A motion was made by Marci Houseman, seconded by Zach Robinson, to certify the Election of City Council Chair Brooke D'Sousa and Council Vice Chair, Scott Earl",Other,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,16,25,1,meeting_minutes/minutes/2023/2023-07-10/2023-07-11_city-council-meeting.md
740,204,1,2,"A motion was made by Marci Houseman, seconded by Brooke D'Sousa to designate the July 25, 2023 Council meeting as a Business Session and add an agenda item for Council discussion of the amount and term of the General Obligation Bond for the November ballot",Other,6-1 Pass,Pass,council_vote,,,unclassified,low,,,,16,4,1,meeting_minutes/minutes/2023/2023-07-10/2023-07-11_city-council-meeting.md
741,204,1,3,"A motion was made by Ryan Mecham, seconded by Zach Robinson to convene a closed session in the Mayor's Conference Room to discuss the character, professional competence, or physical or mental health of an individual",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,25,1,meeting_minutes/minutes/2023/2023-07-10/2023-07-11_city-council-meeting.md
