body,body_name,event_date,notice_id,title,file_id,filename,minutes_like
2147,City Council,2015-05-01,267503,COTTONWOOD HEIGHTS NOTICE OF DISPOSITION OF UNCLAIMED PROEPRTY,154617,Disposition of Unclaimed Property-Jun. 2015.pdf,False
2147,City Council,2015-04-28,267327,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,156989,CityCouncil 04-28-2015 minutes.pdf,True
2147,City Council,2015-04-28,267327,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,154325,04-28-2015 business.pdf,False
2147,City Council,2015-04-28,267327,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,154639,CouncilPacket 04-28-2015.pdf,False
2147,City Council,2015-04-21,266351,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,153299,04-21-2015 work.pdf,False
2147,City Council,2015-04-14,265145,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,154483,CityCouncil 04-14-2015 minutes.pdf,True
2147,City Council,2015-04-14,265145,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,152035,04-14-2015 business.pdf,False
2147,City Council,2015-04-14,265145,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,152819,CouncilPacket 04-14-2015.pdf,False
2147,City Council,2015-04-13,267654,COTTONWOOD HEIGHTS REQUEST FOR PROPOSAL HISTORIAN,154794,Historian RFP 04-2015(2).pdf,False
2147,City Council,2015-04-13,264937,INVITATION TO BID,151821,INV-BID Roadway Improvement Projects-Bengal-Highland-Wasatch.pdf,False
2147,City Council,2015-04-08,263951,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL CONFERENCE ATTENDANCE,150781,04-06-2015 League meetings.pdf,False
2147,City Council,2015-04-07,263847,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,150699,04-07-2015 work.pdf,False
2147,City Council,2015-03-24,260171,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING AMENDED BUDGET FOR 2014-2015 FISCAL YEAR,146509,Amended Budget Notice (Mar. 2015).pdf,False
2147,City Council,2015-03-24,262021,COMMUNITY DEVELOPMENT AND RENEWAL AGENCY,148723,CDRA 03-24-2015 agenda.pdf,False
2147,City Council,2015-03-24,262005,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,152761,CityCouncil 03-24-2015 minutes.pdf,True
2147,City Council,2015-03-24,262005,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,148797,03-24-2015 business(revised).pdf,False
2147,City Council,2015-03-24,262005,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,152759,CouncilPacket 03-24-2015.pdf,False
2147,City Council,2015-03-24,263695,NOTICE OF ADOPTION OF COMMUNITY DEVELOPMENT PROJECT AREA PLANS,150589,Cottonwood Heights CDRA-Notice of Adoption of Project Area Plans.pdf,False
2147,City Council,2015-03-17,260769,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,147325,03-17-2015 work.pdf,False
2147,City Council,2015-03-10,259505,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,152817,CityCouncil 03-10-2015 minutes.pdf,True
2147,City Council,2015-03-10,259505,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,146487,03-10-2015 business.pdf,False
2147,City Council,2015-03-10,259505,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,146489,CouncilPacket 03-10-2015.pdf,False
2147,City Council,2015-03-03,258165,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,144579,03-03-2015 work.pdf,False
2147,City Council,2015-02-25,257287,INVITATION TO BID,143597,INV-BID CDBG Project ADA Access Ramps (Bengal).pdf,False
2147,City Council,2015-02-25,257287,INVITATION TO BID,143599,ADA CURB PROJECT (Bengal)-hourly rates.pdf,False
2147,City Council,2015-02-24,257007,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,150445,CityCouncil 02-24-2015 minutes.pdf,True
2147,City Council,2015-02-24,257007,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,143609,CouncilPacket 02-24-2015.pdf,False
2147,City Council,2015-02-24,257007,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,146479,02-24-2015 business.pdf,False
2147,City Council,2015-02-17,255421,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,141583,02-17-2015 work.pdf,False
2147,City Council,2015-02-10,253983,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,143607,CityCouncil 02-10-2015 minutes.pdf,True
2147,City Council,2015-02-10,253983,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,140201,02-10-2015 business.pdf,False
2147,City Council,2015-02-10,253983,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,141099,CouncilPacket 02-10-2015.pdf,False
2147,City Council,2015-02-03,252543,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL RETREAT,138909,02-03-2015 retreat.pdf,False
2147,City Council,2015-01-27,249833,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING,136383,Amended Budget Notice (Jan.pdf,False
2147,City Council,2015-01-27,251639,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,141015,CityCouncil 01-27-2015  minutes.pdf,True
2147,City Council,2015-01-27,251639,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,138071,01-27-2015 business.pdf,False
2147,City Council,2015-01-27,251639,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,140667,CouncilPacket 01-27-2015.pdf,False
2147,City Council,2015-01-20,250171,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,136711,01-20-2015 work.pdf,False
2147,City Council,2015-01-13,249135,COMMUNITY DEVELOPMENT AND RENEWAL AGENCY,137917,CDRA 01-13-2015 minutes.pdf,True
2147,City Council,2015-01-13,249135,COMMUNITY DEVELOPMENT AND RENEWAL AGENCY,135779,01-13-2015 cdra meeting.pdf,False
2147,City Council,2015-01-13,249115,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,138589,CityCouncil 01-13-2015 minutes.pdf,True
2147,City Council,2015-01-13,249115,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,135765,01-13-2015 business.pdf,False
2147,City Council,2015-01-13,249115,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,136281,CouncilPacket 01-13-2015.pdf,False
2147,City Council,2015-01-06,247601,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,134425,01-06-2015 work.pdf,False
2147,City Council,2015-01-06,247605,COMMUNITY DEVELOPMENT AND RENEWAL AGENCY,134427,01-06-2015 CDRA Meeting.pdf,False
2147,City Council,2014-12-31,248427,COTTONWOOD HEIGHTS REQUEST FOR PROPOSALS HISTORIAN,135123,Historian RFP 2015.pdf,False
2147,City Council,2014-12-30,246873,City Council Work Session,133735,12-30-2014 work.pdf,False
2147,City Council,2014-12-17,246181,PUBLIC NOTICE COTTONWOOD HEIGHTS ANNUAL FINANCIAL REPORT,133017,Annual Audit Notice 2014.pdf,False
2147,City Council,2014-12-16,245875,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,136279,CityCouncil 12-16-2014 minutes.pdf,True
2147,City Council,2014-12-16,245875,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,132655,12-16-2014 business.pdf,False
2147,City Council,2014-12-16,245875,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,133007,CouncilPacket 12-16-2014.pdf,False
2147,City Council,2014-12-08,244199,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL SPECIAL MEETING,131115,12-08-2014 special meeting GSBS.pdf,False
2147,City Council,2014-12-02,243247,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,130243,12-02-2014 work.pdf,False
2147,City Council,2014-12-02,243195,NOTICE OF LEGISLATIVE BREAKFAST OF THE COTTONWOOD HEIGHTS CITY COUNCIL,130213,12-02-2014 legislative breakfast.pdf,False
2147,City Council,2014-11-25,243981,NOTICE OF ANNUAL MEETING SCHEDULE,130857,"No. 232 (Establishing a 2015 Regular Meeting Schedule for the City Council, Planning Commission &amp; Board of Adjustment).pdf",False
2147,City Council,2014-11-25,242319,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,133005,CityCouncil 11-25-2014 minutes.pdf,True
2147,City Council,2014-11-25,242319,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,129275,11-25-2014 business.pdf,False
2147,City Council,2014-11-25,242319,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,129507,CouncilPacket 11-25-2014.pdf,False
2147,City Council,2014-11-19,241611,COTTONWOOD HEIGHTS NOTICE OF DISPOSITION OF UNCLAIMED PROEPRTY,128525,Disposition of Unclaimed Property-Dec.pdf,False
2147,City Council,2014-11-18,241341,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,128307,11-18-2014 work.pdf,False
2147,City Council,2014-11-14,240577,City Council Field Trip,127597,11-14-2014 field trip UVU Heber.pdf,False
2147,City Council,2014-11-11,239931,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,133003,CityCouncil 11-11-2014 minutes.pdf,True
2147,City Council,2014-11-11,239931,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,127183,11-11-2014 business.pdf,False
2147,City Council,2014-11-11,239931,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,127385,CouncilPacket 11-11-2014.pdf,False
2147,City Council,2014-11-04,238875,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,126247,11-04-2014 work.pdf,False
2147,City Council,2014-10-30,238153,COTTONWOOD HEIGHTS NOTICE OF DISPOSITION OF UNCLAIMED PROPERTY,125445,Disposition of Unclaimed Property-Nov.pdf,False
2147,City Council,2014-10-28,236393,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING,123697,Public Hearing (Palma Way Trail Vacation).pdf,False
2147,City Council,2014-10-28,236375,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING,123685,Amended Budget Notice (Oct. 2014).pdf,False
2147,City Council,2014-10-28,238003,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,127383,CityCounicl 10-28-2014 minutes.pdf,True
2147,City Council,2014-10-28,238003,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,125297,10-28-2014 business.pdf,False
2147,City Council,2014-10-28,238003,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,127063,CouncilPacket 10-28-2014.pdf,False
2147,City Council,2014-10-21,237127,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,124383,10-21-2014 work.pdf,False
2147,City Council,2014-10-14,236065,REVISED COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,125529,CityCouncil 10-14-2014 minutes.pdf,True
2147,City Council,2014-10-14,236065,REVISED COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,123431,10-14-2014 business.pdf,False
2147,City Council,2014-10-14,236065,REVISED COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,123699,CouncilPacket 10-14-2014.pdf,False
2147,City Council,2014-10-07,234921,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,122465,10-07-2014 work.pdf,False
2147,City Council,2014-09-30,233743,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL MEETING,121383,09-30-2014 YCC Dinner.pdf,False
2147,City Council,2014-09-23,233155,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,123683,CityCouncil 09-23-2014 minutes.pdf,True
2147,City Council,2014-09-23,233155,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,120763,09-23-2014 business.pdf,False
2147,City Council,2014-09-23,233155,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,121495,CouncilPacket 09-23-2014.pdf,False
2147,City Council,2014-09-19,232913,INVITATION TO BID,120539,INV-BID_Sidewalk Project 1700 E from 7000 S to Chalis.pdf,False
2147,City Council,2014-09-12,231405,COTTONWOOD HEIGHTS NOTICE OF DISPOSITION OF UNCLAIMED PROEPRTY,119103,Disposition of Unclaimed Property-Oct.pdf,False
2147,City Council,2014-09-09,228927,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING &#034;OLD COVENTRY&#034; ANNEXATION,116877,Notice of Public Hearing - Old Coventry.pdf,False
2147,City Council,2014-09-09,230655,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,121467,CityCouncil 09-09-2014 minutes.pdf,True
2147,City Council,2014-09-09,230655,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,118441,09-09-2014 business.pdf,False
2147,City Council,2014-09-09,230655,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,119679,CouncilPacket 09-09-2014.pdf,False
2147,City Council,2014-09-02,229257,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,117227,09-02-2014 work.pdf,False
2147,City Council,2014-08-26,227337,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING,115501,Street Vacation - 8044 Danish.pdf,False
2147,City Council,2014-08-26,227337,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING,117875,CouncilPacket 08-26-2014.pdf,False
2147,City Council,2014-08-26,228823,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,119677,CityCouncil 08-26-2014 minutes.pdf,True
2147,City Council,2014-08-26,228823,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,116809,08-26-2014 business.pdf,False
2147,City Council,2014-08-26,228823,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,119675,CouncilPacket 08-26-2014.pdf,False
2147,City Council,2014-08-25,228439,COTTONWOOD HEIGHTS REQUEST FOR PROPOSALS,116395,RFP (Mountainview Park Video Surveillance System).pdf,False
2147,City Council,2014-08-18,227759,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,115799,08-19-2014 work.pdf,False
2147,City Council,2014-08-12,225145,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING &#034;GRANITE OAKS&#034; ANNEXATION,113577,Notice of Public Hearing - Granite Oaks Annexation.pdf,False
2147,City Council,2014-08-12,226615,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,117869,CityCouncil 08-12-2014 minutes.pdf,True
2147,City Council,2014-08-12,226615,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,114829,08-12-2014 business.pdf,False
2147,City Council,2014-08-12,226615,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,115151,CouncilPacket 08-12-2014.pdf,False
2147,City Council,2014-08-12,226163,INVITATION TO BID (REVISED),115021,INV BID_(addendum No. 1)Park n Ride lot-Ft Union &amp; BCC-CHC.pdf,False
2147,City Council,2014-08-12,226163,INVITATION TO BID (REVISED),115023,INVBID_Storm Drain. Park n Ride Lot.pdf,False
2147,City Council,2014-08-05,225555,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,113917,08-05-2014 work.pdf,False
2147,City Council,2014-08-04,226151,INVITATION TO BID,114823,INV BID_Misc. Concrete Replacement Projects.pdf,False
2147,City Council,2014-08-03,225333,NOTICE OF CERTIFICATION OF ANNEXATION PETITION,113745,Notice of Certification of Annexation Petition (Old Coventry).pdf,False
2147,City Council,2014-07-22,224329,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,115149,CityCouncil 07-22-2014 minutes.pdf,True
2147,City Council,2014-07-22,224329,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,112847,07-22-2014 business.pdf,False
2147,City Council,2014-07-22,224329,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,113101,CouncilPacket 07-22-2014.pdf,False
2147,City Council,2014-07-22,224329,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,113103,June 2014 Financial Report.pdf,False
2147,City Council,2014-07-22,224329,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,113105,June 2014 CWH Report.pdf,False
2147,City Council,2014-07-15,223531,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL WORK SESSION AGENDA,112037,07-15-2014 work.pdf,False
2147,City Council,2014-07-08,222539,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,115147,CityCouncil 07-08-2014 minutes.pdf,True
2147,City Council,2014-07-08,222539,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,111091,07-08-2014 business.pdf,False
2147,City Council,2014-07-08,222539,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,111539,CouncilPacket 07-08-2014.pdf,False
2147,City Council,2014-07-08,222539,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,111541,CHPD Statistics Review 2014JUNE.pdf,False
2147,City Council,2014-07-01,221715,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL,110295,07-01-2014 work.pdf,False
2147,City Council,2014-06-24,220957,AMENDED COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,113127,CityCouncil 06-24-2014 minutes.pdf,True
2147,City Council,2014-06-24,220957,AMENDED COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,109613,CouncilPacket 06-24-2014.pdf,False
2147,City Council,2014-06-24,220957,AMENDED COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,109619,06-24-2014 amended business.pdf,False
2147,City Council,2014-06-24,220957,AMENDED COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,111553,May 2014 CWH Report-.pdf,False
2147,City Council,2014-06-24,220957,AMENDED COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,111555,May 2014 Financial Report.pdf,False
2147,City Council,2014-06-17,219977,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,113123,CityCouncil 06-17-2014 minutes.pdf,True
2147,City Council,2014-06-17,219977,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,113125,CityCouncil 06-17-2014 minutes.pdf,True
2147,City Council,2014-06-17,219977,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,108689,06-17-2014 business.pdf,False
2147,City Council,2014-06-17,219977,COTTONWOOD HEIGHTS CITY COUNCIL AGENDA,108691,CouncilPacket 06-17-2014.pdf,False
2147,City Council,2014-06-17,220593,NOTICE OF CERTIFICATION OF ANNEXATION PETITION,109235,Notice of Certification of Annexation Petition (Granite Annexation).pdf,False
