date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,meeting_title,filename,content_length_bytes,size_mb,stored_locally,doc_class,fetch_status,sha256,text_path,text_chars
2024-02-06,ORD 24-03 LDC Chapter 17.11 & 17.62 Alcohol Uses - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/ORD%2024-03%20LDC%20Chapter%2017.11%20%26%2017.62%20Alcohol%20Uses%20-%20WORKSHOP.pdf?t=20240202095736856,2026-07-05,na,claude_vision,,February 6 - Regular Meeting,ORD 24-03 LDC Chapter 17.11 & 17.62 Alcohol Uses - WORKSHOP.pdf,5325181,5.33,no,staff_report,ok,4ec4182c209c4825506bb6c659d7f090f3d3eb62f60df9dd3ceaf73f91f2da06,text/attachments/2024-02-06_ORD_24_03_LDC_Chapter_17_11_17_62_Alcohol_Uses_WOR_ea4bffc9.txt,53097
2024-02-06,ORD 24-04 LMC Chapter 5.10 Alcoholic Beverages - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/ORD%2024-04%20LMC%20Chapter%205.10%20Alcoholic%20Beverages%20-%20WORKSHOP.pdf?t=2024020209581995,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 6 - Regular Meeting,ORD 24-04 LMC Chapter 5.10 Alcoholic Beverages - WORKSHOP.pdf,5900589,5.9,no,,,,,
2024-02-06,RES 24-03 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/RES%2024-03%20Budget%20Adjustments%20-%20ACTION.pdf?t=20240202095552028,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 6 - Regular Meeting,RES 24-03 Budget Adjustments - ACTION.pdf,12632,0.01,no,,,,,
2024-02-06,RES 24-04 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/RES%2024-04%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20240202095638294,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 6 - Regular Meeting,RES 24-04 Budget Adjustments - WORKSHOP.pdf,11082,0.01,no,,,,,
2024-02-20,AGENDA 2024February20,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024February20.pdf?t=20240216161955483,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,AGENDA 2024February20.pdf,167951,0.17,no,,,,,
2024-02-20,AGENDA 2024February20 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024February20%20Spanish.pdf?t=20240216163235158,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,AGENDA 2024February20 Spanish.pdf,172251,0.17,no,,,,,
2024-02-20,Ord 24-03 LDC Code Amendment Dist  and Corridors Alcohol - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-03%20LDC%20Code%20Amendment%20Dist%20%20and%20Corridors%20Alcohol%20-%20ACTION.pdf?t=20240216111417201,2026-07-05,na,claude_vision,,February 20 - Regular Meeting,Ord 24-03 LDC Code Amendment Dist  and Corridors Alcohol - ACTION.pdf,3239555,3.24,no,staff_report,ok,230a6df49ac81470c74f60c2e34a4ccaa6b6b4455f7156e083748395194133e6,text/attachments/2024-02-20_Ord_24_03_LDC_Code_Amendment_Dist_and_Corridors_Al_e2645199.txt,47821
2024-02-20,Ord 24-04 LMC Code Amendment Alcoholic Beverages - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-04%20LMC%20Code%20Amendment%20Alcoholic%20Beverages%20-%20ACTION.pdf?t=20240216111455702,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,Ord 24-04 LMC Code Amendment Alcoholic Beverages - ACTION.pdf,12297787,12.3,no,,,,,
2024-02-20,Ord 24-05 LDC Code Amendments Engineering Design Standards - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-05%20LDC%20Code%20Amendments%20Engineering%20Design%20Standards%20-%20WORKSHOP.pdf?t=20240216112400974,2026-07-05,na,claude_vision,,February 20 - Regular Meeting,Ord 24-05 LDC Code Amendments Engineering Design Standards - WORKSHOP.pdf,2314280,2.31,no,staff_report,ok,ae0d1ea39e7b0b524c58c9b3823b02498ab98b2e1894e7067dd15cfbae37d33e,text/attachments/2024-02-20_Ord_24_05_LDC_Code_Amendments_Engineering_Design_S_503c7378.txt,17078
2024-02-20,"Ord 24-06 Amendment to 10.52.010 Stopping, Standing, Parking re Logan Transit District - WORKSHOP",Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-06%20Amendment%20to%2010.52.010%20Stopping%2C%20Standing%2C%20Parking%20re%20Logan%20Transit%20District%20-%20WORKSHOP.pdf?t=20240216111734123,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,"Ord 24-06 Amendment to 10.52.010 Stopping, Standing, Parking re Logan Transit District - WORKSHOP.pdf",76992,0.08,no,,,,,
2024-02-20,Ord 24-07 LMC Amendment 13.16.030 Duty to Pay Disconnection - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-07%20LMC%20Amendment%2013.16.030%20Duty%20to%20Pay%20Disconnection%20-%20WORKSHOP.pdf?t=20240216111531015,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,Ord 24-07 LMC Amendment 13.16.030 Duty to Pay Disconnection - WORKSHOP.pdf,81952,0.08,no,,,,,
2024-02-20,Ord 24-08 Little Bloomsbury Rezone - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-08%20Little%20Bloomsbury%20Rezone%20-%20WORKSHOP.pdf?t=20240216112322716,2026-07-05,na,claude_vision,,February 20 - Regular Meeting,Ord 24-08 Little Bloomsbury Rezone - WORKSHOP.pdf,5335119,5.34,no,staff_report,ok,d2f6dd4dbc9a8fd9637b5112b4b463f36536bc3cc51517f01d9e713ff9cada9d,text/attachments/2024-02-20_Ord_24_08_Little_Bloomsbury_Rezone_WORKSHOP_ebce5110.txt,29671
2024-02-20,Public Works Approved Materials List,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Public%20Works%20Approved%20Materials%20List.pdf?t=2024022915232834,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,Public Works Approved Materials List.pdf,1101688,1.1,no,,,,,
2024-02-20,Res 24-04 Budget Adjustment - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-04%20Budget%20Adjustment%20-%20ACTION.pdf?t=20240216111335878,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,Res 24-04 Budget Adjustment - ACTION.pdf,9969,0.01,no,,,,,
2024-02-20,Res 24-05 Temporary Justice Court Judge - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-05%20Temporary%20Justice%20Court%20Judge%20-%20WORKSHOP.pdf?t=2024021611261627,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,Res 24-05 Temporary Justice Court Judge - WORKSHOP.pdf,10818,0.01,no,,,,,
2024-02-20,"Res 24-06 Revised Water Division Classification, Rates, Fines and Fees - WORKSHOP",Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-06%20Revised%20Water%20Division%20Classification%2C%20Rates%2C%20Fines%20and%20Fees%20-%20WORKSHOP.pdf?t=20240216161453515,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,"Res 24-06 Revised Water Division Classification, Rates, Fines and Fees - WORKSHOP.pdf",1591901,1.59,no,,,,,
2024-02-20,Res 24-07 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-07%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20240216111613065,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,Res 24-07 Budget Adjustments - WORKSHOP.pdf,11150,0.01,no,,,,,
2024-02-20,Updated - Public Works Design Standards,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Updated%20-%20Public%20Works%20Design%20Standards.pdf?t=2024022915240142,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,Updated - Public Works Design Standards.pdf,3228462,3.23,no,,,,,
2024-02-20,Updated 2007 APWA Standard Plans,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Updated%202007%20APWA%20Standard%20Plans.pdf?t=20240229152434827,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,February 20 - Regular Meeting,Updated 2007 APWA Standard Plans.pdf,2745916,2.75,no,,,,,
2024-03-05,AGENDA 2024March5,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024March5.pdf?t=20240229153756368,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,AGENDA 2024March5.pdf,169867,0.17,no,,,,,
2024-03-05,AGENDA 2024March5 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024March5%20Spanish.pdf?t=2024022916392219,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,AGENDA 2024March5 Spanish.pdf,173424,0.17,no,,,,,
2024-03-05,Board Appointments,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Board%20Appointments.pdf?t=20260114130854862,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,Board Appointments.pdf,491925,0.49,no,,,,,
2024-03-05,Ord 24-05 LDC Code Amendments Engineering Design Standards - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-05%20LDC%20Code%20Amendments%20Engineering%20Design%20Standards%20-%20ACTION.pdf?t=2024022915224563,2026-07-05,na,claude_vision,,March 5 - Regular Meeting,Ord 24-05 LDC Code Amendments Engineering Design Standards - ACTION.pdf,2314280,2.31,no,staff_report,ok,ae0d1ea39e7b0b524c58c9b3823b02498ab98b2e1894e7067dd15cfbae37d33e,text/attachments/2024-03-05_Ord_24_05_LDC_Code_Amendments_Engineering_Design_S_3cc2bdd0.txt,16395
2024-03-05,"Ord 24-06 Amendment to 10.52.010 Stopping, Standing, Parking re Logan Transit District - ACTION",Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-06%20Amendment%20to%2010.52.010%20Stopping%2C%20Standing%2C%20Parking%20re%20Logan%20Transit%20District%20-%20ACTION.pdf?t=20240229152509494,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,"Ord 24-06 Amendment to 10.52.010 Stopping, Standing, Parking re Logan Transit District - ACTION.pdf",76992,0.08,no,,,,,
2024-03-05,Ord 24-07 LMC Amendment 13.16.030 Duty to Pay Disconnection - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-07%20LMC%20Amendment%2013.16.030%20Duty%20to%20Pay%20Disconnection%20-%20ACTION.pdf?t=20240229151953672,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,Ord 24-07 LMC Amendment 13.16.030 Duty to Pay Disconnection - ACTION.pdf,81952,0.08,no,,,,,
2024-03-05,Ord 24-08 Little Bloomsbury Rezone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-08%20Little%20Bloomsbury%20Rezone%20-%20ACTION.pdf?t=20240229152210173,2026-07-05,na,claude_vision,,March 5 - Regular Meeting,Ord 24-08 Little Bloomsbury Rezone - ACTION.pdf,5335119,5.34,no,staff_report,ok,d2f6dd4dbc9a8fd9637b5112b4b463f36536bc3cc51517f01d9e713ff9cada9d,text/attachments/2024-03-05_Ord_24_08_Little_Bloomsbury_Rezone_ACTION_c2e27571.txt,27875
2024-03-05,Ord 24-09 LDC Chapters 17.40 and 17.41 - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-09%20LDC%20Chapters%2017.40%20and%2017.41%20-%20WORKSHOP.pdf?t=20240229152701034,2026-07-05,na,claude_vision,,March 5 - Regular Meeting,Ord 24-09 LDC Chapters 17.40 and 17.41 - WORKSHOP.pdf,9869618,9.87,no,staff_report,ok,844df7d2af3989a4c0c10c379389ebf8d97cbec57a6a652dd10f81281f9ed3fe,text/attachments/2024-03-05_Ord_24_09_LDC_Chapters_17_40_and_17_41_WORKSHOP_3b1dcfb7.txt,76211
2024-03-05,Public Works Approved Materials List,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Public%20Works%20Approved%20Materials%20List.pdf?t=2024022915232834,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,Public Works Approved Materials List.pdf,1101688,1.1,no,,,,,
2024-03-05,Res 24-05 Temporary Justice Court Judge - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-05%20Temporary%20Justice%20Court%20Judge%20-%20ACTION.pdf?t=20240229152544681,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,Res 24-05 Temporary Justice Court Judge - ACTION.pdf,10818,0.01,no,,,,,
2024-03-05,"Res 24-06 Water Division Classification, Rates, Fines and Fees - ACTION",Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-06%20Water%20Division%20Classification%2C%20Rates%2C%20Fines%20and%20Fees%20-%20ACTION.pdf?t=20240229152101202,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,"Res 24-06 Water Division Classification, Rates, Fines and Fees - ACTION.pdf",180292,0.18,no,,,,,
2024-03-05,Res 24-07 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-07%20Budget%20Adjustments%20-%20ACTION.pdf?t=20240229152026558,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,Res 24-07 Budget Adjustments - ACTION.pdf,11150,0.01,no,,,,,
2024-03-05,Res 24-08 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-08%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=2024022915261829,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,Res 24-08 Budget Adjustments - WORKSHOP.pdf,12629,0.01,no,,,,,
2024-03-05,Updated - Public Works Design Standards,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Updated%20-%20Public%20Works%20Design%20Standards.pdf?t=2024022915240142,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,Updated - Public Works Design Standards.pdf,3228462,3.23,no,,,,,
2024-03-05,Updated 2007 APWA Standard Plans,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Updated%202007%20APWA%20Standard%20Plans.pdf?t=20240229152434827,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 5 - Regular Meeting,Updated 2007 APWA Standard Plans.pdf,2745916,2.75,no,,,,,
2024-03-19,AGENDA 2024March19,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024March19.pdf?t=20240315102259088,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 19 - Regular Meeting,AGENDA 2024March19.pdf,170086,0.17,no,,,,,
2024-03-19,AGENDA 2024March19 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024March19%20Spanish.pdf?t=20240315102002752,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 19 - Regular Meeting,AGENDA 2024March19 Spanish.pdf,160337,0.16,no,,,,,
2024-03-19,Ord 24-09 LDC Chapters 17.40 and 17.41 - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2024-09%20LDC%20Chapters%2017.40%20and%2017.41%20-%20ACTION.pdf?t=2024031510193005,2026-07-05,na,claude_vision,,March 19 - Regular Meeting,Ord 24-09 LDC Chapters 17.40 and 17.41 - ACTION.pdf,9869618,9.87,no,staff_report,ok,844df7d2af3989a4c0c10c379389ebf8d97cbec57a6a652dd10f81281f9ed3fe,text/attachments/2024-03-19_Ord_24_09_LDC_Chapters_17_40_and_17_41_ACTION_bf5da10b.txt,74077
2024-03-19,Res 24-08 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-08%20Budget%20Adjustments%20-%20ACTION.pdf?t=20240315101851606,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,March 19 - Regular Meeting,Res 24-08 Budget Adjustments - ACTION.pdf,12629,0.01,no,,,,,
2024-04-02,AGENDA 2024April2,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024April2.pdf?t=20240328151917825,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 2 - Regular Meeting,AGENDA 2024April2.pdf,154031,0.15,no,,,,,
2024-04-02,AGENDA 2024April2 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024April2%20Spanish.pdf?t=20240328151645837,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 2 - Regular Meeting,AGENDA 2024April2 Spanish.pdf,151982,0.15,no,,,,,
2024-04-02,Res 24-09 Library Meeting Room Fees - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2024-09%20Library%20Meeting%20Room%20Fees%20-%20WORKSHOP.pdf?t=20240328133941886,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 2 - Regular Meeting,Res 24-09 Library Meeting Room Fees - WORKSHOP.pdf,1725749,1.73,no,,,,,
2024-04-16,AGENDA 2024April16,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024April16.pdf?t=20240411183318518,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 16 - Regular Meeting,AGENDA 2024April16.pdf,179912,0.18,no,,,,,
2024-04-16,AGENDA 2024April16 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202024April16%20Spanish.pdf?t=20240411183150447,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 16 - Regular Meeting,AGENDA 2024April16 Spanish.pdf,155602,0.16,no,,,,,
2024-04-16,National Day of Prayer Proclamation 2024,Council,regular,proclamation,https://www.loganutah.gov/departments/admin/council/National%20Day%20of%20Prayer%20Proclamation%202024.pdf?t=20240411161504432,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 16 - Regular Meeting,National Day of Prayer Proclamation 2024.pdf,505009,0.51,no,,,,,
2024-04-16,Watershed Awareness Proclamation,Council,regular,proclamation,https://www.loganutah.gov/departments/admin/council/Watershed%20Awareness%20Proclamation.pdf?t=20240411161541808,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 16 - Regular Meeting,Watershed Awareness Proclamation.pdf,258603,0.26,no,,,,,
