stem,bytes,chars,status
Council_clip635_att18_Resolution_No._24-07_-_Cybersecurity_Incident_Response_Management_Plan,118573,3528,skipped-exists
Council_clip635_att19_Resolution_No._24-08_-_All_West_Ground_Lease_Agreement,292602,3732,skipped-exists
Council_clip635_att1_Religious_Freedom_Day_2024,731566,1755,skipped-exists
Council_clip635_att20_2023_Telecom_Equipment_Lease_Form_-_Riverton_City,166786,25792,skipped-exists
Council_clip635_att21_Resolution_No._24-09_-_Appoint_Haymond_to_Sewer_District,116954,2956,skipped-exists
Council_clip635_att22_Resolution_No._24-01_-_Housing_Resolution__FINAL__-_122923,216423,6939,skipped-exists
Council_clip635_att23_Lighting_Discussion_-_Staff_Report,1085605,33095,skipped-exists
Council_clip635_att24_Resolution_No._24-10_-_National_Law_Enforcement_Appreciation_Day,195026,4302,skipped-exists
Council_clip635_att2_2023-12-06.WS.CC.Min,291275,22613,skipped-exists
Council_clip635_att3_Resolution_No._24-02_-_Performance_Bond_Release,387390,3762,skipped-exists
Council_clip635_att4_2024Jan02_90bondreleaseDEV11_M,64505,1152,skipped-exists
Council_clip635_att5_2024Jan02_90bondreleaseDEV11_PW,82722,0,image_only
Council_clip635_att6_Resolution_No._24-03_-_Performance_Bond_Release,386915,3762,skipped-exists
Council_clip635_att7_2024Jan02_90bondreleaseDEV11__13535_MountainRidgeP19_M,64905,1146,skipped-exists
Council_clip635_att8_2024Jan02_90bondreleaseDEV11__13535_MountainRidgeP19_PW,416482,3502,skipped-exists
Council_clip635_att9_Resolution_No._24-04_-_Performance_Bond_Release,389987,3738,skipped-exists
RDA_clip634_agenda,57239,1638,skipped-exists
RDA_clip634_att1_2023-12-06.RDA.Min,124849,3920,skipped-exists
PlanningCommission_clip636_agenda,64704,3927,skipped-exists
PlanningCommission_clip636_att1_23-2033_Riverton_Acres_CU-Private_Lane__PC_Report,826885,12922,skipped-exists
PlanningCommission_clip636_att2_23-2040_Sherry_Walker_CUHO_PC_Report,1282642,11682,skipped-exists
PlanningCommission_clip636_att3_23-2041_McRoberts_STR_CUHO_PC_Report,978862,13280,skipped-exists
PlanningCommission_clip636_att4_12.14.23_PC_Mtg_Minutes,171656,31009,skipped-exists
Council_clip638_agenda,82283,5817,skipped-exists
Council_clip638_att11_Community_Center_fee_comparisons,109619,6200,skipped-exists
Council_clip638_att1_2024-01-02.WS.CCM,272219,16634,skipped-exists
Council_clip638_att2_Resolution_No._24-11_-_Employee_Personnel_Policies_and_Procedure_Manual_Pobationary_Period,529614,11169,skipped-exists
Council_clip638_att3_Resolution_No._24-12_-_Warranty_Bond_Premier_Medical,212399,3406,skipped-exists
Council_clip638_att4_2024Jan16_100bondreleaseDEV11_PremeirM_10064__M,63845,1147,skipped-exists
Council_clip638_att5_2024Jan16_100bondreleaseDEV11_PremeirM_10064__PW,82213,0,image_only
Council_clip638_att6_Resolution_No._24-13_-_Warranty_Bond_Gillette_Estates,212458,3395,skipped-exists
Council_clip638_att7_2024Jan16_100bondreleaseDEV11__6777__M,64616,1139,skipped-exists
Council_clip638_att8_2024Jan16_100bondreleaseDEV11__6777__PW,83401,0,image_only
Council_clip638_att9_Resolution_No._24-14_-_UDOT_Cooperative_Agreement,121581,3783,skipped-exists
RDA_clip637_agenda,57247,1642,skipped-exists
RDA_clip637_att1_2024-01-02.RDA.Min,124124,3800,skipped-exists
Council_clip639_agenda,91878,7848,skipped-exists
Council_clip639_att10_2024Feb06_90bondreleaseDEV11__5251_RivertonCove_M,64094,1113,skipped-exists
Council_clip639_att11_Resolution_No._24-21_-_ILA_SLCO_Aerial_photos,119055,3536,skipped-exists
Council_clip639_att12_2022-23_Surveyor_Interlocal-Aerials_Riverton_-_fixed,214575,12901,skipped-exists
Council_clip639_att13_Ordinance_No._24-01_-Subdivision_Ordinance_Amendment,147620,15660,skipped-exists
Council_clip639_att14_24-01_Subdivision_Ordinance_Amendment_Staff_Report,202663,29940,skipped-exists
Council_clip639_att15_Resolution_No._24-19_-_Approving_Land_Conveyance_to_RDA_for_12600_S_CRA,296607,3853,skipped-exists
Council_clip639_att16_Quit_Claim_Deed_to_RDA_27-34-251-006-0000,9835,1676,skipped-exists
Council_clip639_att17_Quit_Claim_Deed_to_RDA_27-34-251-036-0000,9776,1633,skipped-exists
Council_clip639_att18_Quit_Claim_Deed_to_RDA_27-34-251-035-0000,9797,1636,skipped-exists
Council_clip639_att19_Quit_Claim_Deed_to_RDA_27-34-251-033-0000,9851,1692,skipped-exists
Council_clip639_att1_Resolution_No._24-16_-_Appointing_PRD_Chief_of_Police,203990,2896,skipped-exists
Council_clip639_att20_Quit_Claim_Deed_to_RDA_27-34-251-027-0000,10051,1798,skipped-exists
Council_clip639_att21_Resolution_No._24-17_-_Budget_Amendment,115422,2400,skipped-exists
Council_clip639_att22_FY_2024_Budget_Adjustments_Worksheet_-_Munis,215843,36207,skipped-exists
Council_clip639_att2_2024-01-16.WS.CCM.Min,255501,12488,skipped-exists
Council_clip639_att3_Resolution_No._24-15_-_Reapointment_of_Buroker_to_Mosquito_Abatement_District,117865,2922,skipped-exists
Council_clip639_att4_Resolution_No._24-18_-_Surplus_Equipment,11652,2375,skipped-exists
Council_clip639_att5_RPD0985_-_2015_Harley_Davidson,268494,1085,skipped-exists
Council_clip639_att6_RPD5550_-_2020_Harley_Davidson,263924,937,skipped-exists
Council_clip639_att7_RPD7254_-_2017_Ford_Explorer,268046,1114,skipped-exists
Council_clip639_att8_RPD9190_-_2015_Harley_Davidson,267934,1068,skipped-exists
Council_clip639_att9_Resolution_No._24-20_-_Performance_Bond_Release_Riverton_Cove,391032,3723,skipped-exists
RDA_clip640_agenda,57244,1633,skipped-exists
RDA_clip640_att1_2024-01-16.RDA.Min,123381,3914,skipped-exists
PlanningCommission_clip641_agenda,67059,4101,skipped-exists
PlanningCommission_clip641_att1_23-2043_Granite_Defense_Systems_CUHO_PC_Report,871433,14633,skipped-exists
PlanningCommission_clip641_att6_01.11.24_PC_Meeting_Minutes,196776,41765,skipped-exists
Council_clip642_agenda,89070,7922,skipped-exists
Council_clip642_att10_Samstone__LLC_ROWA-Complete___Signed_1-29-24_,532291,0,image_only
Council_clip642_att11_Resolution_No._24-27_-_Real_property_purchase_Shipley,120635,3705,skipped-exists
Council_clip642_att12_Wayne_Shipley_ROWA-Complete__Signed_2-5-24_,845286,0,image_only
Council_clip642_att13_Resolution_No._24-28_-_Surplus_Equipment,11260,2195,skipped-exists
Council_clip642_att14_RS-7_-_Ford_F-550,266927,1035,skipped-exists
Council_clip642_att15_Lighting_Standards_Update_2.14.24,189871,6218,skipped-exists
Council_clip642_att1_2024-02-06.WS.CCM.Min,283154,19761,skipped-exists
Council_clip642_att2_Resolution_No._24-22_-_Planning_Commission_Appointments,187190,2540,skipped-exists
Council_clip642_att3_Resolution_No._24-23_-_Performance_Bond_Release_Holiday_Oil,388307,3726,skipped-exists
Council_clip642_att4_2024Feb20_90bondreleaseDEV11_M,63149,1112,skipped-exists
Council_clip642_att5_Resolution_No._24-24_-_Real_property_purchase_Amy_C_Jones,120334,3548,skipped-exists
Council_clip642_att6_Amy_Jones_ROWA-Complete__Signed_2-8-24_,343725,0,image_only
Council_clip642_att7_Resolution_No._24-25_-_Real_property_purchase_Douglas_Hansen,120400,3649,skipped-exists
Council_clip642_att8_Douglas_Hansen_ROWA-Complete__Signed_2-8-24_,374850,0,image_only
Council_clip642_att9_Resolution_No._24-26_-_Real_property_purchase_Samstone_LLC,119759,3590,skipped-exists
PlanningCommission_clip643_agenda,62755,2986,skipped-exists
PlanningCommission_clip643_att2_24-2001_Stone_Ridge_Clinic_PC_Staff_Report,3334794,12412,skipped-exists
PlanningCommission_clip643_att3_02.08.24_PC_Meeting_Minutes,197548,44726,skipped-exists
Council_clip646_agenda,92042,8137,skipped-exists
Council_clip646_att10_11800_S_Reimbursement_Agreement_Riverton,126749,4677,skipped-exists
Council_clip646_att11_Resolution_No._24-34_-_Performance_Bond_Gospel_Hope,388236,3760,skipped-exists
Council_clip646_att12_2024Mar19_90bondreleaseDEV11_13607__M,64333,1120,skipped-exists
Council_clip646_att13_2024Mar19_90bondreleaseDEV11_13607__PW,437348,3462,skipped-exists
Council_clip646_att14_Resolution_No._24-35_-_Warranty_Bond_Release_River_Ridge,213750,3378,skipped-exists
Council_clip646_att15_2022Mar19_100bondreleaseDEV11_8105__PW,444777,3625,skipped-exists
Council_clip646_att16_2022Mar19_100bondreleaseDEV11_8105__M,63556,1116,skipped-exists
Council_clip646_att17_Resolution_No._24-29_-_Fee_Schedule_Amendment,112207,2465,skipped-exists
Council_clip646_att18_Proposed_Amendment_FY2024_Fee_Schedule,232507,73432,skipped-exists
Council_clip646_att19_Resolution_No._24-36_-_Eminent_Domain_Complaint_Willco_Holdings,298914,4775,skipped-exists
Council_clip646_att1_2024-02-20.WS.CCM.Min,321388,32236,skipped-exists
Council_clip646_att20_Ordinance_No._24-02_-_Parking_Ordinance,147469,14879,skipped-exists
Council_clip646_att2_Resolution_No._24-30_-_Senior_Center_Interlocal_Agreement_Amendment_2,189389,3846,skipped-exists
Council_clip646_att3_Riverton_Senior_Center_-_Amend_2_with_Exhibit_-_Clean_-__Rev.7_10.12.23_,199781,7582,skipped-exists
Council_clip646_att4_Resolution_No._24-31_-_Surplus_Property__Mascaro_,10762,2101,skipped-exists
Council_clip646_att5_Old_Liberty_Way_Subdivision_Plat-1-23-23,699388,93666,skipped-exists
Council_clip646_att6_Resolution_No._24-32_-_Trail_Agreement,187209,2662,skipped-exists
Council_clip646_att7_2024_Riverton_Trail_Easement_and_Agreement,343355,26287,skipped-exists
Council_clip646_att9_Resolution_No._24-33_-_South_Valley_Sewer_Reimbursement_Agreement,119129,2903,skipped-exists
PlanningCommission_clip652_agenda,65987,4045,skipped-exists
PlanningCommission_clip652_att4_24-5001_Exterior_Lighting_Amendment_Staff_Report,283824,9561,skipped-exists
Council_clip653_agenda,85498,6543,skipped-exists
Council_clip653_att11_Resolution_No._24-40_-_Change_Order_-_Big_Bear,188098,2609,skipped-exists
Council_clip653_att12_Big_Bear_-_Change_Order_-_2024,187435,1736,skipped-exists
Council_clip653_att13_Resolution_No._24-41_-_Riverton_Town_Days_Parade_Policy,188083,2845,skipped-exists
Council_clip653_att1_2024-03-19.WS.CCM.Min,311674,27276,skipped-exists
Council_clip653_att2_Resolution_No._24-37_-_HPC_Appointments,10444,2560,skipped-exists
Council_clip653_att3_Resolution_No._24-38_-_Appointment_to_Parks_and_Trails_Committee,10792,2688,skipped-exists
Council_clip653_att4_Resolution_No._24-39_-_Surplus_Equipment,10684,2173,skipped-exists
Council_clip653_att5_RP8015_-_2007_Ford_F-350,267182,1004,skipped-exists
PlanningCommission_clip656_agenda,67632,4348,skipped-exists
PlanningCommission_clip656_att1_24-2013_Lita_s_House_CUHO_PC_Staff_Report,1177731,12362,skipped-exists
PlanningCommission_clip656_att2_24-2012_Little_Treeschool_CUHO_PC_Staff_Report,1098452,12103,skipped-exists
PlanningCommission_clip656_att4_24-2011_Mollet_CU-_Parallel_Fence_PC_Report,1149995,5940,skipped-exists
PlanningCommission_clip656_att5_Lighting_Ordinance-_Staff_Report,395930,19003,skipped-exists
PlanningCommission_clip656_att8_02.22.24_PC_Meeting_Minutes,145829,21423,skipped-exists
Council_clip657_agenda,92929,9125,skipped-exists
Council_clip657_att10_Resolution_No._24-42_-_Posting_and_Verification,266272,5796,skipped-exists
Council_clip657_att11_Resolution_Exhibit_A_Loan_Agreement__Intermountain_2024_,740347,78739,skipped-exists
Council_clip657_att12_Resolution_Exibit_B_Bond_Indenture__Intermountain_2024_,1882900,568997,skipped-exists
Council_clip657_att13_Resolution_Exhibit_C_Bond_Purchase_Agreement__Intermountain_2024_,178180,21261,skipped-exists
Council_clip657_att14_Ordinance_No._24-03_-_Culinary_and_Secondary_Water,295489,2930,skipped-exists
Council_clip657_att15_Chapter_13.05_Culinary_Water_Code_Amendments_Legislative_Copy_v2,193666,62157,skipped-exists
Council_clip657_att16_Chapter_13.10_Secondary_Water_Code_Amendments_Legislative_Copy,130065,30718,skipped-exists
Council_clip657_att17_Chapter_13.05_Culinary_Water_Code_Amendments_Clean_Copy,295532,56929,skipped-exists
Council_clip657_att18_Chapter_13.10_Secondary_Water_Code_Amendments_Clean_Copy,259057,30252,skipped-exists
Council_clip657_att19_Ordinance_No._24-05_-_Foreign_Entities,293407,3221,skipped-exists
Council_clip657_att1_Arbor_Day_Proclamation_2024,726673,1527,skipped-exists
Council_clip657_att20_Chapter_03.05.270_Amendment__Foreign_Entity_,174830,1567,skipped-exists
Council_clip657_att21_Chapter_03.05.270_Amendment__Foreign_Entity__Clean_Copy,6353,1463,skipped-exists
Council_clip657_att2_2024-04-02.WS.CCM.Min,283438,20302,skipped-exists
Council_clip657_att3_Resolution_No._24-43_-_Trestle_Lane_Phase_II_Project,187776,2442,skipped-exists
Council_clip657_att4_CC24-437,153132,9003,skipped-exists
Council_clip657_att5_24-1060-04_-_Pronghorn_Agreement,826566,57941,skipped-exists
Council_clip657_att6_Ordinance_No._24-04_-_Standards_and_Specifications_Manual_Amendment_Ordinance,204195,2495,skipped-exists
Council_clip657_att7_Riverton_City_2024_Standards_and_Specifications_Manual,3334399,409602,skipped-exists
Council_clip657_att8_24-14._Amended_Standards_and_Specifications_Staff_Report,78386,1362,skipped-exists
Council_clip657_att9_Resolution_No._24-42_-_Riverton_Bond_4879-5859-1660,311310,18822,skipped-exists
RDA_clip658_agenda,56610,1534,skipped-exists
PlanningCommission_clip661_agenda,63407,3008,skipped-exists
PlanningCommission_clip661_att1_24-2015_Bree_Place_CU-Private_Lane__PC_Report,1309132,40178,skipped-exists
PlanningCommission_clip661_att3_03.28.24_PC_Minutes,186203,37554,skipped-exists
Council_clip662_agenda,83814,7028,skipped-exists
Council_clip662_att1_2024-04-16.WS.CCM.Min,336902,36543,skipped-exists
Council_clip662_att2_Resolution_No._24-45_-_13800_S_Signal_Interlocal_Agreement,187290,2584,skipped-exists
Council_clip662_att3_Riverton_Traffic_Signal_Agreement_Sentinel_Ridge_Blvd_4500_West_ratf_021624,268212,14882,skipped-exists
Council_clip662_att4_Ordinance_No._24-06_-_Exterior_Lighting_Amendment,161752,18339,skipped-exists
Council_clip662_att5_24-06_Exterior_Lighting_Amendment_Staff_Report,440504,26384,skipped-exists
Council_clip662_att6_Resolution_No._24-44_-_Tentative_Budget,11328,2291,skipped-exists
Council_clip666_agenda,84017,6569,skipped-exists
Council_clip666_att10_UDOT_Detention_Pond_Agreement_FINAL,388471,5338,skipped-exists
Council_clip666_att1_2024-05-07.WS.CCM.Min,288706,22191,skipped-exists
Council_clip666_att2_Ordinance_No._27-07_-_Homestead_2_Rezone_Ordinance_Updated,598848,4144,skipped-exists
Council_clip666_att3_27-07_Homestead_2_Rezone_Staff_Report,2493305,5801,skipped-exists
Council_clip666_att4_042524_Riverton_PC_Mtg,140648,21198,skipped-exists
Council_clip666_att5_Resolution_No._24-46_-_Kevin_Hicks_Employment_Agreement,117118,3362,skipped-exists
Council_clip666_att6_Kevin_Hicks_City_Manager_Employment_Agreement_FINAL_DRAFT,466247,26533,skipped-exists
Council_clip666_att7_Resolution_No._24-47_-_Appointment_VECC_Board_of_Directors_Hicks-Carter,203481,3309,skipped-exists
Council_clip666_att8_Resolution_No._24-48_-_Campaign_Signs,123993,6166,skipped-exists
Council_clip666_att9_Resolution_No._24-49_-_UDOT_Detention_Pond_Agreement,299666,4924,skipped-exists
RDA_clip669_agenda,59983,2182,skipped-exists
RDA_clip669_att1_2024-02-06.RDA.Min,123815,3939,skipped-exists
RDA_clip669_att2_2024-04-16.RDA.Min,212724,3277,skipped-exists
RDA_clip669_att3_RDA_Resolution_No._24-01.Tentative_Budget.24-25,10282,2458,skipped-exists
PlanningCommission_clip671_agenda,65883,3694,skipped-exists
PlanningCommission_clip671_att1_24-2018_The_Cookie_Stand_CUHO_PC_Report,3096694,11234,skipped-exists
PlanningCommission_clip671_att2_24-4003_Belchak_Rezone_PC_Staff_Report,2316153,11669,skipped-exists
PlanningCommission_clip671_att4_24-5002_Private_School_Ordinance_Amendment,142227,27198,skipped-exists
PlanningCommission_clip671_att5_04.11.24_PC_Meeting_Minutes,260666,73612,skipped-exists
Council_clip673_agenda,90416,7535,skipped-exists
Council_clip673_att10_CC24040-RE,57815,759,skipped-exists
Council_clip673_att11_CC24040-RE__Composite_Deck_Path_on_Jordan_River_Parkway_-_Re-Bid_Addendum,675812,29024,skipped-exists
Council_clip673_att12_Ordinance_No._24-08_-_Compensation,11428,2723,skipped-exists
Council_clip673_att13_FY_2025_Pay_Scales,220044,12021,skipped-exists
Council_clip673_att14_Ordinance_No._24-09_-_Compensation_for_Executive_Officers_and_City_Attorney,11125,2591,skipped-exists
Council_clip673_att18_Resolution_No._24-49_-_UDOT_Detention_Pond_Agreement,299666,4924,skipped-exists
Council_clip673_att19_UDOT_Detention_Pond_Agreement_FINAL,388471,5338,skipped-exists
Council_clip673_att1_2024-05-21.WS.CCM.Min,334860,35845,skipped-exists
Council_clip673_att2_Resolution_No._24-50_-_HPC_Appointments,10684,2666,skipped-exists
Council_clip673_att3_Resolution_No._24-51_-_Planning_Commission_Appointments,186693,2649,skipped-exists
Council_clip673_att4_Resolution_No._24-52_-_Warranty_Bond_Release,214542,3374,skipped-exists
Council_clip673_att5_2024Jun04_100bondreleaseDEV11__8995__M,63906,1124,skipped-exists
Council_clip673_att6_2024Jun04_100bondreleaseDEV11__8995__PW,83003,0,image_only
Council_clip673_att7_Resolution_No._24-54_-_Performance_Bond_Release_-_the_Lofts,389947,3787,skipped-exists
Council_clip673_att8_2024May28_90bondreleaseDEV11__2924_LoftsRoseCreek_M,64381,1094,skipped-exists
Council_clip673_att9_Resolution_No._24-55_-_Jordan_River_Deck_-_Blue_River_Construction,188103,2509,skipped-exists
PlanningCommission_clip677_agenda,65574,3767,skipped-exists
PlanningCommission_clip677_att1_24-2021_Checketts_CU-Private_Lane__PC_Report,1041939,12269,skipped-exists
PlanningCommission_clip677_att2_24-1003_River_Ridge_Amd_Lot_Line_PC_Report,1865079,13394,skipped-exists
PlanningCommission_clip677_att4_Redwood_RDA_Project_PC_Staff_Report,1573646,93310,skipped-exists
PlanningCommission_clip677_att6_05.23.24_PC_Meeting_Minutes,257235,79128,skipped-exists
Council_clip678_agenda,91254,7698,skipped-exists
Council_clip678_att10_Ordinance_No._24-10-Paige_Retail_RDA_Development_Agreement_Ordinance,543378,4007,skipped-exists
Council_clip678_att11_24-10_Paige_Retail_Development_Agreement_CC_Staff_Report,2047733,98335,skipped-exists
Council_clip678_att12_Ordinance_No._24-11_-_Belchak_Rezone_Ordinance,248921,2601,skipped-exists
Council_clip678_att14_Resolution_No._24-59_-_Final_Budget_23-24,9953,2218,skipped-exists
Council_clip678_att15_June_18__2024_Amendment,702798,19523,skipped-exists
Council_clip678_att16_Resolution_No._24-53_-_Fee_Schedule,113024,2465,skipped-exists
Council_clip678_att17_Proposed_Fee_Schedule,2976131,72867,skipped-exists
Council_clip678_att18_Resolution_No._24-60_-_Non-reciprocal_utilities,10459,2777,skipped-exists
