date,candidate,office,reporting_year,reporting_year_source,cycle_year,cycle_year_source,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,bytes,sha256,channel,source_archive,wayback_timestamp,fetch_url,doc_kind,posted_date,date_source,office_source,office_confidence,roster_match,document_office_raw,portal_office,document_candidate,candidate_source,label_conflict,cycle_parity_flag,needs_review,notes,alt_source_urls,n_identical_copies
2014-04-04,Victor Iverson,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Victor Iverson (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - Daniel D McArthur_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - Daniel D McArthur_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - Daniel D McArthur_04-04-2014.txt,16896,8c8034cd10a03bd7ba688b5ca94c949edb0f5162f3b037eac829e54bccab5db7,wayback_financialreports,wayback,20140731163004,https://web.archive.org/web/20140731163004id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20Daniel%20D%20McArthur_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,VICTOR IVERSON @2014,COMMISSION,,Victor Iverson,document,,,0,,,1
2014-04-04,Victor Iverson,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Victor Iverson (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - Victor Iverson_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - Victor Iverson_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - Victor Iverson_04-04-2014.txt,17408,4a331b58c2c91375379be073fa60eb97e5f162eddc03c9a8bbd84341bf5928a5,wayback_financialreports,wayback,20140731163002,https://web.archive.org/web/20140731163002id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20Victor%20Iverson_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,VICTOR IVERSON @2014,COMMISSION,,Victor Iverson,document,,,0,,,1
2014-06-17,Victor Iverson,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Victor Iverson (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - Victor Iverson_06-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - Victor Iverson_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Victor Iverson_06-17-2014.txt,17920,bdb7fd0285e3520bf9770c78b7faa029e0bb4291b8d953c176dedb5bc0b72e1f,wayback_financialreports,wayback,20140731163010,https://web.archive.org/web/20140731163010id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20Victor%20Iverson_06-17-2014.xls,expenditures,2014-06-17,report_label,document,high,VICTOR IVERSON @2014,COMMISSION,,Victor Iverson,document,,,0,,,1
2014-10-28,Victor Iverson,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Victor Iverson (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Expenditures - Victor Iverson_10-28-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Expenditures - Victor Iverson_10-28-2014.xls,text/wayback_financialreports__10 28 2014 Expenditures - Victor Iverson_10-28-2014.txt,23040,5efadb5594859658efbdd6107287264d78308e9bbeb2a69ea2e59e8f189a6cd8,wayback_financialreports,wayback,20150407214506,https://web.archive.org/web/20150407214506id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Expenditures%20-%20Victor%20Iverson_10-28-2014.xls,expenditures,2014-10-28,report_label,document,high,VICTOR IVERSON @2014,COMMISSION,,Victor Iverson,document,,,0,,,1
2014-04-04,Zachary Renstrom,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Zachary Renstrom (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - Zachary Renstrom_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - Zachary Renstrom_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - Zachary Renstrom_04-04-2014.txt,17408,c9883644139cd5646d817402b350b88cd7f11e2ff067702194348413308fa57d,wayback_financialreports,wayback,20140731162940,https://web.archive.org/web/20140731162940id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20Zachary%20Renstrom_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,ZACHARY RENSTROM @2014,COMMISSION,,Zachary Renstrom,document,,,0,,,1
2014-06-17,Zachary Renstrom,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Zachary Renstrom (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - Zachary Renstrom_06-11-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - Zachary Renstrom_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Zachary Renstrom_06-11-2014.txt,17920,c427b07d2168e1800310896350bfbc3b87ebbfccfaa2cc8b264f32ca929756fb,wayback_financialreports,wayback,20140731162954,https://web.archive.org/web/20140731162954id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20Zachary%20Renstrom_06-11-2014.xls,expenditures,2014-06-11,report_label,document,high,ZACHARY RENSTROM @2014,COMMISSION,,Zachary Renstrom,document,,,0,,,1
2014-10-28,Zachary Renstrom,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Zachary Renstrom (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Expenditures - Zachary Renstrom_10-23-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Expenditures - Zachary Renstrom_10-23-2014.xls,text/wayback_financialreports__10 28 2014 Expenditures - Zachary Renstrom_10-23-2014.txt,20992,cb3fdf017c00f1a9c2ce6527ffb6c645036d215a790d4f88e1a01746c54f59f4,wayback_financialreports,wayback,20150407214444,https://web.archive.org/web/20150407214444id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Expenditures%20-%20Zachary%20Renstrom_10-23-2014.xls,expenditures,2014-10-23,report_label,document,high,ZACHARY RENSTROM @2014,COMMISSION,,Zachary Renstrom,document,,,0,,,1
2014-04-04,Chris White,Commission Seat A,2014,filename,2014,even_reporting_year,,,,"Contributions - Chris White (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Contributions - Chris White_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Contributions - Chris White_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Contributions - Chris White_04-04-2014.txt,16384,033695d9fec2f3b22bb7e590dc2790a46d7a5fb4f658f3471cc1cb579f9160d4,wayback_financialreports,wayback,20140731162944,https://web.archive.org/web/20140731162944id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Contributions%20-%20Chris%20White_04-04-2014.xls,contributions,2014-04-04,report_label,document,high,CHRIS WHITE @2014,COMMISSION SEAT A County,,Chris White,document,,,0,,,1
2014-04-04,Chris White,Commission Seat A,2014,document,2014,document,2014,,,"Summary - Chris White (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Summary - Chris White_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Summary - Chris White_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Summary - Chris White_04-04-2014.txt,28672,14bb07b201b32bcac4a878c01cd9b8bddf2ae93310af630c5a4497a2b945f562,wayback_financialreports,wayback,20140731162943,https://web.archive.org/web/20140731162943id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Summary%20-%20Chris%20White_04-04-2014.xls,summary,2014-04-04,report_label,document,high,CHRIS WHITE @2014,COMMISSION SEAT A,,Chris White,document,,,0,,,1
2014-06-17,Chris White,Commission Seat A,2014,filename,2014,even_reporting_year,,,,"Contributions - Chris White (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Contributions - Chris White_06-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Contributions - Chris White_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Chris White_06-17-2014.txt,16384,c904dd837c6284958e8f11dcb66ba85dcf00d5a4133f29243ad38165f162954c,wayback_financialreports,wayback,20140731162956,https://web.archive.org/web/20140731162956id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Contributions%20-%20Chris%20White_06-17-2014.xls,contributions,2014-06-17,report_label,document,high,CHRIS WHITE @2014,COMMISSION SEAT A County,,Chris White,document,,,0,,,1
2014-06-17,Chris White,Commission Seat A,2014,document,2014,document,2014,,,"Summary - Chris White (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Summary - Chris White_06-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Summary - Chris White_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Summary - Chris White_06-17-2014.txt,28672,2db055ea670a5627a26794ec49d7cd52f9f5990abd42441b499de3ef31ae2435,wayback_financialreports,wayback,20140731162955,https://web.archive.org/web/20140731162955id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Summary%20-%20Chris%20White_06-17-2014.xls,summary,2014-06-17,report_label,document,high,CHRIS WHITE @2014,COMMISSION SEAT A,,Chris White,document,,,0,,,1
2014-10-28,Chris White,Commission Seat A,2014,filename,2014,even_reporting_year,,,,"Contributions - Chris White (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Contributions - Chris White_10-28-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Contributions - Chris White_10-28-2014.xls,text/wayback_financialreports__10 28 2014 Contributions - Chris White_10-28-2014.txt,16896,81b513e4ec07e78fc440de634e67c879ca9bf60479e978ac97004c1b5cbafdd0,wayback_financialreports,wayback,20150407214446,https://web.archive.org/web/20150407214446id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Contributions%20-%20Chris%20White_10-28-2014.xls,contributions,2014-10-28,report_label,document,high,CHRIS WHITE @2014,COMMISSION SEAT A County,,Chris White,document,,,0,,,1
2014-10-28,Chris White,Commission Seat A,2014,document,2014,document,2014,,,"Summary - Chris White (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Summary - Chris White_10-28-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Summary - Chris White_10-28-2014.xls,text/wayback_financialreports__10 28 2014 Summary - Chris White_10-28-2014.txt,28672,db727068062a13671fae70d878f35de1b5afa313fa724d1cf675c153e6c58729,wayback_financialreports,wayback,20150407214445,https://web.archive.org/web/20150407214445id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Summary%20-%20Chris%20White_10-28-2014.xls,summary,2014-10-28,report_label,document,high,CHRIS WHITE @2014,COMMISSION SEAT A,,Chris White,document,,,0,,,1
2015-01-05,Chris White,Commission Seat A,2014,document,2014,document,2014,,,"Summary - Chris White (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Summary - Chris White_01-08-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Summary - Chris White_01-08-2015.xls,text/wayback_financialreports__1 5 2015 Summary - Chris White_01-08-2015.txt,28672,52b706df652d993215043bd86247d1e27d50fd62fb576c605decc5dc86293090,wayback_financialreports,wayback,20150407214449,https://web.archive.org/web/20150407214449id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Summary%20-%20Chris%20White_01-08-2015.xls,summary,2015-01-08,report_label,document,high,,COMMISSION SEAT A,,Chris White,document,,,0,,,1
2014-04-04,Greg Aldred,Commission Seat A,2014,filename,2014,even_reporting_year,,,,"Contributions - Greg Aldred (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Contributions - Greg Aldred_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Contributions - Greg Aldred_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Contributions - Greg Aldred_04-04-2014.txt,16384,d05ec140e98e35964989229e77b90fa47e15894e982d7a66c96d5c35c32abed0,wayback_financialreports,wayback,20140731162929,https://web.archive.org/web/20140731162929id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Contributions%20-%20Greg%20Aldred_04-04-2014.xls,contributions,2014-04-04,report_label,document,high,GREG ALDRED @2014,COMMISSION SEAT A County,,Greg Aldred,document,,,0,,,1
2014-04-04,Greg Aldred,Commission Seat A,2014,document,2014,document,2014,,,"Summary - Greg Aldred (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Summary - Greg Aldred_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Summary - Greg Aldred_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Summary - Greg Aldred_04-04-2014.txt,22528,f0bda31b4283ce3d9343f7dfab0bf53f87d31450db5d5b91a15fdafe2988ec61,wayback_financialreports,wayback,20140731162928,https://web.archive.org/web/20140731162928id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Summary%20-%20Greg%20Aldred_04-04-2014.xls,summary,2014-04-04,report_label,document,high,GREG ALDRED @2014,COMMISSION SEAT A,,Greg Aldred,document,,,0,,,1
2014-06-17,Greg Aldred,Commission Seat A,2014,filename,2014,even_reporting_year,,,,"Contributions - Greg Aldred (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Contributions - Greg Aldred_05-09-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Contributions - Greg Aldred_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Greg Aldred_05-09-2014.txt,16384,ed4515049b0f3630ae36c5c54697a29675908134126aaf5a6f5e9ec7101bdc12,wayback_financialreports,wayback,20140731162947,https://web.archive.org/web/20140731162947id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Contributions%20-%20Greg%20Aldred_05-09-2014.xls,contributions,2014-05-09,report_label,document,high,GREG ALDRED @2014,COMMISSION SEAT A County,,Greg Aldred,document,,,0,,,1
2014-06-17,Greg Aldred,Commission Seat A,2014,document,2014,document,2014,,,"Summary - Greg Aldred (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Summary - Greg Aldred_05-09-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Summary - Greg Aldred_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Summary - Greg Aldred_05-09-2014.txt,28672,aacc27f1c47d1d4efcbf4adabe6209a114b6d2237ce81f0ab1987543f8e5cd09,wayback_financialreports,wayback,20140731162946,https://web.archive.org/web/20140731162946id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Summary%20-%20Greg%20Aldred_05-09-2014.xls,summary,2014-05-09,report_label,document,high,GREG ALDRED @2014,COMMISSION SEAT A,,Greg Aldred,document,,,0,,,1
2014-04-04,James J Eardley,Commission Seat A,2014,document,2014,document,2014,,,"Summary - James J Eardley (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2001 Summary - James J Eardley_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2001 Summary - James J Eardley_04-04-2014.xls,text/wayback_financialreports__4 4 2001 Summary - James J Eardley_04-04-2014.txt,22528,2aa1e9f65d1193ba7baf644fef62b4a3896138a4d94b38e0b49add5c9c300eba,wayback_financialreports,wayback,20140731162934,https://web.archive.org/web/20140731162934id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202001%20Summary%20-%20James%20J%20Eardley_04-04-2014.xls,summary,2014-04-04,posted_date,document,high,,COMMISSION Seat A,,James J Eardley,document,,,0,filename deadline label 2001-04-04 predates the posted date 2014-04-04 by >1yr - source typo; posted date used,,1
2014-04-04,James J Eardley,Commission Seat A,2014,filename,2014,even_reporting_year,,,,"Contributions - James J Eardley (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Contributions - James J Eardley_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Contributions - James J Eardley_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Contributions - James J Eardley_04-04-2014.txt,16384,6098b9567c8beec21e59085ccdc6596c8f9969b16a70e22606356c83491f5ad4,wayback_financialreports,wayback,20140731162935,https://web.archive.org/web/20140731162935id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Contributions%20-%20James%20J%20Eardley_04-04-2014.xls,contributions,2014-04-04,report_label,document,high,JAMES EARDLEY @2014,COMMISSION Seat A County,,James J Eardley,document,,,0,,,1
2014-04-04,Mark Boyer,Commission Seat A,2014,filename,2014,even_reporting_year,,,,"Contributions - Mark Boyer (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Contributions - Mark Boyer_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Contributions - Mark Boyer_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Contributions - Mark Boyer_04-04-2014.txt,16384,5b30c7b63e44c68d20f686015e7f26aee7523be919e9aefd8bab7c93f0c85aba,wayback_financialreports,wayback,20140731162932,https://web.archive.org/web/20140731162932id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Contributions%20-%20Mark%20Boyer_04-04-2014.xls,contributions,2014-04-04,report_label,document,high,MARK BOYER @2014,COMMISSION Seat A County,,Mark Boyer,document,,,0,,,1
2014-04-04,Mark Boyer,Commission Seat A,2014,document,2014,document,2014,,,"Summary - Mark Boyer (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Summary - Mark Boyer_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Summary - Mark Boyer_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Summary - Mark Boyer_04-04-2014.txt,22528,816ec54f57439cfb836f9146c8a5ea3caf84071a4ee6cacd1aa2d064a226724b,wayback_financialreports,wayback,20140731162931,https://web.archive.org/web/20140731162931id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Summary%20-%20Mark%20Boyer_04-04-2014.xls,summary,2014-04-04,report_label,document,high,MARK BOYER @2014,COMMISSION Seat A,,Mark Boyer,document,,,0,,,1
2014-06-17,Mark Boyer,Commission Seat A,2014,filename,2014,even_reporting_year,,,,"Contributions - Mark Boyer (Commission Seat A, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17  2014 Contributions - Mark Boyer_05-09-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Contributions - Mark Boyer_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Mark Boyer_05-09-2014.txt,16384,47735ba41a4b467fef937b8b81242ff643729404baf62a5c7afd5267a4787cc9,wayback_financialreports,wayback,20140731162951,https://web.archive.org/web/20140731162951id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%20%202014%20Contributions%20-%20Mark%20Boyer_05-09-2014.xls,contributions,2014-05-09,report_label,document,high,MARK BOYER @2014,COMMISSION Seat A County,,Mark Boyer,document,,,0,,,1
