referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
230,high,address+subject,Council,PlanningCommission,35,425,2022-04-20,"a BLUFFDALE -ESf l 84 8 - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, April 20, 2022 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 20, 2022, at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on the City's website www.bluffdale.com . Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS ",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.279,
172,high,address+subject,Council,PlanningCommission,7,410,2021-12-01,"Legislative Items: 5. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a General Plan Land Use Map Amendment Application for 5.59 Acres located at approximately 13855 and 13937 South 2950 West from Very Low-Density Residential to Commercial. Applicant - D&H Stewart Family Holdings, LLC. (Application 2021-43) - Staff Presenter, Jennifer Robison. Chair Cragun reported that agenda items 5, 6, and 7 were all interrelated and would be considered together with separate motions. Mrs. Robison repo1ied that the proposals under consideration were a continuation of the November 3, 2021 , Planning Com",146,2021-12-08,"9. PUBLIC HEARING - Consideration and Vote on Ordinance No. 2021-24, A Zoning Map Amendment Application for 5.59 Acres, located at Approximately 13855 and 13937 South 2950 West, from R-1-43 Residential to GC-1 General Commercial, Applicant, D&H Stewart Family Holdings, LLC. Staff Presenter, Jennifer Robison. 14 BLUFFDALE CITY COUNCIL, LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD & REDEVELOPMENT AGENCY BOARD COMBINED MEETING MINUTES Wednesday, December 8, 2021 Dave Kallas moved to table agenda item number seven (Ordinance Number 2021-24). Jeff Gaston seconded the motion",13937 s 2950 w,0.281,
222,high,address+subject,Council,PlanningCommission,266,389,2021-09-01,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public m eeting on Wednesday, September 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic mean s via telephone conference ca ll. PLANNING COMMISSION B",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.281,
180,high,address+subject,Council,PlanningCommission,21,415,2022-01-05,"Alternate Planning Commission Member, Tina Griffis, did not participate in the vote. Legislative Items: 4. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a General Plan Land Use Map Amendment Application fo r 2.91 acres located at approximately 13820 South 2700 West from Very Low Density Residential to Neighborhood Commercial, Applicant - Ryan Arnold (Application 2021-46) - Staff Presenter, Ellen Oakman. Chair C ragun reported that agenda items 4 and 5 are interrelated and would be considered together but voted on separately. M s. Oakman identified the location of the subject property , ",165,2022-01-26,"8 BLUFFDALE CITY COUNCIL MEETING MINUTES Wednesday, January 26, 2022 7.2 Ordinance No. 2022-05, a Zoning Map Amendment Application for 2.91 Acres Located at Approximately 13820 South 2700 West from R-1-43 Residential to Neighborhood Commercial. Applicant, Ryan Arnold. (Application 2021-46) (Staff Presenter, Ellen Oakman). Associate City Planner, Ellen Oakman repo1ied that the request is for a rezone and Land Use Map amendment. She shared an aerial map to show where the property was located. She explained that the existing land use is Very-Low Density Residential, and the proposal was for Neigh",13820 s 2700 w,0.282,
223,high,address+subject,Council,PlanningCommission,252,392,2021-09-15,"iJ BLUFFDALE ~ tSTld<!.lt- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 15, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 15, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUS",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.282,
136,high,address+subject,Council,PlanningCommission,91,382,2021-07-07,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday July 7, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 7, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00 PM 1. Roll Call. 2. Ap",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.286,
201,high,address+subject,Council,PlanningCommission,294,382,2021-07-07,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday July 7, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 7, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00 PM 1. Roll Call. 2. Ap",183,2022-04-27,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - [ST 18""8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 27, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.co",2222 w 14400 s,0.286,
134,high,address+subject,Council,PlanningCommission,154,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.287,
199,high,address+subject,Council,PlanningCommission,357,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",183,2022-04-27,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - [ST 18""8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 27, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.co",2222 w 14400 s,0.288,
10,high,address+subject,Council,PlanningCommission,-21,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",12,2020-02-12,"a BLUFFDALE~~ EST . 184 8 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, February 12, 2020 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, Febru ary 12, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 6:00 p.m. or as soon therea fter as possible. Notice is further given that access to thi s meeting by the Mayor and or City Council may be by electronic means via telephonic conference call. WORK SESSION 6:00 P.M. - (The work session is for identifying future items and other council d",2222 w 14400 s,0.29,
117,high,address+subject,Council,PlanningCommission,49,382,2021-07-07,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday July 7, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 7, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00 PM 1. Roll Call. 2. Ap",131,2021-08-25,"BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA \Nednesday,August25,2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, August 25, 2021, at th e Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin prom ptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffdale.com. Notice is furth er given th at access to this meeting by t he Mayor and or City",2222 w 14400 s,0.292,
115,high,address+subject,Council,PlanningCommission,112,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",131,2021-08-25,"BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA \Nednesday,August25,2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, August 25, 2021, at th e Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin prom ptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffdale.com. Notice is furth er given th at access to this meeting by t he Mayor and or City",2222 w 14400 s,0.293,
